model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",59.4208,0.5942,0.00346,59.4289,0.0733,0.0056,0.0001,0.0001,0.0722,0.0082,41.3125,33.9376,0.0733,0.317,0.2191,0.0417,0.0722,0.4681,37.3531,31.8524
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",61.9662,0.6197,0.001052,61.9726,0.0981,0.0055,0.0001,0.0001,0.0912,0.0082,41.4739,33.4092,0.0981,0.3141,0.2146,0.0406,0.0912,0.4633,37.515,31.3619
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",63.5989,0.636,0.001185,63.6053,-0.0286,0.006,0.0001,0.0001,-0.0458,0.0088,46.5872,35.9406,-0.0286,0.3411,0.2472,0.0474,-0.0458,0.4972,41.9207,33.7838
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",59.1465,0.5915,0.002256,59.1509,0.0718,0.0056,0.0001,0.0001,0.0664,0.0083,41.4247,33.6224,0.0718,0.3173,0.2205,0.0411,0.0664,0.4696,37.5346,31.5598
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",62.5481,0.6255,0.001038,62.5559,0.13,0.0055,0.0001,0.0001,0.1171,0.008,42.6601,33.2752,0.13,0.3126,0.2085,0.0398,0.1171,0.4566,38.3995,31.2543
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",64.1146,0.6411,0.002325,64.127,0.0084,0.0058,0.0001,0.0001,0.0083,0.0085,40.6496,36.0192,0.0084,0.3286,0.2344,0.0456,0.0083,0.4842,37.1309,33.7174
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",57.955,0.5796,0.001949,57.9598,0.1868,0.0051,0.0001,0.0001,0.1868,0.0077,37.1099,31.1398,0.1868,0.2896,0.1921,0.0354,0.1868,0.4383,33.5723,29.1932
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",63.6718,0.6367,0.001626,63.6792,0.1145,0.0055,0.0001,0.0001,0.1085,0.0081,41.1585,33.0097,0.1145,0.3099,0.2105,0.0394,0.1085,0.4589,37.1689,30.9843
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",67.7695,0.6777,0.001259,67.7772,0.0733,0.0057,0.0001,0.0001,0.0706,0.0083,42.8895,34.7968,0.0733,0.3213,0.2197,0.0426,0.0706,0.4687,38.6383,32.6539
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",60.69,0.6069,0.00263,60.6956,0.147,0.0052,0.0001,0.0001,0.1446,0.0079,37.1598,32.0016,0.147,0.2968,0.202,0.0373,0.1446,0.4495,33.6976,29.9948
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",61.7519,0.6175,0.001019,61.7573,0.1283,0.0055,0.0001,0.0001,0.1154,0.008,41.7073,33.0412,0.1283,0.3114,0.2089,0.0393,0.1154,0.4571,37.6813,31.0226
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",63.2247,0.6322,0.001314,63.2387,-0.0588,0.0062,0.0001,0.0001,-0.0834,0.0089,46.9206,37.3894,-0.0588,0.3546,0.2561,0.0494,-0.0834,0.506,42.6089,35.1235
