model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.1936,0.5419,0.002226,54.1977,0.1287,0.0055,0.0001,0.0001,0.1184,0.008,41.8376,33.1264,0.1287,0.3112,0.2082,0.0394,0.1184,0.4563,37.7481,31.102
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.1585,0.5716,0.001476,57.1657,0.1106,0.0054,0.0001,0.0001,0.1093,0.0081,39.9431,32.9684,0.1106,0.3076,0.2104,0.0397,0.1093,0.4586,36.1396,30.9296
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.4356,0.5944,0.001434,59.445,0.1136,0.0054,0.0001,0.0001,0.1132,0.0081,39.5806,32.9511,0.1136,0.3071,0.2096,0.0394,0.1132,0.4578,35.8701,30.9036
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.8587,0.5486,0.00121,54.8623,0.1224,0.0056,0.0001,0.0001,0.1019,0.0081,43.2024,33.6107,0.1224,0.3176,0.2121,0.0401,0.1019,0.4605,38.9845,31.5691
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.8267,0.5483,0.002278,54.8321,0.0692,0.0056,0.0001,0.0001,0.0593,0.0083,42.0447,33.6815,0.0692,0.3187,0.2222,0.0418,0.0593,0.4713,38.052,31.6283
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.9173,0.5792,0.001443,57.924,0.1249,0.0055,0.0001,0.0001,0.1137,0.0081,41.9492,33.2329,0.1249,0.312,0.2095,0.0399,0.1137,0.4577,37.8481,31.2033
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.5395,0.5654,0.001796,56.5431,0.1339,0.0056,0.0001,0.0001,0.1175,0.008,42.5033,33.7611,0.1339,0.317,0.2084,0.0399,0.1175,0.4565,38.4944,31.693
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.243,0.6024,0.003544,60.2513,0.1584,0.0052,0.0001,0.0001,0.1551,0.0079,39.2779,31.7945,0.1584,0.2972,0.1996,0.037,0.1551,0.4467,35.4575,29.828
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.8329,0.6083,0.002164,60.847,0.1215,0.0056,0.0001,0.0001,0.108,0.0081,41.9852,33.5699,0.1215,0.3159,0.2108,0.0401,0.108,0.4592,38.0291,31.5102
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.3712,0.5637,0.001478,56.3752,0.1044,0.0055,0.0001,0.0001,0.0972,0.0081,41.7451,33.2445,0.1044,0.3128,0.2132,0.0399,0.0972,0.4618,37.6686,31.2124
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.2499,0.5725,0.001296,57.2545,0.0817,0.0056,0.0001,0.0001,0.0734,0.0082,42.177,33.8464,0.0817,0.3191,0.2188,0.0414,0.0734,0.4678,38.1618,31.7766
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.7131,0.6071,0.001528,60.7203,0.1002,0.0056,0.0001,0.0001,0.0921,0.0082,41.7615,33.5514,0.1002,0.3153,0.2146,0.0407,0.0921,0.4632,37.7687,31.4964
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",53.7357,0.5374,0.001341,53.7403,0.1976,0.0051,0.0001,0.0001,0.1976,0.0077,37.9321,31.0266,0.1976,0.2876,0.1895,0.035,0.1976,0.4353,34.1037,29.0994
