"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",608.8735,0.6089,2.04556704,610.9215,0.131,0.0059,0.0001,0.0001,0.0824,0.0088,48.1739,35.1729,0.131,0.3368,0.2489,0.0445,0.0824,0.4989,43.2075,33.0614
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1233.7083,1.2337,2.13008118,1235.8447,0.1767,0.0053,0.0001,0.0001,0.1764,0.0083,40.658,32.4199,0.1767,0.3014,0.2234,0.0385,0.1764,0.4727,36.3994,30.3974
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2245.3631,2.2454,2.51254988,2247.8839,0.1455,0.0072,0.0001,0.0001,-0.0961,0.0096,61.9269,41.2366,0.1455,0.407,0.2975,0.0574,-0.0961,0.5455,55.5131,38.9054
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",681.744,0.6817,5.33568025,687.082,0.1481,0.0054,0.0001,0.0001,0.1481,0.0085,39.7129,32.5304,0.1481,0.3046,0.2311,0.0394,0.1481,0.4807,35.7612,30.4944
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1342.4763,1.3425,6.03283286,1348.5138,0.167,0.0055,0.0001,0.0001,0.1528,0.0084,43.267,33.2911,0.167,0.314,0.2298,0.0402,0.1528,0.4794,38.867,31.2421
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2385.7774,2.3858,6.05527973,2391.8433,0.1499,0.0053,0.0001,0.0001,0.1399,0.0085,36.9182,32.7416,0.1499,0.3021,0.2335,0.04,0.1399,0.4832,33.4982,30.6424
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",791.0684,0.7911,10.70905852,801.7796,0.1131,0.006,0.0001,0.0001,0.0652,0.0089,47.8164,35.1521,0.1131,0.3381,0.2536,0.0448,0.0652,0.5036,42.9633,33.0399
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1567.6175,1.5676,10.55174041,1578.1738,0.1578,0.0053,0.0001,0.0001,0.1549,0.0084,38.6726,32.4632,0.1578,0.3004,0.2293,0.0393,0.1549,0.4788,34.7719,30.4144
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2471.5043,2.4715,11.15766621,2482.6749,0.1417,0.0054,0.0001,0.0001,0.1417,0.0085,39.5212,32.8831,0.1417,0.3074,0.233,0.04,0.1417,0.4827,35.7212,30.8149
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",868.6118,0.8686,15.83523798,884.4497,0.134,0.0054,0.0001,0.0001,0.1087,0.0087,36.1971,33.233,0.134,0.3054,0.2418,0.0415,0.1087,0.4917,32.9387,31.0876
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1562.3152,1.5623,16.47043204,1578.7891,0.1538,0.0056,0.0001,0.0001,0.1334,0.0085,44.1099,33.6711,0.1538,0.3192,0.2351,0.0412,0.1334,0.4849,39.6562,31.6081
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2839.6809,2.8397,17.50638771,2857.1981,0.1477,0.0055,0.0001,0.0001,0.139,0.0085,42.4934,33.2743,0.1477,0.3139,0.2337,0.0406,0.139,0.4835,38.233,31.2191
