model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",565.4573,0.5655,2.22174501,567.6812,0.1231,0.0059,0.0001,0.0001,0.0821,0.0088,47.4161,34.9316,0.1231,0.3344,0.249,0.0442,0.0821,0.499,42.5484,32.8276
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1247.4488,1.2474,2.54897404,1250.0068,0.1725,0.006,0.0001,0.0001,0.0946,0.0087,50.2637,35.8891,0.1725,0.3427,0.2456,0.045,0.0946,0.4956,45.0232,33.7485
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2212.9894,2.213,2.63186717,2215.632,0.1336,0.0055,0.0001,0.0001,0.1332,0.0085,39.9116,32.9482,0.1336,0.3098,0.2353,0.04,0.1332,0.4851,36.1024,30.8797
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",709.8817,0.7099,6.97126079,716.855,0.1421,0.0053,0.0001,0.0001,0.1402,0.0085,38.3768,32.5004,0.1421,0.3037,0.2333,0.0395,0.1402,0.483,34.6945,30.4477
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1371.021,1.371,6.72466731,1377.751,0.1582,0.0053,0.0001,0.0001,0.1475,0.0085,36.2939,32.2055,0.1582,0.2984,0.2313,0.0391,0.1475,0.4809,32.9443,30.1391
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2400.8173,2.4008,7.10111189,2407.9306,0.1674,0.0053,0.0001,0.0001,0.1663,0.0084,40.0953,32.3952,0.1674,0.3039,0.2263,0.0387,0.1663,0.4757,36.1018,30.3706
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",698.2182,0.6982,11.94829273,710.1771,0.1355,0.006,0.0001,0.0001,0.0675,0.0089,49.3295,35.6791,0.1355,0.3435,0.253,0.0454,0.0675,0.503,44.3053,33.548
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1595.7614,1.5958,13.05274439,1608.817,0.1472,0.0055,0.0001,0.0001,0.1364,0.0085,42.2962,33.1224,0.1472,0.3137,0.2343,0.0404,0.1364,0.484,38.1154,31.0738
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2596.6339,2.5966,13.84200716,2610.4837,0.1578,0.0053,0.0001,0.0001,0.1425,0.0085,36.1072,32.6565,0.1578,0.3008,0.2328,0.0397,0.1425,0.4825,32.8363,30.5496
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",920.2661,0.9203,20.01049304,940.2792,0.1235,0.0058,0.0001,0.0001,0.0998,0.0087,45.9753,34.4245,0.1235,0.3271,0.2442,0.0431,0.0998,0.4942,41.2121,32.3358
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1612.8189,1.6128,18.52448988,1631.3522,0.1393,0.0061,0.0001,0.0001,0.0592,0.0089,50.4871,36.0953,0.1393,0.3472,0.2552,0.0462,0.0592,0.5052,45.2744,33.9491
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2854.2184,2.8542,19.19202518,2873.4163,0.129,0.0062,0.0001,0.0001,0.0341,0.009,51.0329,36.4403,0.129,0.3537,0.2622,0.0473,0.0341,0.512,45.8657,34.2832
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",842.3134,0.8423,26.82861447,869.1439,0.1403,0.0054,0.0001,0.0001,0.1398,0.0085,39.2236,32.4826,0.1403,0.3043,0.2334,0.0396,0.1398,0.4831,35.3631,30.4446
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1919.3371,1.9193,28.79558182,1948.1358,0.16,0.0053,0.0001,0.0001,0.16,0.0084,38.8727,32.3497,0.16,0.303,0.2279,0.0387,0.16,0.4774,35.1407,30.3093
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3067.7492,3.0677,28.80373693,3096.5704,0.1112,0.0063,0.0001,0.0001,0.0096,0.0091,51.1348,36.5864,0.1112,0.3575,0.2688,0.0481,0.0096,0.5185,46.0438,34.4238
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1090.9819,1.091,34.10967898,1125.0936,0.1407,0.0058,0.0001,0.0001,0.101,0.0087,46.8702,34.6164,0.1407,0.3304,0.2439,0.0433,0.101,0.4939,42.0572,32.5246
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1788.2488,1.7882,51.87048244,1840.1299,0.1502,0.0055,0.0001,0.0001,0.1442,0.0085,41.9394,33.0853,0.1502,0.3119,0.2322,0.0401,0.1442,0.4819,37.7481,31.0357
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3259.9373,3.2599,35.22236204,3295.1833,0.1432,0.0054,0.0001,0.0001,0.1431,0.0085,40.1654,32.7116,0.1432,0.3069,0.2326,0.0397,0.1431,0.4823,36.1666,30.6673
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1361.224,1.3612,46.02855492,1407.2555,0.1554,0.0052,0.0001,0.0001,0.1522,0.0084,37.8516,31.7758,0.1554,0.2968,0.23,0.0383,0.1522,0.4796,34.0855,29.7715
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2059.6819,2.0597,39.23717356,2098.9229,0.1592,0.0053,0.0001,0.0001,0.1592,0.0084,38.9654,32.3473,0.1592,0.3031,0.2281,0.0387,0.1592,0.4776,35.2214,30.3081
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3501.0465,3.501,43.32003284,3544.3748,0.1383,0.0054,0.0001,0.0001,0.138,0.0085,39.5449,32.94,0.1383,0.3095,0.234,0.04,0.138,0.4837,35.8468,30.8606
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1108.8578,1.1089,50.49761367,1159.3577,0.1391,0.0056,0.0001,0.0001,0.1215,0.0086,44.2784,33.7122,0.1391,0.3198,0.2383,0.0415,0.1215,0.4882,39.7568,31.649
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2421.6782,2.4217,53.04929829,2474.7361,0.1675,0.0053,0.0001,0.0001,0.1641,0.0084,37.1821,32.1029,0.1675,0.2985,0.2268,0.0384,0.1641,0.4762,33.6945,30.054
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3643.0637,3.6431,84.47968102,3727.5507,0.1169,0.0059,0.0001,0.0001,0.0754,0.0088,46.4402,34.7322,0.1169,0.3344,0.251,0.0439,0.0754,0.501,41.8288,32.6316
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1166.4803,1.1665,56.14719224,1222.6404,0.1331,0.0062,0.0001,0.0001,0.0456,0.009,51.912,36.6927,0.1331,0.3533,0.2589,0.0473,0.0456,0.5088,46.5004,34.5248
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2110.4309,2.1104,57.35382986,2167.7885,0.1471,0.0054,0.0001,0.0001,0.1453,0.0085,40.4758,32.7857,0.1471,0.3086,0.2319,0.0396,0.1453,0.4815,36.5333,30.7375
