model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0168,,0.0021522,0.0201,0.9957,0.0123,0.0003,0.0001,0.9956,0.0169,4.4636,4.3913,0.9957,11.8971,266.7182,0.0019,0.9956,16.3315,3.0731,3.0462
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0177,,0.00227547,0.0217,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0143,,0.00177169,0.02,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0145,,0.00170398,0.0173,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.012,,0.00242972,0.0159,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0137,,0.00187898,0.0209,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0165,,0.00207663,0.0197,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0137,,0.00203252,0.0175,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0152,,0.00206852,0.0237,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0152,,0.00164199,0.0181,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0126,,0.00170517,0.0159,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0141,,0.00175929,0.0212,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0145,,0.00165725,0.0173,0.9958,0.0119,0.0003,0.0001,0.9957,0.0167,4.2091,4.2351,0.9958,11.529,260.6836,0.0018,0.9957,16.1457,2.9255,2.9402
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.012,,0.00169134,0.0152,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0134,,0.00186086,0.0204,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0154,,0.00187588,0.0186,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0115,,0.00163221,0.0146,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0137,,0.00185418,0.0207,0.9962,0.0114,0.0002,0.0001,0.9962,0.0158,4.2052,4.1945,0.9962,10.9842,231.9188,0.0018,0.9962,15.2289,2.8785,2.8784
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0151,,0.00161672,0.0182,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.214,4.2078,0.9958,11.4732,256.6074,0.0018,0.9958,16.019,2.9231,2.9238
