model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",626.4101,0.6264,0.51365209,626.9257,0.9958,0.0119,0.0003,0.0001,0.9958,0.0165,4.3189,4.2711,0.9958,11.5042,255.2804,0.0018,0.9958,15.9775,2.9721,2.9581
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1128.2644,1.1283,0.66525912,1128.9379,0.996,0.0116,0.0003,0.0001,0.996,0.0161,4.1737,4.1667,0.996,11.1891,240.5968,0.0017,0.996,15.5112,2.8827,2.8844
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1996.2868,1.9963,0.82380772,1997.1285,0.9963,0.0112,0.0002,0.0001,0.9963,0.0156,4.0907,4.1051,0.9963,10.8211,226.0513,0.0017,0.9963,15.035,2.8119,2.8223
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",664.1553,0.6642,3.26923084,667.4267,0.9958,0.0119,0.0003,0.0001,0.9958,0.0165,4.2989,4.2545,0.9958,11.4892,254.7074,0.0018,0.9958,15.9596,2.962,2.9485
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1297.8915,1.2979,3.84856987,1301.7424,0.996,0.0116,0.0003,0.0001,0.996,0.0161,4.293,4.2493,0.996,11.246,240.7456,0.0018,0.996,15.516,2.9355,2.9252
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2336.3649,2.3364,3.81683826,2340.189,0.9963,0.0112,0.0002,0.0001,0.9963,0.0155,4.0999,4.1014,0.9963,10.7883,223.9538,0.0017,0.9963,14.9651,2.8119,2.8173
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",736.0746,0.7361,7.59659314,743.6747,0.9958,0.012,0.0003,0.0001,0.9958,0.0166,4.3501,4.2964,0.9958,11.5732,256.499,0.0018,0.9958,16.0156,2.9921,2.9748
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1268.7533,1.2688,7.99654531,1276.7521,0.996,0.0117,0.0003,0.0001,0.996,0.0162,4.2308,4.2075,0.996,11.2864,244.131,0.0018,0.996,15.6247,2.9142,2.9087
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2547.9293,2.5479,8.80470276,2556.7395,0.9963,0.0113,0.0002,0.0001,0.9962,0.0156,4.1987,4.1683,0.9963,10.943,226.8874,0.0017,0.9962,15.0628,2.8691,2.8614
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",898.4981,0.8985,13.37982655,911.8798,0.9958,0.0119,0.0003,0.0001,0.9957,0.0167,4.2006,4.2259,0.9958,11.495,260.4813,0.0018,0.9957,16.1394,2.9196,2.9352
