"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",735.1369,0.7351,0.48715949,735.626,0.9924,0.0176,0.0005,0.0003,0.9924,0.0222,7.6317,7.1771,0.9924,17.0407,460.8674,0.0039,0.9924,21.4678,4.8848,4.7497
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1198.3155,1.1983,0.64410973,1198.9673,0.9942,0.0145,0.0004,0.0002,0.9941,0.0195,5.4587,5.3007,0.9942,14.0093,354.4803,0.0023,0.9941,18.8276,3.6432,3.6044
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2074.2583,2.0743,0.81386423,2075.0866,0.9939,0.0155,0.0004,0.0002,0.9939,0.0199,6.5616,6.2452,0.9939,14.9423,367.4453,0.003,0.9939,19.1689,4.2377,4.1449
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",824.115,0.8241,3.2595551,827.3759,0.9937,0.0159,0.0004,0.0002,0.9936,0.0203,6.8711,6.5045,0.9937,15.3764,383.715,0.0033,0.9936,19.5886,4.4189,4.3084
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1331.1667,1.3312,3.03428173,1334.2043,0.9933,0.0159,0.0004,0.0002,0.9932,0.021,6.0888,5.8607,0.9933,15.3218,409.9037,0.0027,0.9932,20.2461,4.025,3.964
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2524.2358,2.5242,3.73323226,2527.9749,0.9936,0.0155,0.0004,0.0002,0.9934,0.0206,5.8432,5.6499,0.9936,14.9275,397.1447,0.0026,0.9934,19.9285,3.8729,3.8263
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",886.7896,0.8868,6.86927009,893.661,0.9919,0.0183,0.0005,0.0003,0.9919,0.0229,8.0072,7.499,0.9919,17.6569,488.3225,0.0042,0.9919,22.098,5.102,4.9513
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1589.4417,1.5894,8.17120004,1597.6158,0.9933,0.0181,0.0005,0.0003,0.9926,0.0219,8.8047,8.1249,0.9933,17.4716,446.9571,0.0049,0.9926,21.1414,5.5284,5.3061
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2715.0034,2.715,6.95730114,2721.9676,0.9934,0.0165,0.0004,0.0002,0.9934,0.0207,7.3126,6.8897,0.9934,15.9645,401.2573,0.0036,0.9934,20.0314,4.6724,4.5432
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1190.7432,1.1907,14.05477333,1204.8029,0.9939,0.0152,0.0004,0.0002,0.9939,0.0199,6.0898,5.8448,0.9939,14.6876,370.683,0.0027,0.9939,19.2531,3.9905,3.9227
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1844.4485,1.8444,13.36419892,1857.8157,0.9945,0.0142,0.0004,0.0002,0.9945,0.0189,5.5528,5.3681,0.9945,13.7072,332.9067,0.0024,0.9945,18.2457,3.6746,3.6244
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2730.1579,2.7302,12.17791557,2742.3414,0.9938,0.0154,0.0004,0.0002,0.9936,0.0203,5.985,5.7815,0.9938,14.8604,383.6498,0.0026,0.9936,19.587,3.9409,3.8918
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1227.5894,1.2276,19.34425712,1246.9355,0.9937,0.0156,0.0004,0.0002,0.9937,0.0202,6.43,6.1358,0.9937,15.0647,380.7527,0.003,0.9937,19.5129,4.1789,4.0946
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1920.9916,1.921,17.70839763,1938.7037,0.9935,0.0159,0.0004,0.0002,0.9935,0.0205,6.5219,6.2282,0.9935,15.3766,391.6375,0.003,0.9935,19.7898,4.2427,4.1589
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2837.8266,2.8378,18.03230691,2855.8698,0.9953,0.0153,0.0004,0.0002,0.9945,0.0189,7.2175,6.7749,0.9953,14.7918,332.3156,0.0035,0.9945,18.2295,4.5893,4.4416
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1386.772,1.3868,23.83360624,1410.6134,0.9943,0.015,0.0004,0.0002,0.9943,0.0192,6.4365,6.1204,0.9943,14.4718,344.7245,0.003,0.9943,18.5668,4.1576,4.0612
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1838.3839,1.8384,25.01755476,1863.4048,0.9943,0.0168,0.0004,0.0002,0.9935,0.0205,8.1521,7.5759,0.9943,16.2674,391.0735,0.0043,0.9935,19.7756,5.1325,4.9444
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3332.631,3.3326,29.63933992,3362.2796,0.9935,0.0166,0.0004,0.0002,0.9934,0.0207,7.4059,6.961,0.9935,16.0002,400.1084,0.0037,0.9934,20.0027,4.7292,4.5901
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1339.5873,1.3396,32.64045572,1372.2296,0.9933,0.0162,0.0004,0.0002,0.9933,0.0208,6.8653,6.5136,0.9933,15.6713,401.7584,0.0033,0.9933,20.0439,4.4277,4.3253
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1973.5824,1.9736,30.89627314,2004.4821,0.9946,0.0153,0.0004,0.0002,0.9943,0.0192,6.859,6.4798,0.9946,14.7803,344.2099,0.0033,0.9943,18.5529,4.4041,4.2806
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3685.8906,3.6859,32.61010695,3718.5067,0.9956,0.0127,0.0003,0.0001,0.9956,0.0169,5.0762,4.9303,0.9956,12.2261,265.2492,0.0021,0.9956,16.2865,3.3623,3.3201
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1483.826,1.4838,39.29986262,1523.1277,0.9936,0.0156,0.0004,0.0002,0.9935,0.0205,6.2071,5.9571,0.9936,15.0681,391.3477,0.0028,0.9935,19.7825,4.0636,3.9976
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2460.116,2.4601,48.00047731,2508.119,0.9942,0.016,0.0004,0.0002,0.994,0.0198,7.3852,6.937,0.9942,15.4374,365.3043,0.0037,0.994,19.1129,4.6907,4.5494
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3838.3148,3.8383,47.62436604,3885.9449,0.9938,0.0164,0.0004,0.0002,0.9936,0.0204,7.6546,7.1583,0.9938,15.8533,386.8113,0.0039,0.9936,19.6675,4.8332,4.6791
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1839.5121,1.8395,55.99023104,1895.5037,0.9936,0.0187,0.0005,0.0003,0.9923,0.0224,9.3468,8.5803,0.9936,18.1054,466.3003,0.0054,0.9923,21.594,5.8539,5.5989
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2924.1941,2.9242,44.59609842,2968.7923,0.9928,0.0178,0.0005,0.0003,0.9927,0.0218,8.1944,7.6371,0.9928,17.1443,443.7658,0.0043,0.9927,21.0657,5.1877,5.0126
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4272.7489,4.2727,47.07696486,4319.8341,0.9942,0.0151,0.0004,0.0002,0.9942,0.0194,6.3594,6.0619,0.9942,14.5358,350.3042,0.0029,0.9942,18.7164,4.1192,4.03
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2115.2497,2.1152,51.01250029,2166.2638,0.994,0.0153,0.0004,0.0002,0.994,0.0197,6.4567,6.1466,0.994,14.7838,361.9484,0.003,0.994,19.0249,4.1831,4.0901
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2529.7855,2.5298,70.32518101,2600.1134,0.9945,0.0147,0.0004,0.0002,0.9945,0.0189,6.1247,5.8614,0.9945,14.153,334.4751,0.0027,0.9945,18.2887,3.9832,3.9056
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4382.0497,4.382,53.12225819,4435.1852,0.9948,0.0139,0.0003,0.0002,0.9948,0.0184,5.6357,5.4328,0.9948,13.4611,314.3798,0.0024,0.9948,17.7308,3.7007,3.6432
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2074.3445,2.0743,59.53970289,2133.894,0.9941,0.0168,0.0004,0.0002,0.9935,0.0206,8.0231,7.4635,0.9941,16.2136,393.8139,0.0042,0.9935,19.8447,5.0637,4.8813
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3274.7457,3.2747,67.33468342,3342.0836,0.9929,0.0181,0.0005,0.0003,0.9925,0.0221,8.5669,7.9423,0.9929,17.486,454.0748,0.0047,0.9925,21.309,5.4,5.2003
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4737.6635,4.7377,70.53431821,4808.2037,0.994,0.0151,0.0004,0.0002,0.9939,0.0198,6.0573,5.8235,0.994,14.6011,365.9789,0.0027,0.9939,19.1306,3.9621,3.9
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2375.5674,2.3756,81.83146095,2457.4002,0.9941,0.015,0.0004,0.0002,0.9941,0.0195,6.2202,5.9453,0.9941,14.5148,354.6652,0.0028,0.9941,18.8326,4.0484,3.9681
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3576.5278,3.5765,71.34595037,3647.8887,0.9947,0.0143,0.0003,0.0002,0.9947,0.0186,5.9343,5.6959,0.9947,13.8387,321.0066,0.0026,0.9947,17.9167,3.8772,3.8061
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5086.0901,5.0861,69.9906044,5156.0939,0.9941,0.0151,0.0004,0.0002,0.994,0.0196,6.2018,5.941,0.9941,14.5948,359.8453,0.0028,0.994,18.9696,4.035,3.9625
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3095.177,3.0952,88.04656076,3183.2253,0.9934,0.016,0.0004,0.0002,0.9934,0.0207,6.5799,6.2714,0.9934,15.4495,399.7076,0.0031,0.9934,19.9927,4.2721,4.1845
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3392.3961,3.3924,78.10647845,3470.517,0.9932,0.0164,0.0004,0.0002,0.9932,0.021,6.8834,6.5308,0.9932,15.834,411.0164,0.0033,0.9932,20.2735,4.4439,4.3412
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5367.9122,5.3679,80.51185417,5448.4314,0.9946,0.0145,0.0003,0.0002,0.9946,0.0187,6.0924,5.8237,0.9946,13.9815,326.3401,0.0027,0.9946,18.0649,3.96,3.8787
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3331.762,3.3318,101.02649093,3432.7903,0.993,0.0163,0.0005,0.0002,0.9928,0.0215,6.3235,6.0742,0.993,15.7747,432.2084,0.0029,0.9928,20.7896,4.1611,4.0968
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3411.0858,3.4111,92.52910185,3503.6177,0.9934,0.0164,0.0004,0.0002,0.9934,0.0207,7.0896,6.7068,0.9934,15.8358,399.5005,0.0034,0.9934,19.9875,4.5514,4.4376
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5764.2455,5.7642,90.12371635,5854.3742,0.9941,0.017,0.0004,0.0002,0.9934,0.0206,8.2043,7.6236,0.9941,16.4168,397.1536,0.0043,0.9934,19.9287,5.1689,4.9794
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3173.4827,3.1735,98.52482176,3272.009,0.994,0.0153,0.0004,0.0002,0.994,0.0197,6.5455,6.2215,0.994,14.8117,362.1729,0.0031,0.994,19.0308,4.2241,4.1278
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4406.8692,4.4069,110.44473457,4517.3168,0.9941,0.0151,0.0004,0.0002,0.9941,0.0195,6.2897,6.0038,0.9941,14.5535,354.4504,0.0029,0.9941,18.8269,4.0872,4.0023
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5500.9724,5.501,115.61516953,5616.5951,0.9944,0.0163,0.0004,0.0002,0.9938,0.02,7.8177,7.29,0.9944,15.7846,373.5131,0.004,0.9938,19.3265,4.9271,4.7573
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3394.1779,3.3942,105.06073093,3499.2407,0.9931,0.0165,0.0004,0.0002,0.9931,0.0211,6.9399,6.5804,0.9931,15.9131,415.054,0.0033,0.9931,20.3729,4.4761,4.3719
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4726.1498,4.7261,129.66644764,4855.8189,0.9944,0.0153,0.0004,0.0002,0.9942,0.0193,6.8172,6.4451,0.9944,14.8039,348.5454,0.0032,0.9942,18.6694,4.3687,4.2519
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",5773.4475,5.7734,119.8001945,5893.2549,0.9941,0.015,0.0004,0.0002,0.994,0.0197,5.9578,5.7284,0.9941,14.4516,362.0368,0.0026,0.994,19.0273,3.9072,3.845
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3414.5139,3.4145,141.27592254,3555.7914,0.9935,0.0165,0.0004,0.0002,0.9934,0.0207,7.3395,6.902,0.9935,15.8913,398.0831,0.0037,0.9934,19.952,4.6835,4.5488
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4974.5114,4.9745,109.14931011,5083.6628,0.9925,0.0175,0.0005,0.0002,0.9925,0.022,7.6266,7.1747,0.9925,16.9439,451.3715,0.0038,0.9925,21.2455,4.8793,4.7445
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",6005.1222,6.0051,120.45480061,6125.583,0.9934,0.0161,0.0004,0.0002,0.9934,0.0206,6.7716,6.4345,0.9934,15.5579,396.9172,0.0032,0.9934,19.9228,4.3722,4.2746
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2279.5701,2.2796,85.97180128,2365.5438,0.9941,0.017,0.0004,0.0002,0.9934,0.0207,8.1221,7.5531,0.9941,16.4447,401.1711,0.0043,0.9934,20.0293,5.1346,4.9471
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2580.5556,2.5806,94.43936253,2674.9984,0.9927,0.0172,0.0005,0.0002,0.9927,0.0217,7.3808,6.9651,0.9927,16.6306,440.368,0.0036,0.9927,20.9849,4.7373,4.6145
