model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",95.0067,0.9501,0.001897,95.0097,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2355,4.226,0.9956,10.9805,235.8181,0.0017,0.9956,15.3564,2.9126,2.9137
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",113.0546,1.1305,0.002813,113.0598,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.1929,4.1839,0.9958,10.7673,223.6263,0.0017,0.9958,14.9541,2.8767,2.8767
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",91.9045,0.919,0.002682,91.9124,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.2385,4.2272,0.9959,10.6074,219.3663,0.0017,0.9959,14.811,2.8832,2.8833
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",91.5129,0.9151,0.003247,91.5182,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2402,4.2279,0.9956,10.9807,235.7196,0.0017,0.9956,15.3532,2.9157,2.9154
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",95.0999,0.951,0.002218,95.1067,0.9957,0.0112,0.0002,0.0001,0.9957,0.0156,4.1955,4.1828,0.9957,10.8175,228.1643,0.0017,0.9957,15.1051,2.8796,2.8779
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",94.2748,0.9427,0.002099,94.2852,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.2171,4.2089,0.9959,10.6092,218.9875,0.0017,0.9959,14.7982,2.8744,2.8749
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",94.9161,0.9492,0.006236,94.9235,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2294,4.2221,0.9955,10.9798,236.6754,0.0017,0.9955,15.3843,2.9095,2.9112
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",95.5779,0.9558,0.002924,95.588,0.9957,0.0113,0.0002,0.0001,0.9957,0.0157,4.2251,4.2176,0.9957,10.8787,228.5287,0.0017,0.9957,15.1172,2.8999,2.9009
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",97.0694,0.9707,0.00282,97.0776,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.2506,4.2382,0.9959,10.601,217.6037,0.0017,0.9959,14.7514,2.8857,2.8857
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",96.6926,0.9669,0.001827,96.6956,0.9956,0.0113,0.0003,0.0001,0.9956,0.0159,4.2202,4.2127,0.9956,10.9541,235.2808,0.0017,0.9956,15.3389,2.9031,2.9046
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",98.0867,0.9809,0.003239,98.0921,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.2435,4.2322,0.9957,10.8472,228.8219,0.0017,0.9957,15.1269,2.9085,2.9077
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",97.5788,0.9758,0.00185,97.5839,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.3079,4.2985,0.9958,10.6904,221.3881,0.0018,0.9958,14.8791,2.9235,2.9239
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",93.7939,0.9379,0.001645,93.7967,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2297,4.224,0.9956,10.9619,235.0542,0.0017,0.9956,15.3315,2.9076,2.9098
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",93.3652,0.9337,0.003319,93.3721,0.9957,0.0113,0.0002,0.0001,0.9957,0.0156,4.2153,4.207,0.9957,10.8642,227.809,0.0017,0.9957,15.0933,2.8956,2.8957
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",92.9263,0.9293,0.002156,92.9346,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.2223,4.2119,0.9959,10.5754,218.3958,0.0017,0.9959,14.7782,2.8741,2.8728
