model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",836.7297,0.8367,3.51527858,840.2464,0.7031,0.0038,0.0,0.0,0.7027,0.0061,15.4336,15.1137,0.7031,0.0211,0.0011,0.0007,0.7027,0.0336,9.3005,9.2933
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1616.6444,1.6166,3.72779059,1620.3739,0.7014,0.0039,0.0,0.0,0.6965,0.0062,16.1881,15.3871,0.7014,0.0217,0.0012,0.0007,0.6965,0.0339,9.6832,9.5159
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3031.1342,3.0311,3.921175,3035.0671,0.7048,0.0045,0.0,0.0,0.6666,0.0065,19.2123,17.3817,0.7048,0.0248,0.0013,0.0008,0.6666,0.0356,11.3489,10.8238
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1029.9473,1.0299,10.27235007,1040.2213,0.7056,0.0038,0.0,0.0,0.7055,0.0061,15.2828,15.0095,0.7056,0.0209,0.0011,0.0007,0.7055,0.0334,9.2094,9.2232
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1963.327,1.9633,10.33464241,1973.6644,0.7078,0.0041,0.0,0.0,0.6962,0.0062,16.9372,15.8175,0.7078,0.0223,0.0012,0.0007,0.6962,0.0339,10.0667,9.798
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3736.2597,3.7363,11.26468873,3747.5284,0.7046,0.0041,0.0,0.0,0.6896,0.0062,17.2808,16.1103,0.7046,0.0228,0.0012,0.0007,0.6896,0.0343,10.2873,9.9886
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1175.2328,1.1752,19.221874,1194.4563,0.7026,0.0042,0.0,0.0,0.683,0.0063,17.7537,16.4649,0.7026,0.0234,0.0012,0.0007,0.683,0.0347,10.5638,10.219
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2111.9214,2.1119,19.40295601,2131.3322,0.7091,0.004,0.0,0.0,0.6995,0.0061,16.7953,15.7028,0.7091,0.0221,0.0011,0.0007,0.6995,0.0337,9.9687,9.7182
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3953.337,3.9533,21.21811724,3974.5632,0.7069,0.0039,0.0,0.0,0.7014,0.0061,16.2486,15.4224,0.7069,0.0217,0.0011,0.0007,0.7014,0.0336,9.7014,9.5313
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1324.7974,1.3248,29.19459295,1353.9933,0.71,0.0043,0.0,0.0,0.6847,0.0063,18.2908,16.7725,0.71,0.0237,0.0012,0.0007,0.6847,0.0346,10.8188,10.4097
