model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",364.4626,0.3645,1.78852606,366.2524,0.6929,0.0045,0.0,0.0,0.6579,0.0065,18.9858,17.3624,0.6929,0.0249,0.0013,0.0008,0.6579,0.036,11.3023,10.8231
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",675.743,0.6757,2.14883566,677.8933,0.6866,0.004,0.0,0.0,0.6862,0.0063,15.9585,15.8791,0.6866,0.022,0.0012,0.0007,0.6862,0.0345,9.6754,9.7238
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1268.9248,1.2689,2.35850644,1271.2864,0.6885,0.004,0.0,0.0,0.6844,0.0063,15.7002,16.1846,0.6885,0.022,0.0012,0.0007,0.6844,0.0346,9.5512,9.8272
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",462.1461,0.4621,6.03978944,468.1873,0.6923,0.0044,0.0,0.0,0.6655,0.0065,18.3942,16.9847,0.6923,0.0243,0.0013,0.0008,0.6655,0.0356,10.9758,10.5713
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",787.2919,0.7873,5.7116487,793.005,0.6849,0.004,0.0,0.0,0.6719,0.0064,15.6653,16.5213,0.6849,0.022,0.0012,0.0008,0.6719,0.0353,9.5755,9.946
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1356.5578,1.3566,6.9183023,1363.4794,0.6857,0.0045,0.0,0.0,0.6562,0.0066,18.6925,17.1991,0.6857,0.0247,0.0013,0.0008,0.6562,0.0361,11.1627,10.7206
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",470.6583,0.4707,11.53898478,482.2033,0.6982,0.0039,0.0,0.0,0.6975,0.0062,15.6833,15.3486,0.6982,0.0214,0.0011,0.0007,0.6975,0.0339,9.4596,9.4399
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",815.0263,0.815,11.06697035,826.0947,0.6883,0.0039,0.0,0.0,0.6853,0.0063,15.4859,15.9884,0.6883,0.0216,0.0012,0.0007,0.6853,0.0345,9.4381,9.686
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1607.3175,1.6073,11.83777237,1619.1575,0.7016,0.0038,0.0,0.0,0.6989,0.0061,15.0406,15.3861,0.7016,0.0209,0.0011,0.0007,0.6989,0.0338,9.1437,9.3618
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",593.3294,0.5933,19.55179763,612.8825,0.6928,0.004,0.0,0.0,0.6709,0.0064,15.743,16.9171,0.6928,0.0221,0.0012,0.0008,0.6709,0.0353,9.6283,10.1113
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",980.3637,0.9804,17.3238399,997.6895,0.7047,0.0042,0.0,0.0,0.6873,0.0063,17.9139,16.5384,0.7047,0.0233,0.0012,0.0007,0.6873,0.0344,10.5984,10.2503
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1618.8497,1.6188,20.69297266,1639.5457,0.6924,0.0043,0.0,0.0,0.6803,0.0063,17.7057,16.8017,0.6924,0.0236,0.0012,0.0007,0.6803,0.0348,10.6072,10.3857
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",597.5851,0.5976,25.81983376,623.406,0.6986,0.0041,0.0,0.0,0.6912,0.0062,16.6221,15.8142,0.6986,0.0223,0.0012,0.0007,0.6912,0.0342,9.9635,9.7799
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1105.407,1.1054,29.2497685,1134.6585,0.6937,0.004,0.0,0.0,0.6926,0.0062,15.8584,15.5881,0.6937,0.0217,0.0012,0.0007,0.6926,0.0341,9.5892,9.579
