model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.7623,0.5576,0.001625,55.7649,0.6919,0.0035,0.0,0.0,0.6904,0.0056,13.8015,13.7712,0.6919,0.0191,0.001,0.0006,0.6904,0.0311,8.3728,8.4926
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.9299,0.5593,0.001335,55.9333,0.6755,0.0038,0.0,0.0,0.6755,0.0058,15.0371,15.1068,0.6755,0.0207,0.001,0.0006,0.6755,0.0318,9.1409,9.2614
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.7342,0.5573,0.001361,55.7406,0.6798,0.0037,0.0,0.0,0.6797,0.0057,14.7688,14.6895,0.6798,0.0203,0.001,0.0006,0.6797,0.0316,8.9569,9.0368
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",53.6868,0.5369,0.001251,53.6892,0.6933,0.0034,0.0,0.0,0.691,0.0056,13.5508,13.4714,0.6933,0.0188,0.001,0.0006,0.691,0.031,8.2127,8.3265
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.3337,0.5433,0.002105,54.3374,0.6743,0.0038,0.0,0.0,0.6732,0.0058,14.9807,15.1694,0.6743,0.0206,0.001,0.0006,0.6732,0.0319,9.1052,9.2774
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.3385,0.5534,0.002227,55.3469,0.6737,0.0038,0.0,0.0,0.6734,0.0058,15.2202,15.0852,0.6737,0.0209,0.001,0.0006,0.6734,0.0319,9.2444,9.287
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.5321,0.5653,0.001292,56.5344,0.686,0.0035,0.0,0.0,0.685,0.0057,14.0247,14.0089,0.686,0.0195,0.001,0.0006,0.685,0.0313,8.5216,8.637
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.4501,0.5845,0.001257,58.4527,0.6701,0.0038,0.0,0.0,0.6701,0.0058,15.3626,15.4132,0.6701,0.0211,0.001,0.0006,0.6701,0.0321,9.3364,9.4482
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.577,0.5858,0.001189,58.5824,0.6805,0.0037,0.0,0.0,0.6804,0.0057,14.8138,14.711,0.6805,0.0203,0.001,0.0006,0.6804,0.0316,8.9973,9.0591
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.7372,0.5674,0.001706,56.7413,0.6932,0.0034,0.0,0.0,0.6873,0.0057,13.5102,13.5872,0.6932,0.019,0.001,0.0006,0.6873,0.0312,8.2115,8.3901
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.0871,0.5709,0.001201,57.0906,0.6807,0.0037,0.0,0.0,0.6804,0.0057,15.0256,14.904,0.6807,0.0206,0.001,0.0006,0.6804,0.0316,9.1221,9.1741
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.506,0.5851,0.002105,58.511,0.6673,0.0037,0.0,0.0,0.6671,0.0059,14.8512,14.8639,0.6673,0.0205,0.001,0.0006,0.6671,0.0322,9.0317,9.1313
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.3999,0.544,0.001853,54.4026,0.691,0.0034,0.0,0.0,0.6874,0.0057,13.4962,13.4653,0.691,0.0188,0.001,0.0006,0.6874,0.0312,8.1868,8.3219
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.5759,0.5558,0.001147,55.5793,0.6746,0.0038,0.0,0.0,0.6745,0.0058,15.3278,15.2837,0.6746,0.021,0.001,0.0006,0.6745,0.0319,9.3049,9.3824
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.4411,0.5544,0.002402,55.4459,0.6703,0.0037,0.0,0.0,0.6701,0.0058,14.9065,14.7792,0.6703,0.0205,0.001,0.0006,0.6701,0.0321,9.0647,9.1078
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.3225,0.5632,0.001015,56.3245,0.6876,0.0035,0.0,0.0,0.6848,0.0057,13.7623,13.7946,0.6876,0.0192,0.001,0.0006,0.6848,0.0313,8.3584,8.5026
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.74,0.5674,0.001054,56.7427,0.6855,0.0037,0.0,0.0,0.6855,0.0057,14.7263,14.6485,0.6855,0.0202,0.001,0.0006,0.6855,0.0313,8.9283,9.0074
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.9655,0.5697,0.001153,56.9728,0.6672,0.0039,0.0,0.0,0.666,0.0059,15.945,15.7596,0.6672,0.0217,0.001,0.0007,0.666,0.0323,9.6732,9.6915
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.8059,0.5681,0.001016,56.8084,0.6884,0.0035,0.0,0.0,0.6874,0.0057,14.0107,13.9205,0.6884,0.0194,0.001,0.0006,0.6874,0.0312,8.4988,8.5947
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.7256,0.5573,0.001175,55.7282,0.6769,0.0037,0.0,0.0,0.6768,0.0058,14.8964,14.9479,0.6769,0.0205,0.001,0.0006,0.6768,0.0317,9.054,9.1706
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.1593,0.5716,0.001187,57.1632,0.6847,0.0037,0.0,0.0,0.684,0.0057,14.7504,14.726,0.6847,0.0202,0.001,0.0006,0.684,0.0314,8.9253,9.0423
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.0156,0.5702,0.00139,57.018,0.6899,0.0035,0.0,0.0,0.6862,0.0057,13.5911,13.6292,0.6899,0.019,0.001,0.0006,0.6862,0.0313,8.2591,8.4104
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.7759,0.5478,0.001828,54.7792,0.6787,0.0036,0.0,0.0,0.6784,0.0058,14.5544,14.2939,0.6787,0.02,0.001,0.0006,0.6784,0.0317,8.8302,8.8369
