model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",55.0724,0.5507,0.00134,55.0754,0.6887,0.0035,0.0,0.0,0.6865,0.0057,14.0502,14.0876,0.6887,0.0195,0.001,0.0006,0.6865,0.0313,8.5281,8.6714
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.659,0.5666,0.001446,56.6619,0.6628,0.0039,0.0,0.0,0.6617,0.0059,15.7125,15.5571,0.6628,0.0215,0.0011,0.0007,0.6617,0.0325,9.5498,9.5696
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.024,0.5602,0.001645,56.0283,0.6695,0.0038,0.0,0.0,0.6687,0.0058,15.1431,14.85,0.6695,0.0207,0.001,0.0006,0.6687,0.0321,9.1905,9.1801
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",54.1257,0.5413,0.00135,54.1287,0.6817,0.0036,0.0,0.0,0.6817,0.0057,14.4077,14.2989,0.6817,0.0198,0.001,0.0006,0.6817,0.0315,8.742,8.8104
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",57.1246,0.5712,0.001278,57.1278,0.6678,0.0038,0.0,0.0,0.6678,0.0058,15.3386,15.3675,0.6678,0.0211,0.001,0.0006,0.6678,0.0322,9.3297,9.4301
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",58.0732,0.5807,0.001683,58.077,0.6595,0.0039,0.0,0.0,0.6575,0.0059,15.535,15.1193,0.6595,0.0212,0.0011,0.0007,0.6575,0.0327,9.4179,9.3584
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",57.9945,0.5799,0.001712,57.998,0.6722,0.0037,0.0,0.0,0.6711,0.0058,14.6996,14.7973,0.6722,0.0204,0.001,0.0006,0.6711,0.032,8.9418,9.0843
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",58.4813,0.5848,0.001071,58.4852,0.6803,0.0037,0.0,0.0,0.6803,0.0057,14.7899,14.687,0.6803,0.0203,0.001,0.0006,0.6803,0.0316,8.9758,9.0384
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",58.6739,0.5867,0.001529,58.6775,0.6673,0.0037,0.0,0.0,0.6655,0.0059,14.9903,14.6269,0.6673,0.0206,0.001,0.0006,0.6655,0.0323,9.1037,9.0585
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.4104,0.5641,0.001145,56.4129,0.688,0.0035,0.0,0.0,0.6814,0.0057,13.8662,14.0517,0.688,0.0195,0.001,0.0006,0.6814,0.0315,8.445,8.6541
