model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",89.4278,0.8943,0.00159,89.4304,0.9122,0.0134,0.0034,0.0008,0.9115,0.0587,4.9244,4.7952,0.9122,14.3708,3968.934,0.0055,0.9115,62.9995,4.6325,4.5037
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",339.6192,3.3962,0.003559,339.624,0.9618,0.0106,0.0015,0.0005,0.9618,0.0386,4.9399,5.0765,0.9618,11.4205,1713.9491,0.0883,0.9618,41.3999,4.6505,4.8024
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",42.8003,0.428,0.001101,42.8027,-183.6653,0.2483,7.1978,0.0491,-183.9503,2.6829,32.2855,8.4034,-183.6653,266.5775,8295109.2945,0.7278,-183.9503,2880.1231,31.7891,8.0824
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",90.9466,0.9095,0.001487,90.9489,0.983,0.0086,0.0007,0.0002,0.983,0.0257,4.4059,4.4087,0.983,9.2459,763.1551,0.0041,0.983,27.6253,4.1144,4.1177
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",344.4532,3.4445,0.003293,344.4583,0.9248,0.0133,0.003,0.0008,0.9238,0.0544,5.0966,4.8846,0.9248,14.2349,3415.9315,0.0067,0.9238,58.446,4.802,4.5954
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",44.4387,0.4444,0.000957,44.4406,0.9588,0.0115,0.0017,0.0006,0.9572,0.0408,4.7674,4.8911,0.9588,12.3778,1919.2046,0.0054,0.9572,43.8087,4.4641,4.5852
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",92.8292,0.9283,0.001501,92.8316,-43.1943,0.0921,1.7208,0.0199,-43.2174,1.3118,14.3368,6.6604,-43.1943,98.9065,1983171.5314,0.4174,-43.2174,1408.2512,13.9715,6.3564
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",345.4722,3.4547,0.003479,345.4772,0.9215,0.0158,0.0032,0.0013,0.9189,0.0562,5.4477,5.7143,0.9215,16.9586,3638.4418,0.0176,0.9189,60.3195,5.1566,5.4205
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",41.7175,0.4172,0.001123,41.7195,0.7232,0.0159,0.0109,0.0022,0.7192,0.1045,5.1171,5.3688,0.7232,17.0706,12595.0255,0.1852,0.7192,112.2276,4.8246,5.0772
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",92.0367,0.9204,0.001745,92.0399,0.9717,0.0096,0.0011,0.0003,0.9713,0.0334,4.388,4.3141,0.9717,10.3333,1285.7619,0.0036,0.9713,35.8575,4.1069,4.036
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",339.9852,3.3999,0.003406,339.9904,-0.2872,0.0443,0.0515,0.0087,-0.3234,0.2269,9.6587,7.4689,-0.2872,47.5679,59356.8075,0.0965,-0.3234,243.6325,9.318,7.1628
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",40.091,0.4009,0.000962,40.0929,0.9843,0.0093,0.0006,0.0002,0.9835,0.0253,4.4473,4.4929,0.9843,9.9529,738.302,0.0034,0.9835,27.1717,4.155,4.199
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",92.1901,0.9219,0.001762,92.193,0.983,0.0084,0.0007,0.0002,0.9829,0.0258,4.2585,4.2214,0.983,9.0085,766.8422,0.0032,0.9829,27.6919,3.9776,3.9413
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",346.0985,3.461,0.00332,346.1035,0.683,0.0198,0.0124,0.0023,0.6816,0.1113,5.786,5.4059,0.683,21.2114,14281.5469,0.015,0.6816,119.5054,5.4958,5.119
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",41.5297,0.4153,0.000957,41.532,0.9364,0.0137,0.0026,0.0009,0.9341,0.0506,5.11,5.2912,0.9364,14.6797,2955.1591,0.0077,0.9341,54.3614,4.7973,4.9786
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",89.9959,0.9,0.002038,89.9995,-38.0276,0.0629,1.5191,0.0147,-38.0349,1.2325,11.9239,6.9552,-38.0276,67.5231,1750733.0677,0.4612,-38.0349,1323.1527,11.5739,6.657
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",347.2707,3.4727,0.003273,347.2764,0.5307,0.0241,0.0185,0.0032,0.5252,0.1359,6.2417,5.538,0.5307,25.8668,21296.0316,0.0133,0.5252,145.9316,5.9517,5.2552
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",41.792,0.4179,0.000999,41.7941,0.9338,0.0122,0.0026,0.0007,0.9335,0.0509,4.8338,4.8305,0.9338,13.1339,2981.0039,0.0055,0.9335,54.5986,4.5319,4.5298
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",93.2347,0.9323,0.002686,93.2384,0.9746,0.0106,0.001,0.0004,0.9735,0.0321,4.6705,4.7525,0.9746,11.3913,1187.6657,0.0045,0.9735,34.4625,4.3718,4.452
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",346.1762,3.4618,0.003747,346.182,0.9545,0.0136,0.0018,0.0007,0.9536,0.0425,4.9765,5.0805,0.9545,14.5609,2079.3455,0.0074,0.9536,45.5998,4.7016,4.8064
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",43.3321,0.4333,0.000973,43.334,0.9837,0.0092,0.0007,0.0002,0.9831,0.0257,4.6893,4.7173,0.9837,9.905,760.1514,0.0037,0.9831,27.5708,4.3685,4.3977
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",92.7524,0.9275,0.00158,92.7552,0.972,0.0092,0.0011,0.0003,0.972,0.033,4.6049,4.5823,0.972,9.8419,1254.6887,0.0041,0.972,35.4216,4.2982,4.2735
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",344.7884,3.4479,0.003522,344.7932,-56.5745,0.1554,2.2581,0.046,-57.022,1.5027,22.1898,7.6674,-56.5745,166.8524,2602315.6387,0.2197,-57.022,1613.1694,21.7915,7.3799
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",38.9671,0.3897,0.000865,38.9688,0.9668,0.0109,0.0013,0.0005,0.9656,0.0366,4.761,4.8584,0.9668,11.7548,1541.2622,0.0052,0.9656,39.2589,4.4537,4.5505
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",82.1702,0.8217,0.001513,82.1726,0.9552,0.0107,0.0018,0.0005,0.9546,0.0421,4.5776,4.4849,0.9552,11.4928,2038.0416,0.0041,0.9546,45.1447,4.2899,4.1966
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",346.6984,3.467,0.003296,346.7029,-4045.4753,0.7576,158.0193,0.0869,-4059.3718,12.5706,85.5235,6.632,-4045.4753,813.3257,182109653.6122,0.1309,-4059.3718,13494.801,84.753,6.325
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",40.927,0.4093,0.000901,40.9289,0.9674,0.0107,0.0013,0.0005,0.9662,0.0363,4.581,4.66,0.9674,11.4718,1515.2732,0.0045,0.9662,38.9265,4.2864,4.3657
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",86.6127,0.8661,0.001609,86.6153,0.9826,0.008,0.0007,0.0002,0.9825,0.0261,4.195,4.1661,0.9826,8.5805,784.0521,0.0031,0.9825,28.0009,3.9143,3.8855
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",347.4474,3.4745,0.003439,347.4524,-132.8684,0.1108,5.2146,0.0035,-132.9907,2.2835,21.9532,6.2121,-132.8684,118.9896,6009547.184,0.1176,-132.9907,2451.4378,21.5029,5.9275
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",38.1558,0.3816,0.000898,38.1579,0.937,0.0133,0.0025,0.0009,0.9349,0.0503,4.9627,5.1406,0.937,14.2287,2918.9653,0.0075,0.9349,54.0274,4.6595,4.837
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",83.6092,0.8361,0.001795,83.6119,0.9741,0.0088,0.001,0.0003,0.9741,0.0317,4.3311,4.2797,0.9741,9.4295,1160.8226,0.0035,0.9741,34.0708,4.043,3.9953
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",337.1817,3.3718,0.005425,337.1889,0.9646,0.0113,0.0014,0.0005,0.9646,0.0371,5.1319,5.0599,0.9646,12.1825,1587.693,0.0066,0.9646,39.8459,4.8151,4.7488
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",39.8481,0.3985,0.00108,39.8503,-61.778,0.1326,2.4598,0.0046,-62.2051,1.5684,17.9465,6.6038,-61.778,142.3697,2834780.0556,0.4675,-62.2051,1683.6805,17.5634,6.2958
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",88.1204,0.8812,0.001456,88.123,0.9669,0.0098,0.0013,0.0005,0.9663,0.0362,4.4203,4.511,0.9669,10.4914,1511.7415,0.005,0.9663,38.8811,4.1357,4.2245
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",381.8727,3.8187,0.006192,381.8804,0.9015,0.0132,0.0038,0.001,0.9015,0.0619,4.9725,4.8751,0.9015,14.1345,4417.6229,0.0082,0.9015,66.4652,4.6907,4.5938
