model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",953.7582,9.5376,0.006715,953.768,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.9003,1.899,0.9978,7.3839,101.9505,0.0003,0.9978,10.0971,1.338,1.3377
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",85.4502,0.8545,0.001744,85.4534,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0117,2.0134,0.9975,7.7918,114.7481,0.0004,0.9975,10.7121,1.4183,1.4197
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",204.0065,2.0401,0.003656,204.0116,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9552,1.9555,0.9976,7.5917,108.8199,0.0003,0.9976,10.4317,1.378,1.3785
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",998.6093,9.9861,0.006653,998.6205,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8925,1.8909,0.9978,7.3616,101.7927,0.0003,0.9978,10.0892,1.3328,1.3324
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",93.8024,0.938,0.001674,93.806,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0119,2.0141,0.9975,7.7923,115.0557,0.0004,0.9975,10.7264,1.4187,1.4202
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",215.2754,2.1528,0.003083,215.2805,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9536,1.9537,0.9976,7.569,107.9168,0.0003,0.9976,10.3883,1.3759,1.3763
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",1095.2525,10.9525,0.007555,1095.263,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.893,1.8918,0.9978,7.3636,101.5241,0.0003,0.9978,10.0759,1.3331,1.3329
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",85.664,0.8566,0.001921,85.6681,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.016,2.0179,0.9975,7.8095,115.368,0.0004,0.9975,10.741,1.4217,1.4231
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",209.8304,2.0983,0.002774,209.835,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9567,1.9565,0.9976,7.5773,108.019,0.0003,0.9976,10.3932,1.3781,1.3785
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",1114.458,11.1446,0.011149,1114.472,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8894,1.8883,0.9978,7.3342,100.8979,0.0003,0.9978,10.0448,1.33,1.3298
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",83.139,0.8314,0.001545,83.1428,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0118,2.0135,0.9975,7.791,114.9025,0.0004,0.9975,10.7193,1.4184,1.4198
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",204.8171,2.0482,0.002955,204.8214,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9621,1.9624,0.9976,7.5983,108.7038,0.0003,0.9976,10.4261,1.3817,1.3823
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",1090.2144,10.9021,0.009263,1090.2265,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.889,1.887,0.9978,7.3548,101.4701,0.0003,0.9978,10.0732,1.3305,1.33
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",82.9035,0.829,0.001555,82.9067,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0098,2.0113,0.9975,7.7744,114.4796,0.0004,0.9975,10.6995,1.4165,1.4179
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",202.1646,2.0216,0.002887,202.1689,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9506,1.9509,0.9976,7.562,107.5695,0.0003,0.9976,10.3716,1.3741,1.3747
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",951.049,9.5105,0.00728,951.0585,0.9978,0.0061,0.0001,0.0,0.9978,0.0083,1.8873,1.8857,0.9978,7.3166,100.1798,0.0003,0.9978,10.009,1.3277,1.3272
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",83.3727,0.8337,0.00158,83.3761,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0124,2.0144,0.9975,7.7989,115.0788,0.0004,0.9975,10.7275,1.4192,1.4207
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",199.233,1.9923,0.002904,199.2384,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9558,1.9554,0.9976,7.5723,107.8937,0.0003,0.9976,10.3872,1.3771,1.3774
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",951.8047,9.518,0.006293,951.8135,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8954,1.894,0.9978,7.349,101.2223,0.0003,0.9978,10.0609,1.3336,1.3333
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",86.4629,0.8646,0.001684,86.4661,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9995,2.0014,0.9975,7.7575,113.9485,0.0004,0.9975,10.6747,1.4104,1.4118
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",205.9156,2.0592,0.003113,205.9213,0.9977,0.0063,0.0001,0.0,0.9976,0.0086,1.9409,1.9413,0.9977,7.5319,106.7612,0.0003,0.9976,10.3325,1.3673,1.3679
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",922.2336,9.2223,0.006675,922.2429,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8986,1.8977,0.9978,7.3735,101.6721,0.0003,0.9978,10.0833,1.3365,1.3364
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",84.9901,0.8499,0.001648,84.9934,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0125,2.0142,0.9975,7.7907,114.712,0.0004,0.9975,10.7104,1.4187,1.4202
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",200.1866,2.0019,0.003182,200.1915,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.958,1.9583,0.9976,7.5842,108.4151,0.0003,0.9976,10.4123,1.379,1.3796
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",1050.3126,10.5031,0.007098,1050.3228,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8886,1.8872,0.9978,7.3394,100.9555,0.0003,0.9978,10.0477,1.3296,1.3292
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",83.4684,0.8347,0.001473,83.4714,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0105,2.0121,0.9975,7.7892,114.9527,0.0004,0.9975,10.7216,1.4175,1.4189
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",201.7528,2.0175,0.003033,201.7578,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9573,1.957,0.9976,7.5823,108.5343,0.0003,0.9976,10.418,1.3782,1.3785
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",921.9733,9.2197,0.007049,921.9827,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8994,1.8982,0.9978,7.3777,102.0237,0.0003,0.9978,10.1007,1.3371,1.3368
"TWO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",83.7251,0.8373,0.00164,83.7286,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0112,2.0126,0.9975,7.7878,114.5738,0.0004,0.9975,10.7039,1.4178,1.4191
"TWO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",201.8557,2.0186,0.002895,201.8604,0.9976,0.0064,0.0001,0.0,0.9976,0.0087,1.974,1.9745,0.9976,7.6389,109.6636,0.0004,0.9976,10.472,1.3902,1.3909
"TWO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 50}",941.6233,9.4162,0.006443,941.6319,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8876,1.8864,0.9978,7.3526,101.2515,0.0003,0.9978,10.0624,1.3301,1.3298
