model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.73,0.5673,0.001162,56.732,0.8731,0.0159,0.0051,0.0021,0.8692,0.0714,5.0746,5.55,0.8731,17.121,5868.1465,0.0793,0.8692,76.6038,4.7951,5.2668
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",58.97,0.5897,0.001108,58.9723,0.9936,0.0065,0.0002,0.0001,0.9936,0.0158,4.3053,4.2863,0.9936,7.0256,287.0242,0.003,0.9936,16.9418,3.9954,3.9778
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",61.9278,0.6193,0.001469,61.9315,0.9918,0.008,0.0003,0.0001,0.9916,0.0181,4.9046,4.8984,0.9918,8.543,377.6012,0.0036,0.9916,19.432,4.5557,4.5518
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",58.5586,0.5856,0.001391,58.5609,0.949,0.0127,0.0021,0.0007,0.9469,0.0455,4.6744,4.8376,0.949,13.6113,2381.7,0.0062,0.9469,48.8027,4.3992,4.5592
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",59.0225,0.5902,0.001498,59.0256,0.9922,0.0071,0.0003,0.0001,0.9921,0.0175,4.4447,4.4515,0.9922,7.6226,353.1421,0.0035,0.9921,18.7921,4.132,4.1365
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",59.8161,0.5982,0.003923,59.824,0.9915,0.008,0.0003,0.0001,0.9913,0.0184,4.8499,4.8479,0.9915,8.5546,390.9486,0.0035,0.9913,19.7724,4.502,4.501
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",60.578,0.6058,0.001761,60.5819,0.9538,0.0128,0.0019,0.0007,0.9517,0.0433,4.7336,4.8819,0.9538,13.7716,2165.486,0.0058,0.9517,46.5348,4.4562,4.6016
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",63.9681,0.6397,0.001294,63.972,0.993,0.0068,0.0003,0.0001,0.993,0.0165,4.267,4.2653,0.993,7.2791,313.4325,0.0031,0.993,17.704,3.9667,3.9656
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",63.5471,0.6355,0.001941,63.5529,0.9872,0.0087,0.0005,0.0002,0.9868,0.0226,5.0784,5.0761,0.9872,9.2916,590.4145,0.0039,0.9868,24.2984,4.7128,4.7118
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",60.9032,0.609,0.002044,60.9063,0.9835,0.0092,0.0007,0.0002,0.9827,0.0259,4.3289,4.361,0.9835,9.9281,774.9794,0.0033,0.9827,27.8385,4.0491,4.0818
