model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.3983,0.564,0.00229,56.4016,0.6086,0.0206,0.0152,0.0026,0.6086,0.1234,5.6595,5.4796,0.6086,22.1266,17554.165,0.013,0.6086,132.4921,5.3763,5.1943
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.0927,0.5909,0.002939,59.0982,0.992,0.0072,0.0003,0.0001,0.992,0.0177,4.3017,4.2935,0.992,7.6828,360.4236,0.0034,0.992,18.9848,4.0077,4.0006
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.5785,0.6058,0.001865,60.5839,0.9925,0.0073,0.0003,0.0001,0.9924,0.0172,4.6378,4.6231,0.9925,7.8728,342.1592,0.0033,0.9924,18.4975,4.3023,4.2891
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.8967,0.599,0.002024,59.8998,0.7505,0.0196,0.0099,0.0043,0.7446,0.0997,5.4826,6.4554,0.7505,21.0404,11453.0351,0.1541,0.7446,107.0189,5.1988,6.1596
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.7211,0.5972,0.002206,59.7268,-2.5704,0.0554,0.1414,0.0134,-2.6331,0.376,10.2593,7.0085,-2.5704,59.4884,162944.4186,0.0367,-2.6331,403.6637,9.8924,6.672
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.3126,0.5931,0.001405,59.3181,0.9927,0.0074,0.0003,0.0001,0.9926,0.0169,4.6066,4.5933,0.9927,7.98,329.9646,0.0033,0.9926,18.1649,4.2801,4.2683
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",63.3855,0.6339,0.002076,63.3891,0.145,0.0198,0.0335,0.0024,0.1398,0.183,5.6938,5.2278,0.145,21.2784,38581.2574,0.22,0.1398,196.4211,5.404,4.95
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",61.1176,0.6112,0.00177,61.122,0.9916,0.0073,0.0003,0.0001,0.9916,0.018,4.6667,4.6546,0.9916,7.8706,375.3796,0.0039,0.9916,19.3747,4.337,4.3256
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",63.2321,0.6323,0.001539,63.2361,0.9926,0.0075,0.0003,0.0001,0.9925,0.0171,4.7767,4.7284,0.9926,8.0811,336.9326,0.0034,0.9925,18.3557,4.4351,4.3938
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",62.1059,0.6211,0.001704,62.1086,0.9434,0.0136,0.0023,0.0008,0.9412,0.0479,4.8755,5.0212,0.9434,14.5973,2639.2756,0.007,0.9412,51.3739,4.595,4.7403
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",62.0865,0.6209,0.002192,62.0902,0.9883,0.0074,0.0005,0.0002,0.9883,0.0214,4.3845,4.3649,0.9883,7.9547,525.8827,0.0033,0.9883,22.9321,4.0782,4.0585
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",62.7541,0.6275,0.001552,62.7583,0.9922,0.0079,0.0003,0.0001,0.9921,0.0176,4.8963,4.8957,0.9922,8.4693,355.185,0.0037,0.9921,18.8464,4.5498,4.5485
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.5,0.585,0.001954,58.5029,0.9614,0.0117,0.0016,0.0005,0.9598,0.0396,4.9127,5.0442,0.9614,12.6066,1803.17,0.0053,0.9598,42.4637,4.5991,4.7231
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.4387,0.5844,0.001207,58.4424,0.8544,0.0161,0.0058,0.0013,0.8521,0.0759,5.6668,5.4062,0.8544,17.3258,6633.0821,0.0076,0.8521,81.4437,5.3309,5.0718
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.1329,0.5813,0.001355,58.1371,0.9938,0.0067,0.0002,0.0001,0.9937,0.0156,4.4938,4.475,0.9938,7.175,281.6324,0.0031,0.9937,16.7819,4.1641,4.1472
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.8402,0.5784,0.001547,57.8428,-1.34,0.0418,0.0924,0.0067,-1.3742,0.304,7.9589,7.4485,-1.34,44.8775,106482.3414,0.7184,-1.3742,326.3163,7.66,7.1716
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.7967,0.588,0.001851,58.8,0.9932,0.0069,0.0003,0.0001,0.9932,0.0163,4.4049,4.3897,0.9932,7.4079,306.1714,0.0031,0.9932,17.4978,4.0902,4.0765
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.8338,0.6083,0.001702,60.8398,0.992,0.0073,0.0003,0.0001,0.992,0.0177,4.4763,4.4419,0.992,7.8582,359.9315,0.0032,0.992,18.9719,4.1623,4.132
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",61.1075,0.6111,0.002054,61.1107,0.9473,0.0143,0.0021,0.0008,0.9451,0.0462,5.1715,5.3065,0.9473,15.3383,2464.2931,0.0066,0.9451,49.6416,4.8692,5.0086
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.993,0.5999,0.001636,59.9965,0.9886,0.0073,0.0004,0.0002,0.9886,0.021,4.3987,4.4173,0.9886,7.8456,510.4382,0.0041,0.9886,22.5929,4.0937,4.1098
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",64.0126,0.6401,0.001225,64.0162,0.992,0.0075,0.0003,0.0001,0.992,0.0177,4.6261,4.6361,0.992,8.0178,361.2582,0.004,0.992,19.0068,4.3018,4.3115
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.6692,0.5967,0.001385,59.672,-62.296,0.1368,2.4807,0.0068,-62.7432,1.575,18.5565,7.7436,-62.296,146.8683,2858912.0569,0.7156,-62.7432,1690.8318,18.1841,7.4521
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",62.1612,0.6216,0.001451,62.1643,0.988,0.0081,0.0005,0.0002,0.988,0.0216,4.7928,4.8293,0.988,8.6587,536.9958,0.0038,0.988,23.1732,4.4547,4.4788
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",61.9012,0.619,0.003964,61.9098,0.9929,0.0073,0.0003,0.0001,0.9927,0.0168,4.7488,4.7672,0.9929,7.8347,326.6913,0.0035,0.9927,18.0746,4.4021,4.418
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.1831,0.5718,0.001193,57.1853,0.9348,0.0133,0.0026,0.0009,0.9325,0.0512,4.7585,4.9515,0.9348,14.3132,3025.391,0.0079,0.9325,55.0036,4.4809,4.6731
