model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0038,,0.00091672,0.0058,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0066,,0.00122857,0.0091,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0086,,0.00128317,0.0114,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0043,,0.00099349,0.0063,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0081,,0.00121045,0.0105,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0096,,0.00159764,0.0127,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0031,,0.00063252,0.0045,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0038,,0.00070286,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4204,4.4019,0.9915,7.2781,322.3411,0.0031,0.9915,17.9539,4.121,4.1047
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0063,,0.00117016,0.0112,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0027,,0.00057149,0.004,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.006,,0.00114179,0.0082,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0103,,0.00167894,0.0135,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0042,,0.00097251,0.0062,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0045,,0.00089455,0.0062,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0074,,0.00121093,0.0099,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0033,,0.00069857,0.0048,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0064,,0.00122309,0.0087,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0074,,0.0012064,0.0098,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
