model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1412.882,1.4129,4.84211349,1417.7371,0.7108,0.0046,0.0,0.0,0.6676,0.0065,19.2491,17.4738,0.7108,0.0251,0.0013,0.0008,0.6676,0.0355,11.4382,10.8994
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3229.1125,3.2291,5.40884328,3234.5403,0.7023,0.0038,0.0,0.0,0.6873,0.0063,14.9887,15.7384,0.7023,0.0211,0.0012,0.0007,0.6873,0.0344,9.1588,9.5196
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",6079.0597,6.0791,5.57003832,6084.6509,0.7016,0.0038,0.0,0.0,0.7011,0.0061,15.4285,15.0263,0.7016,0.021,0.0011,0.0007,0.7011,0.0337,9.2892,9.2563
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1707.288,1.7073,12.18338609,1719.4745,0.7132,0.0038,0.0,0.0,0.6997,0.0061,14.928,15.7157,0.7132,0.0209,0.0011,0.0007,0.6997,0.0337,9.1177,9.4756
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3827.4458,3.8274,12.82665777,3840.2852,0.7024,0.0041,0.0,0.0,0.6922,0.0062,16.8012,15.7656,0.7024,0.0223,0.0012,0.0007,0.6922,0.0342,10.0177,9.768
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7169.3937,7.1694,13.91343665,7183.33,0.708,0.004,0.0,0.0,0.7006,0.0061,16.5144,15.5661,0.708,0.0219,0.0011,0.0007,0.7006,0.0337,9.8345,9.6269
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1895.6887,1.8957,22.10476995,1917.8082,0.7144,0.0037,0.0,0.0,0.7113,0.006,14.7207,15.0329,0.7144,0.0205,0.0011,0.0007,0.7113,0.0331,8.9526,9.1472
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",3958.9614,3.959,22.89685178,3981.8629,0.7034,0.0038,0.0,0.0,0.6994,0.0061,14.8834,15.2507,0.7034,0.0208,0.0011,0.0007,0.6994,0.0338,9.0622,9.2793
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7440.6779,7.4407,24.18753386,7464.8814,0.7045,0.0045,0.0,0.0,0.6688,0.0064,19.0528,17.2905,0.7045,0.0246,0.0013,0.0008,0.6688,0.0354,11.2666,10.7635
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1989.3766,1.9894,33.05280328,2022.4319,0.7106,0.004,0.0,0.0,0.7065,0.0061,16.0785,15.5111,0.7106,0.0218,0.0011,0.0007,0.7065,0.0334,9.6847,9.5682
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4100.5215,4.1005,32.80134988,4133.3277,0.7043,0.0042,0.0,0.0,0.6826,0.0063,17.8359,16.4178,0.7043,0.0233,0.0012,0.0007,0.6826,0.0347,10.5797,10.1979
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7108.4171,7.1084,36.42796469,7144.8636,0.7029,0.0042,0.0,0.0,0.6833,0.0063,17.7397,16.3862,0.7029,0.0233,0.0012,0.0007,0.6833,0.0347,10.5348,10.1748
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2126.5075,2.1265,45.79319525,2172.3211,0.7162,0.0046,0.0,0.0,0.6692,0.0064,19.5606,17.6829,0.7162,0.0253,0.0013,0.0008,0.6692,0.0354,11.5947,11.0275
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4229.6771,4.2297,49.22742867,4278.9164,0.7043,0.0037,0.0,0.0,0.6998,0.0061,14.754,15.0757,0.7043,0.0206,0.0011,0.0007,0.6998,0.0337,8.9727,9.1867
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7148.7577,7.1488,51.6628952,7200.4367,0.7099,0.0039,0.0,0.0,0.7056,0.0061,16.0126,15.1827,0.7099,0.0213,0.0011,0.0007,0.7056,0.0334,9.5395,9.3801
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2243.2942,2.2433,61.8610642,2305.158,0.7173,0.0042,0.0,0.0,0.6968,0.0062,17.6424,16.3719,0.7173,0.0232,0.0011,0.0007,0.6968,0.0339,10.5111,10.1617
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4128.8977,4.1289,60.6114831,4189.5135,0.7049,0.0037,0.0,0.0,0.7046,0.0061,14.9625,14.8723,0.7049,0.0206,0.0011,0.0007,0.7046,0.0335,9.0429,9.1222
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7161.5886,7.1616,59.89419293,7221.4909,0.7116,0.0048,0.0,0.0,0.6532,0.0066,20.6726,18.4053,0.7116,0.0261,0.0013,0.0008,0.6532,0.0363,12.1414,11.4714
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2398.9529,2.399,70.26263142,2469.2186,0.7138,0.004,0.0,0.0,0.7048,0.0061,16.5298,15.682,0.7138,0.0221,0.0011,0.0007,0.7048,0.0334,9.909,9.7012
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4188.1456,4.1881,72.32186604,4260.4723,0.7084,0.004,0.0,0.0,0.6744,0.0064,15.559,16.8588,0.7084,0.022,0.0012,0.0008,0.6744,0.0351,9.5392,10.0847
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7042.8813,7.0429,72.71095371,7115.6008,0.7043,0.0042,0.0,0.0,0.6877,0.0063,17.4285,16.1948,0.7043,0.0229,0.0012,0.0007,0.6877,0.0344,10.3651,10.0452
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2511.9516,2.512,90.4182632,2602.3723,0.7139,0.0038,0.0,0.0,0.7095,0.006,14.813,15.2247,0.7139,0.0207,0.0011,0.0007,0.7095,0.0332,9.0198,9.249
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4301.4229,4.3014,87.09425187,4388.5219,0.7037,0.0037,0.0,0.0,0.703,0.0061,14.912,14.8913,0.7037,0.0206,0.0011,0.0007,0.703,0.0336,9.0251,9.1254
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",6985.2622,6.9853,88.19276333,7073.4735,0.7048,0.0039,0.0,0.0,0.7024,0.0061,15.8269,15.1578,0.7048,0.0213,0.0011,0.0007,0.7024,0.0336,9.4712,9.3573
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2620.5402,2.6205,98.8955214,2719.4503,0.7217,0.0037,0.0,0.0,0.7216,0.0059,15.089,14.853,0.7217,0.0206,0.0011,0.0006,0.7216,0.0325,9.0987,9.117
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4410.7883,4.4108,98.25557804,4509.0595,0.707,0.004,0.0,0.0,0.6963,0.0062,16.7679,15.6918,0.707,0.0222,0.0012,0.0007,0.6963,0.0339,9.9765,9.7187
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",6934.7168,6.9347,104.02076578,7038.7572,0.7042,0.0041,0.0,0.0,0.6935,0.0062,16.81,15.8106,0.7042,0.0224,0.0012,0.0007,0.6935,0.0341,10.0328,9.7918
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2780.3474,2.7803,110.73688126,2891.1032,0.711,0.0039,0.0,0.0,0.7086,0.006,15.7798,15.3171,0.711,0.0215,0.0011,0.0007,0.7086,0.0332,9.5111,9.4344
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4632.889,4.6329,115.72539067,4748.6192,0.7055,0.0041,0.0,0.0,0.6893,0.0062,17.3581,16.1098,0.7055,0.0228,0.0012,0.0007,0.6893,0.0343,10.3139,9.9925
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",7141.8013,7.1418,108.52203608,7250.3317,0.706,0.0038,0.0,0.0,0.6941,0.0062,14.7733,15.4089,0.706,0.0208,0.0012,0.0007,0.6941,0.0341,9.016,9.3437
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2905.2756,2.9053,126.63281083,3031.9262,0.7104,0.0038,0.0,0.0,0.7067,0.0061,15.0063,15.4425,0.7104,0.0209,0.0011,0.0007,0.7067,0.0333,9.1438,9.3673
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",4675.4698,4.6755,127.18534923,4802.6594,0.7038,0.0038,0.0,0.0,0.7027,0.0061,15.5754,15.1247,0.7038,0.0212,0.0011,0.0007,0.7027,0.0336,9.3671,9.317
