model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",397.2334,0.0794,0.58341,397.8193,0.6877,0.004,0.0,0.0,0.6876,0.0063,15.7688,15.7594,0.6877,0.0219,0.0012,0.0007,0.6876,0.0344,9.5875,9.6481
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",398.2822,0.0797,0.723155,399.0092,0.7147,0.0042,0.0,0.0,0.6537,0.0066,16.17,17.8482,0.7147,0.0233,0.0013,0.0008,0.6537,0.0362,9.9893,10.6986
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",408.4046,0.0817,0.61949,409.0412,0.6889,0.0042,0.0,0.0,0.6789,0.0063,16.4447,17.5247,0.6889,0.0229,0.0012,0.0007,0.6789,0.0349,10.0345,10.4326
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",476.5058,0.0953,1.480895,477.9895,0.7003,0.004,0.0,0.0,0.6992,0.0061,15.8493,15.5233,0.7003,0.0218,0.0011,0.0007,0.6992,0.0338,9.5899,9.5495
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",531.4414,0.1063,1.505033,532.9496,0.708,0.0042,0.0,0.0,0.6636,0.0065,15.9888,17.4415,0.708,0.0229,0.0013,0.0008,0.6636,0.0357,9.8496,10.4577
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",523.962,0.1048,1.466364,525.4369,0.6737,0.0048,0.0,0.0,0.6186,0.0069,19.1331,21.8162,0.6737,0.0262,0.0014,0.0009,0.6186,0.038,11.6228,12.4911
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",597.4376,0.1195,2.60586,600.0461,0.6982,0.0054,0.0001,0.0,0.5859,0.0072,23.4792,20.4448,0.6982,0.0299,0.0016,0.001,0.5859,0.0396,13.8679,12.8689
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",602.1209,0.1204,2.427775,604.5527,0.699,0.0042,0.0,0.0,0.6675,0.0065,16.826,18.6086,0.699,0.0233,0.0013,0.0008,0.6675,0.0355,10.2576,10.9062
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",618.7133,0.1237,2.684216,621.4043,0.6903,0.0044,0.0,0.0,0.6698,0.0064,17.8781,16.8381,0.6903,0.0242,0.0013,0.0008,0.6698,0.0354,10.789,10.4657
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",877.1857,0.1754,3.222003,880.4108,0.7126,0.004,0.0,0.0,0.7036,0.0061,16.3098,15.4625,0.7126,0.022,0.0011,0.0007,0.7036,0.0335,9.7815,9.5757
