model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.1143,0.5711,0.002192,57.1193,0.6933,0.0035,0.0,0.0,0.693,0.0056,13.8727,13.9555,0.6933,0.0193,0.001,0.0006,0.693,0.0309,8.477,8.5865
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.5042,0.585,0.002242,58.511,0.6737,0.0037,0.0,0.0,0.6723,0.0058,14.7103,14.8243,0.6737,0.0205,0.001,0.0006,0.6723,0.032,8.9865,9.1169
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.2765,0.6028,0.007002,60.2976,0.6438,0.004,0.0,0.0,0.6419,0.0061,15.9873,15.8028,0.6438,0.0222,0.0011,0.0007,0.6419,0.0334,9.7928,9.7563
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.0847,0.5408,0.00195,54.0883,0.6863,0.0036,0.0,0.0,0.6857,0.0057,14.3351,14.4611,0.6863,0.0199,0.001,0.0006,0.6857,0.0313,8.7477,8.8796
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.0884,0.5709,0.002689,57.0978,0.6882,0.0037,0.0,0.0,0.6882,0.0057,14.9216,14.972,0.6882,0.0206,0.001,0.0006,0.6882,0.0312,9.1047,9.1917
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.9515,0.5995,0.003296,59.9651,0.6604,0.0039,0.0,0.0,0.6597,0.0059,15.5583,15.3332,0.6604,0.0214,0.0011,0.0007,0.6597,0.0326,9.4826,9.4644
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.0797,0.5908,0.002514,59.085,0.6778,0.0036,0.0,0.0,0.6722,0.0058,14.1464,14.339,0.6778,0.0201,0.001,0.0006,0.6722,0.032,8.6634,8.8526
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.8404,0.5684,0.00105,56.8464,0.6708,0.0039,0.0,0.0,0.6667,0.0059,15.7069,15.3628,0.6708,0.0215,0.001,0.0006,0.6667,0.0322,9.5525,9.4941
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.7185,0.5872,0.002411,58.7268,0.6584,0.004,0.0,0.0,0.6582,0.0059,15.9012,15.819,0.6584,0.0219,0.0011,0.0007,0.6582,0.0327,9.7042,9.7292
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.7733,0.5677,0.001924,56.7769,0.6622,0.0038,0.0,0.0,0.6621,0.0059,15.0144,14.8992,0.6622,0.0209,0.0011,0.0006,0.6621,0.0325,9.1625,9.1972
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.5005,0.585,0.001573,58.5066,0.6678,0.004,0.0,0.0,0.6674,0.0059,15.858,15.8705,0.6678,0.0218,0.001,0.0006,0.6674,0.0322,9.6637,9.7248
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.0913,0.5809,0.001962,58.0996,0.6489,0.0039,0.0,0.0,0.6489,0.006,15.4293,15.354,0.6489,0.0214,0.0011,0.0007,0.6489,0.0331,9.4321,9.457
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.8043,0.548,0.001085,54.8086,0.6936,0.0035,0.0,0.0,0.6931,0.0056,13.781,13.8515,0.6936,0.0193,0.001,0.0006,0.6931,0.0309,8.4169,8.5327
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.6918,0.5469,0.001556,54.6963,0.6651,0.0038,0.0,0.0,0.6602,0.0059,14.9545,15.2133,0.6651,0.0208,0.0011,0.0007,0.6602,0.0325,9.1205,9.3219
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.7159,0.5672,0.001525,56.7234,0.658,0.004,0.0,0.0,0.6579,0.0059,15.7434,15.7362,0.658,0.0218,0.0011,0.0007,0.6579,0.0327,9.6206,9.6653
