model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0113,,0.00152946,0.0146,0.7117,0.0038,0.0,0.0,0.7105,0.006,15.3844,14.9556,0.7117,0.0209,0.0011,0.0007,0.7105,0.0331,9.2639,9.2086
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0066,,0.00122356,0.0103,0.7001,0.0039,0.0,0.0,0.6986,0.0061,15.816,15.3306,0.7001,0.0215,0.0011,0.0007,0.6986,0.0338,9.5307,9.4496
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.007,,0.00120831,0.0129,0.6468,0.0044,0.0,0.0,0.6427,0.0067,17.9996,16.9038,0.6468,0.0243,0.0014,0.0008,0.6427,0.0368,10.7948,10.5121
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0083,,0.00111938,0.0114,0.7117,0.0038,0.0,0.0,0.7105,0.006,15.3844,14.9556,0.7117,0.0209,0.0011,0.0007,0.7105,0.0331,9.2639,9.2086
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0069,,0.00115776,0.0103,0.7001,0.0039,0.0,0.0,0.6986,0.0061,15.816,15.3306,0.7001,0.0215,0.0011,0.0007,0.6986,0.0338,9.5307,9.4496
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0075,,0.0011754,0.0134,0.6285,0.0045,0.0,0.0,0.6281,0.0068,18.2022,17.6424,0.6285,0.0249,0.0014,0.0009,0.6281,0.0376,11.0129,10.8986
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0082,,0.0011332,0.0112,0.7117,0.0038,0.0,0.0,0.7105,0.006,15.3844,14.9556,0.7117,0.0209,0.0011,0.0007,0.7105,0.0331,9.2639,9.2086
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0068,,0.00118136,0.0105,0.7001,0.0039,0.0,0.0,0.6986,0.0061,15.816,15.3306,0.7001,0.0215,0.0011,0.0007,0.6986,0.0338,9.5307,9.4496
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0073,,0.00115967,0.0138,0.6316,0.0044,0.0,0.0,0.6306,0.0068,18.0286,17.2461,0.6316,0.0244,0.0014,0.0009,0.6306,0.0374,10.8486,10.6622
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.008,,0.00110006,0.0109,0.7117,0.0038,0.0,0.0,0.7105,0.006,15.3844,14.9556,0.7117,0.0209,0.0011,0.0007,0.7105,0.0331,9.2639,9.2086
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0065,,0.00111246,0.0099,0.7001,0.0039,0.0,0.0,0.6986,0.0061,15.816,15.3306,0.7001,0.0215,0.0011,0.0007,0.6986,0.0338,9.5307,9.4496
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.007,,0.00120854,0.0129,0.6082,0.0047,0.0,0.0,0.6068,0.007,18.6861,17.9361,0.6082,0.0256,0.0015,0.0009,0.6068,0.0386,11.2903,11.1132
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0077,,0.00106001,0.0107,0.7117,0.0038,0.0,0.0,0.7105,0.006,15.3844,14.9556,0.7117,0.0209,0.0011,0.0007,0.7105,0.0331,9.2639,9.2086
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0067,,0.00114942,0.0103,0.7001,0.0039,0.0,0.0,0.6986,0.0061,15.816,15.3306,0.7001,0.0215,0.0011,0.0007,0.6986,0.0338,9.5307,9.4496
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0069,,0.00113392,0.0128,0.4059,0.006,0.0001,0.0001,0.403,0.0086,24.7234,23.3801,0.4059,0.0328,0.0023,0.0014,0.403,0.0476,14.7775,14.4614
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0082,,0.00120044,0.0113,0.7117,0.0038,0.0,0.0,0.7105,0.006,15.3844,14.9556,0.7117,0.0209,0.0011,0.0007,0.7105,0.0331,9.2639,9.2086
