model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",28.1308,0.2813,0.000768,28.1326,0.6747,0.0037,0.0,0.0,0.6745,0.0058,14.7871,14.6132,0.6747,0.0203,0.001,0.0006,0.6745,0.0319,8.979,9.0108
"ABfoLS_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",169.696,1.697,0.003521,169.7012,0.6997,0.0035,0.0,0.0,0.6993,0.0056,13.9793,13.8971,0.6997,0.0192,0.0009,0.0006,0.6993,0.0306,8.4675,8.5617
"ABfoLS_ELM-sliding_10-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",1166.1584,11.6616,0.016654,1166.1772,0.687,0.0037,0.0,0.0,0.6863,0.0057,14.6115,14.6717,0.687,0.0201,0.001,0.0006,0.6863,0.0313,8.8699,9.0088
"GA_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",34.9266,0.3493,0.001132,34.9288,0.6675,0.0037,0.0,0.0,0.6672,0.0059,14.5737,14.3787,0.6675,0.0202,0.001,0.0006,0.6672,0.0322,8.877,8.8952
"PSO_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",37.0545,0.3705,0.000865,37.0562,0.6933,0.0034,0.0,0.0,0.6883,0.0057,13.4362,13.4741,0.6933,0.0188,0.001,0.0006,0.6883,0.0312,8.1637,8.325
"DE_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 50, 'Wf': 0.8, 'Cr': 0.9}",38.0571,0.3806,0.000921,38.0591,0.6664,0.0037,0.0,0.0,0.6648,0.0059,14.9371,14.5886,0.6664,0.0205,0.001,0.0006,0.6648,0.0323,9.0759,9.0346
"GA_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",300.1031,3.001,0.003737,300.1091,0.679,0.0037,0.0,0.0,0.6703,0.0058,14.5298,14.986,0.679,0.0203,0.001,0.0006,0.6703,0.0321,8.8692,9.1541
"PSO_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",305.1403,3.0514,0.003255,305.1456,0.6889,0.0036,0.0,0.0,0.6887,0.0057,14.3174,14.2959,0.6889,0.0198,0.001,0.0006,0.6887,0.0311,8.6865,8.8005
"DE_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 50, 'Wf': 0.8, 'Cr': 0.9}",313.0422,3.1304,0.005924,313.0501,0.6748,0.0039,0.0,0.0,0.6717,0.0058,15.8376,15.4792,0.6748,0.0215,0.001,0.0006,0.6717,0.032,9.5866,9.5499
"GA_ELM-sliding_10-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",2876.1017,28.761,0.01657,2876.1217,0.6787,0.0037,0.0,0.0,0.6767,0.0058,14.4353,14.5845,0.6787,0.0202,0.001,0.0006,0.6767,0.0318,8.8104,8.9837
