model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0096,,0.00111914,0.0118,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0027,,0.00072312,0.0044,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0043,,0.00083542,0.0059,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0069,,0.00116444,0.0092,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0029,,0.0007,0.0043,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0047,,0.00086164,0.0064,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.007,,0.00125027,0.0094,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0025,,0.00067592,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0036,,0.00073028,0.0051,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0069,,0.0010922,0.0091,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0025,,0.00060654,0.0037,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0038,,0.0007472,0.0052,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0061,,0.00102973,0.0081,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0025,,0.00061297,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0037,,0.00085664,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0062,,0.00103641,0.0081,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0024,,0.00058365,0.0036,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0036,,0.00082135,0.0051,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0064,,0.00106645,0.0084,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0025,,0.00063133,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0037,,0.00088382,0.0055,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0059,,0.00099945,0.0079,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0025,,0.00059915,0.0037,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0037,,0.00097489,0.0055,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0064,,0.00102043,0.0083,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0026,,0.00059223,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0039,,0.0007627,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0071,,0.00102377,0.0091,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0026,,0.00063491,0.0039,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0041,,0.00075316,0.0055,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0062,,0.00104475,0.0082,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0024,,0.00075912,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0038,,0.00072289,0.0052,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0061,,0.00149441,0.0086,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0026,,0.00060725,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0038,,0.00075793,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.006,,0.00117731,0.0081,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0026,,0.00066543,0.0039,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0042,,0.00080371,0.0059,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0063,,0.00108886,0.0085,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.003,,0.00069833,0.0044,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0042,,0.00085378,0.006,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0114,,0.00180602,0.0143,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0025,,0.00059366,0.0037,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0038,,0.00072789,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0069,,0.00102115,0.0088,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0031,,0.00064635,0.0045,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0039,,0.00092411,0.0055,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4238,4.3989,0.9915,7.2659,322.1065,0.0031,0.9915,17.9473,4.1237,4.102
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0064,,0.00101042,0.0083,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0025,,0.00061297,0.0037,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0036,,0.00081563,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.006,,0.00101113,0.0079,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0026,,0.00059342,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0036,,0.000705,0.005,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0059,,0.00100517,0.0078,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0026,,0.00079131,0.004,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0036,,0.00072002,0.0051,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0061,,0.00100374,0.0081,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0024,,0.00062466,0.0037,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0037,,0.00076818,0.0051,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0064,,0.00102758,0.0084,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0026,,0.00065064,0.0041,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0038,,0.00075221,0.0053,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4258,4.3995,0.9915,7.2666,322.0806,0.0031,0.9915,17.9466,4.1254,4.1026
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.007,,0.00109053,0.0094,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0042,,0.00097418,0.0062,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0065,,0.00119328,0.0087,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.01,,0.00187659,0.0136,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0043,,0.00097108,0.0062,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3487,4.3191,0.9914,7.1656,325.9657,0.003,0.9914,18.0545,4.0533,4.0277
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0063,,0.00122833,0.0086,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0103,,0.00192428,0.0137,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0043,,0.0010488,0.0062,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0065,,0.00124907,0.0088,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.426,4.3991,0.9915,7.2635,322.0446,0.0031,0.9915,17.9456,4.1255,4.1022
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0103,,0.00163054,0.0133,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0042,,0.00100422,0.0062,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0064,,0.00124311,0.0087,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0102,,0.00171828,0.0134,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0043,,0.00097084,0.0062,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0063,,0.00122118,0.0086,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0102,,0.00183463,0.0136,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0027,,0.00062108,0.004,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0038,,0.00074434,0.0052,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0072,,0.00098038,0.009,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0025,,0.00059795,0.0037,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0037,,0.00075197,0.0051,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0061,,0.00101137,0.008,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0029,,0.00062704,0.0041,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0037,,0.00073004,0.0051,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0059,,0.00101113,0.0079,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0024,,0.00064826,0.0036,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0038,,0.00073504,0.0052,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0063,,0.00108314,0.0087,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0026,,0.00060582,0.0038,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
