model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",40.8979,0.409,0.001711,40.9007,0.9565,0.0109,0.0017,0.0006,0.9555,0.0416,4.4831,4.5857,0.9565,11.7362,1994.2452,0.0055,0.9555,44.657,4.2067,4.3087
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",166.2945,1.6629,0.003479,166.2997,0.1758,0.0307,0.0326,0.005,0.1631,0.1805,7.175,6.0689,0.1758,32.9491,37533.9851,0.0209,0.1631,193.7369,6.8724,5.7742
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",16.6571,0.1666,0.001024,16.6592,-19.9448,0.0833,0.8214,0.0049,-20.1069,0.9063,12.6926,6.8285,-19.9448,89.4396,946656.7874,0.5035,-20.1069,972.9629,12.3349,6.5169
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",38.5751,0.3858,0.001786,38.5785,0.972,0.0092,0.0011,0.0004,0.9717,0.0332,4.3361,4.3796,0.972,9.8426,1268.7295,0.0041,0.9717,35.6192,4.0543,4.096
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",141.2243,1.4122,0.003592,141.2295,0.619,0.0238,0.0151,0.0029,0.6129,0.1227,6.1798,5.504,0.619,25.5891,17362.5096,0.0124,0.6129,131.7669,5.8956,5.2287
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",16.5326,0.1653,0.000917,16.5346,0.9449,0.0132,0.0022,0.0008,0.9431,0.047,5.1805,5.3323,0.9449,14.1986,2550.5751,0.007,0.9431,50.5032,4.8559,5.0075
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",37.7998,0.378,0.001854,37.8029,0.9654,0.0114,0.0014,0.0006,0.9645,0.0372,4.9927,5.0799,0.9654,12.2584,1592.563,0.0116,0.9645,39.9069,4.6867,4.7751
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",139.2096,1.3921,0.003344,139.2146,-0.0802,0.0327,0.0427,0.0057,-0.0971,0.2066,7.2558,5.9294,-0.0802,35.1135,49207.6125,0.0195,-0.0971,221.8279,6.9565,5.6449
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",16.6711,0.1667,0.001301,16.6736,0.9268,0.0138,0.0029,0.0011,0.9248,0.0541,5.2416,5.4482,0.9268,14.7708,3371.727,0.009,0.9248,58.0666,4.9169,5.1225
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",36.9552,0.3696,0.002265,36.959,0.9855,0.0086,0.0006,0.0002,0.9853,0.0239,4.2672,4.2605,0.9855,9.179,657.6899,0.0034,0.9853,25.6455,3.9907,3.9888
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",142.639,1.4264,0.003358,142.6447,0.7463,0.0208,0.0099,0.0021,0.7451,0.0996,5.8775,5.5993,0.7463,22.3115,11430.3014,0.0123,0.7451,106.9126,5.5922,5.3149
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",16.9218,0.1692,0.000963,16.9236,0.9631,0.012,0.0015,0.0005,0.9613,0.0388,4.6927,4.8176,0.9631,12.8371,1737.4878,0.0049,0.9613,41.6832,4.4109,4.5313
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",35.9039,0.359,0.001475,35.9067,0.989,0.0075,0.0004,0.0002,0.989,0.0207,4.1246,4.0951,0.989,8.0191,492.2394,0.0028,0.989,22.1865,3.8488,3.8227
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",135.8733,1.3587,0.003299,135.8784,0.8049,0.0196,0.0076,0.0025,0.8049,0.0871,5.8911,6.0758,0.8049,21.0752,8749.6074,0.1783,0.8049,93.5393,5.599,5.7845
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",17.8123,0.1781,0.001118,17.8144,-1.0459,0.029,0.0802,0.0032,-1.0614,0.2832,6.8619,5.9609,-1.0459,31.1131,92455.4763,0.3252,-1.0614,304.0649,6.5244,5.6352
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",38.4668,0.3847,0.001686,38.47,-44.5516,0.0825,1.7784,0.0213,-44.6956,1.3335,13.8784,5.1111,-44.5516,88.6127,2049468.5026,0.0399,-44.6956,1431.5965,13.5382,4.8414
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",147.4149,1.4741,0.003445,147.4201,0.8293,0.0163,0.0066,0.0012,0.8293,0.0815,5.4686,5.4003,0.8293,17.5492,7657.1907,0.0734,0.8293,87.5054,5.1796,5.1089
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",17.8094,0.1781,0.002889,17.8135,0.9719,0.0119,0.0012,0.0004,0.9703,0.034,4.9464,5.0317,0.9719,12.7338,1333.9682,0.0046,0.9703,36.5235,4.6351,4.7204
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",40.2069,0.4021,0.001813,40.2125,0.9639,0.0111,0.0014,0.0005,0.9631,0.0379,4.4658,4.559,0.9639,11.9064,1653.6782,0.005,0.9631,40.6654,4.197,4.2888
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",146.7672,1.4677,0.003508,146.7732,0.9357,0.0133,0.0025,0.0008,0.9357,0.05,5.0474,5.0442,0.9357,14.2604,2881.8041,0.0083,0.9357,53.6824,4.7633,4.7608
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",18.382,0.1838,0.001245,18.3843,0.9306,0.0134,0.0028,0.001,0.9287,0.0527,5.1208,5.3294,0.9306,14.3616,3196.5429,0.0089,0.9287,56.538,4.8039,5.0113
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",38.9565,0.3896,0.001911,38.96,0.9857,0.0082,0.0006,0.0002,0.9857,0.0236,4.3001,4.3018,0.9857,8.807,640.1888,0.004,0.9857,25.302,4.0189,4.0206
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",141.3997,1.414,0.003526,141.407,0.5376,0.0272,0.0184,0.0035,0.527,0.1357,6.7652,5.9556,0.5376,29.2414,21212.6226,0.0153,0.527,145.6455,6.4575,5.6579
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",16.9279,0.1693,0.001187,16.93,0.9639,0.0113,0.0014,0.0005,0.9629,0.038,5.0117,5.0062,0.9639,12.1786,1666.1049,0.0059,0.9629,40.8179,4.6913,4.6893
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",37.597,0.376,0.001425,37.6006,0.9874,0.0085,0.0005,0.0002,0.9873,0.0222,4.4492,4.3871,0.9874,9.15,567.9501,0.0038,0.9873,23.8317,4.1589,4.1058
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",139.652,1.3965,0.00338,139.6568,0.4042,0.0274,0.0232,0.0041,0.4042,0.1523,6.9476,6.7323,0.4042,29.4033,26720.2615,0.1136,0.4042,163.4633,6.6463,6.4358
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",17.4104,0.1741,0.001379,17.413,0.9642,0.011,0.0014,0.0005,0.963,0.0379,4.9098,5.0148,0.9642,11.8171,1659.2006,0.0052,0.963,40.7333,4.586,4.6883
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",37.704,0.377,0.0017,37.7078,0.9828,0.0088,0.0007,0.0002,0.9828,0.0259,4.3715,4.3397,0.9828,9.4677,771.4259,0.0035,0.9828,27.7746,4.0882,4.0574
"TWO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",151.3559,1.5136,0.003507,151.3617,-2.017,0.0493,0.1193,0.0072,-2.0642,0.3453,9.3076,8.6159,-2.017,52.9569,137430.6831,0.7462,-2.0642,370.7164,8.992,8.3233
