model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.7996,0.358,0.001407,35.8023,0.9374,0.0111,0.0024,0.0006,0.9371,0.0495,4.5902,4.5038,0.9374,11.8993,2822.5831,0.0051,0.9371,53.128,4.3065,4.22
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",134.8353,1.3484,0.003415,134.8402,0.9077,0.0137,0.0036,0.0015,0.9067,0.0603,4.8809,5.2077,0.9077,14.6562,4184.4536,0.0666,0.9067,64.6874,4.6032,4.9299
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",17.4456,0.1745,0.000957,17.4481,0.9713,0.0105,0.0012,0.0004,0.9702,0.0341,4.7437,4.8187,0.9713,11.2243,1337.207,0.0045,0.9702,36.5678,4.4295,4.5039
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",38.142,0.3814,0.001544,38.1448,0.7772,0.0167,0.0088,0.0017,0.7745,0.0937,5.2761,4.9172,0.7772,17.8848,10113.2109,0.008,0.7745,100.5645,4.9839,4.6253
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",149.8457,1.4985,0.003671,149.8512,0.8924,0.0168,0.0043,0.0018,0.8898,0.0655,5.622,5.957,0.8924,18.0044,4944.5987,0.059,0.8898,70.3178,5.3318,5.667
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.0152,0.1602,0.000946,16.0172,0.9142,0.0141,0.0034,0.0012,0.9124,0.0584,5.1778,5.3534,0.9142,15.1091,3927.6703,0.0102,0.9124,62.6711,4.8649,5.043
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.1473,0.3515,0.001693,35.1505,0.9589,0.0111,0.0016,0.0006,0.9581,0.0404,4.7699,4.8106,0.9589,11.9276,1877.0024,0.006,0.9581,43.3244,4.469,4.5177
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",149.3863,1.4939,0.00445,149.3925,-129.2141,0.3048,5.1569,0.0099,-131.5086,2.2709,42.3383,10.0684,-129.2141,327.1849,5943073.614,1.2848,-131.5086,2437.842,41.7833,9.7911
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.2501,0.1625,0.001187,16.2521,0.9706,0.0103,0.0012,0.0004,0.9697,0.0343,4.6636,4.7214,0.9706,11.0709,1357.6044,0.0045,0.9697,36.8457,4.3572,4.417
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",36.0755,0.3608,0.001447,36.0782,0.988,0.0073,0.0005,0.0002,0.9879,0.0217,4.0141,3.9943,0.988,7.8689,541.4477,0.0029,0.9879,23.269,3.7437,3.7277
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",134.2215,1.3422,0.003562,134.2265,0.6601,0.0203,0.0134,0.0024,0.6567,0.1156,5.6898,5.2476,0.6601,21.7698,15395.3996,0.032,0.6567,124.0782,5.4043,4.971
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.1505,0.1615,0.00093,16.1525,0.2123,0.0216,0.0307,0.0029,0.2101,0.1753,5.961,5.6285,0.2123,23.1578,35429.1927,0.1541,0.2101,188.2264,5.6411,5.314
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",34.8481,0.3485,0.001757,34.8512,0.8937,0.0125,0.0042,0.0009,0.8927,0.0646,4.6246,4.4346,0.8937,13.3819,4813.0,0.0055,0.8927,69.3758,4.3521,4.1651
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",135.4294,1.3543,0.003589,135.4348,0.8889,0.0169,0.0044,0.0012,0.8873,0.0662,5.4988,5.235,0.8889,18.1884,5055.5792,0.0081,0.8873,71.1026,5.2091,4.9502
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.0795,0.1608,0.000937,16.0816,0.1737,0.023,0.0325,0.003,0.1639,0.1804,5.8692,5.7589,0.1737,24.6598,37500.4875,0.2598,0.1639,193.6504,5.5778,5.4715
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.1445,0.3514,0.001696,35.1474,0.9841,0.0082,0.0006,0.0002,0.9841,0.0249,4.5587,4.5458,0.9841,8.8565,713.5086,0.0035,0.9841,26.7116,4.2421,4.2302
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",136.8957,1.369,0.00324,136.9005,-0.4558,0.0282,0.0571,0.0036,-0.468,0.239,6.4249,5.9856,-0.4558,30.2212,65842.5728,0.3299,-0.468,256.5981,6.1415,5.7113
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.2369,0.1624,0.001564,16.2396,0.9321,0.0134,0.0027,0.001,0.93,0.0522,5.2809,5.4712,0.9321,14.3819,3141.6452,0.0084,0.93,56.0504,4.9448,5.1345
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",36.2219,0.3622,0.001715,36.226,0.7042,0.0173,0.0116,0.0031,0.7021,0.1077,5.2205,5.5872,0.7042,18.5807,13361.1967,0.2277,0.7021,115.5906,4.9406,5.3115
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",137.624,1.3762,0.00332,137.6292,0.1103,0.032,0.0352,0.0054,0.0949,0.1877,7.2839,6.013,0.1103,34.3153,40593.3451,0.0204,0.0949,201.4779,6.9814,5.723
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",15.7956,0.158,0.001162,15.798,-6.7866,0.0512,0.3045,0.0137,-6.8247,0.5518,9.1969,5.7546,-6.7866,54.9543,350939.7914,0.0305,-6.8247,592.4017,8.8529,5.4347
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",34.1401,0.3414,0.00169,34.1432,0.8389,0.0142,0.0063,0.0012,0.8372,0.0796,5.1306,4.8379,0.8389,15.1915,7303.305,0.0066,0.8372,85.4594,4.821,4.5343
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",137.751,1.3775,0.003258,137.7565,0.9383,0.0122,0.0024,0.0007,0.9382,0.049,4.8253,4.8014,0.9383,13.0573,2770.1579,0.007,0.9382,52.6323,4.5434,4.517
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.8745,0.1687,0.001048,16.8772,0.9506,0.0129,0.002,0.0007,0.9484,0.0448,4.9385,5.0968,0.9506,13.8482,2312.0701,0.0066,0.9484,48.084,4.638,4.7949
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.3572,0.3536,0.001651,35.3602,0.9666,0.0102,0.0013,0.0005,0.9661,0.0363,4.6055,4.6484,0.9666,10.9948,1519.3049,0.0066,0.9661,38.9783,4.3169,4.3632
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",136.9453,1.3695,0.003213,136.9503,0.9742,0.0093,0.001,0.0004,0.9742,0.0317,4.5006,4.5349,0.9742,10.0281,1157.6237,0.0466,0.9742,34.0239,4.2251,4.2682
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.7934,0.1679,0.000905,16.7959,0.968,0.011,0.0013,0.0004,0.9667,0.036,4.9771,5.0633,0.968,11.8613,1493.9573,0.0049,0.9667,38.6517,4.6462,4.7309
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",36.6076,0.3661,0.001632,36.6111,0.9292,0.0122,0.0028,0.0007,0.9282,0.0529,4.7464,4.5949,0.9292,13.0451,3219.0077,0.005,0.9282,56.7363,4.4583,4.3095
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",136.4891,1.3649,0.003592,136.4953,0.6768,0.0211,0.0127,0.0024,0.673,0.1128,5.8657,5.3969,0.6768,22.6563,14665.218,0.0119,0.673,121.1,5.5787,5.1146
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",16.6169,0.1662,0.001036,16.62,0.9702,0.0107,0.0012,0.0004,0.9691,0.0347,4.738,4.8046,0.9702,11.4338,1384.9441,0.0045,0.9691,37.2148,4.4271,4.4947
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.8933,0.3589,0.002367,35.897,0.8944,0.0173,0.0043,0.0016,0.8901,0.0654,5.8912,6.264,0.8944,18.5212,4929.4195,0.0146,0.8901,70.2098,5.5456,5.915
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",138.0139,1.3801,0.003471,138.0199,0.8887,0.0167,0.0044,0.0017,0.8867,0.0664,5.5196,5.9488,0.8887,17.97,5082.4022,0.083,0.8867,71.291,5.2264,5.653
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",14.2703,0.1427,0.000996,14.2726,0.9911,0.0078,0.0004,0.0001,0.9907,0.019,4.5675,4.5875,0.9911,8.3251,415.1218,0.0032,0.9907,20.3745,4.2419,4.2592
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.3159,0.3532,0.001448,35.3195,0.6494,0.0161,0.0137,0.0021,0.6481,0.117,5.0485,4.619,0.6494,17.2964,15782.1579,0.0084,0.6481,125.6271,4.7746,4.3501
"GA_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",135.35,1.3535,0.003642,135.3554,-0.9274,0.0265,0.0752,0.0027,-0.9318,0.2742,6.5008,5.5616,-0.9274,28.4695,86639.9381,0.1867,-0.9318,294.3466,6.2119,5.2871
