model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",69.5579,0.6956,0.001461,69.5608,0.9752,0.0113,0.001,0.0004,0.9739,0.0318,4.966,5.0531,0.9752,12.1083,1168.8063,0.0047,0.9739,34.1878,4.6489,4.7334
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",268.2535,2.6825,0.003738,268.259,-11177.2684,1.8005,438.2469,0.0058,-11259.9342,20.9343,213.5631,7.2672,-11177.2684,1932.9169,505058385.7425,0.673,-11259.9342,22473.5041,211.9406,6.9835
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",32.6044,0.326,0.001108,32.6065,0.9347,0.0142,0.0026,0.001,0.9322,0.0514,5.293,5.4942,0.9347,15.1948,3041.2535,0.0083,0.9322,55.1476,4.9692,5.1697
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",70.0095,0.7001,0.002003,70.0128,0.1758,0.0287,0.0327,0.0062,0.1609,0.1807,6.6386,7.3371,0.1758,30.8606,37631.9257,0.5862,0.1609,193.9895,6.3396,7.0447
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",318.4073,3.1841,0.003721,318.4124,0.835,0.0177,0.0064,0.0017,0.835,0.0801,5.6537,5.6726,0.835,19.0455,7401.8307,0.1,0.835,86.0339,5.3631,5.3894
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",43.0309,0.4303,0.001369,43.0336,-0.8284,0.0421,0.0725,0.0073,-0.862,0.2692,8.3337,8.0552,-0.8284,45.1422,83513.3025,0.7793,-0.862,288.9867,8.0033,7.7468
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",94.4241,0.9442,0.003,94.4292,0.9795,0.0088,0.0008,0.0003,0.9795,0.0282,4.2323,4.2229,0.9795,9.4301,918.154,0.0036,0.9795,30.3011,3.9584,3.9502
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",353.3443,3.5334,0.00334,353.3513,0.384,0.0205,0.0242,0.0031,0.3793,0.1554,5.6295,5.6784,0.384,22.0342,27840.593,0.2895,0.3793,166.855,5.346,5.4026
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",43.7853,0.4379,0.000924,43.7877,0.9458,0.0125,0.0022,0.0008,0.9443,0.0466,4.9548,5.0944,0.9458,13.4644,2497.5857,0.0069,0.9443,49.9759,4.6464,4.7862
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",88.6828,0.8868,0.003184,88.6877,0.9858,0.0082,0.0006,0.0002,0.9858,0.0235,4.2821,4.2145,0.9858,8.7514,638.7929,0.0034,0.9858,25.2744,3.9954,3.9316
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",349.6047,3.496,0.006147,349.6129,0.8401,0.0159,0.0062,0.0014,0.8398,0.0789,5.3417,5.2806,0.8401,17.1045,7183.044,0.0442,0.8398,84.7528,5.0573,4.9908
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",41.9804,0.4198,0.001005,41.9833,-43346.8703,3.2082,1697.2052,0.0064,-43609.3825,41.1972,354.7347,7.0372,-43346.8703,3444.099,1955946906.7924,0.5711,-43609.3825,44226.0885,352.3431,6.7238
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",92.7443,0.9274,0.002421,92.7483,0.9567,0.0101,0.0017,0.0004,0.9563,0.0412,4.7488,4.6497,0.9567,10.8603,1958.4892,0.0044,0.9563,44.2548,4.4316,4.3366
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",355.4632,3.5546,0.006486,355.4724,-0.9793,0.0413,0.0783,0.0059,-1.0129,0.2799,8.368,7.6161,-0.9793,44.3765,90280.9926,0.6303,-1.0129,300.468,8.0665,7.336
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",42.2101,0.4221,0.001405,42.213,0.8943,0.0128,0.0042,0.0017,0.8922,0.0648,4.6821,5.0297,0.8943,13.7802,4832.7872,0.0831,0.8922,69.5183,4.4022,4.749
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",93.3101,0.9331,0.002437,93.3143,0.9736,0.0086,0.001,0.0003,0.9735,0.0321,4.1767,4.113,0.9736,9.1843,1189.153,0.0033,0.9735,34.4841,3.9051,3.8443
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",350.2805,3.5028,0.007591,350.2906,-1.6776,0.0531,0.1063,0.0122,-1.7304,0.326,9.79,6.796,-1.6776,56.965,122459.0464,0.0373,-1.7304,349.9415,9.4763,6.5113
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",41.5101,0.4151,0.000983,41.5123,0.5369,0.024,0.0183,0.0055,0.5309,0.1351,6.3671,7.2094,0.5369,25.7737,21040.6186,0.5051,0.5309,145.0538,6.0449,6.8949
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",88.1101,0.8811,0.001491,88.1132,0.989,0.0078,0.0004,0.0002,0.9889,0.0208,4.2021,4.1854,0.989,8.3213,497.2337,0.0032,0.9889,22.2987,3.9229,3.91
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",350.3049,3.503,0.005574,350.3122,-506.0867,0.3941,19.8855,0.006,-509.9654,4.4593,48.18,7.4025,-506.0867,423.1239,22917046.4211,0.6708,-509.9654,4787.1752,47.6242,7.1154
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",45.0773,0.4508,0.001401,45.0805,-7.3282,0.0483,0.326,0.0027,-7.3777,0.571,8.9829,5.7575,-7.3282,51.8546,375743.77,0.2849,-7.3777,612.9794,8.6477,5.4512
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",97.554,0.9755,0.002305,97.558,0.8178,0.0173,0.0072,0.003,0.8137,0.0851,5.3126,6.0265,0.8178,18.5879,8353.9026,0.1063,0.8137,91.3997,5.0266,5.7311
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",376.0064,3.7601,0.005856,376.0144,0.7552,0.018,0.0096,0.0019,0.7537,0.0979,5.5663,5.3519,0.7552,19.3543,11046.3561,0.0419,0.7537,105.1016,5.2771,5.0604
"OppoTwo_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",44.1357,0.4414,0.000822,44.1379,0.9529,0.0117,0.0019,0.0007,0.9515,0.0435,4.7439,4.8756,0.9529,12.5759,2177.3046,0.0059,0.9515,46.6616,4.4453,4.5756
"OppoTwo_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",93.8582,0.9386,0.002164,93.8612,0.9649,0.0109,0.0014,0.0005,0.9643,0.0373,4.7271,4.7647,0.9649,11.6662,1601.8241,0.0058,0.9643,40.0228,4.4341,4.4743
"OppoTwo_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-OTWO_{'epoch': 100, 'pop_size': 20}",405.4549,4.0545,0.00582,405.4624,0.7625,0.0172,0.0093,0.0018,0.7609,0.0965,5.3795,4.9778,0.7625,18.4188,10721.5877,0.009,0.7609,103.5451,5.0972,4.702
