model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"GA_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",53.8097,0.5381,0.00139,53.8126,0.0675,0.0055,0.0001,0.0001,0.0603,0.0083,40.1303,32.8323,0.0675,0.3119,0.2219,0.0398,0.0603,0.4711,36.5007,30.797
"PSO_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",45.0066,0.4501,0.000799,45.0088,0.1258,0.0053,0.0001,0.0001,0.1193,0.008,39.6266,31.7559,0.1258,0.3005,0.208,0.0373,0.1193,0.4561,35.7922,29.7988
"DE_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 50, 'Wf': 0.8, 'Cr': 0.9}",34.4939,0.3449,0.000955,34.4958,0.0941,0.0052,0.0001,0.0001,0.0909,0.0082,39.0555,31.3313,0.0941,0.2971,0.2147,0.0372,0.0909,0.4634,35.2318,29.3968
"ABfoLS_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",24.565,0.2457,0.000921,24.5673,0.137,0.0052,0.0001,0.0001,0.1332,0.008,39.1113,31.3693,0.137,0.2956,0.2047,0.0365,0.1332,0.4524,35.2666,29.4311
"QSO_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-QSO_{'epoch': 100, 'pop_size': 50}",96.1297,0.9613,0.000823,96.1318,0.0783,0.0055,0.0001,0.0001,0.0707,0.0082,40.4165,32.8189,0.0783,0.3116,0.2195,0.0397,0.0707,0.4685,36.6775,30.7967
"ABfoLS_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",213.9852,2.1399,0.003923,213.991,0.1584,0.0052,0.0001,0.0001,0.1567,0.0079,38.528,31.7598,0.1584,0.2968,0.1992,0.0368,0.1567,0.4463,34.8803,29.7838
"GA_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",357.9005,3.579,0.004126,357.9076,0.1851,0.005,0.0001,0.0001,0.1846,0.0077,38.2721,30.7928,0.1851,0.2865,0.1926,0.0351,0.1846,0.4388,34.3585,28.8839
"PSO_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",358.6613,3.5866,0.004246,358.6679,0.1593,0.0052,0.0001,0.0001,0.1587,0.0078,38.8339,31.9934,0.1593,0.2981,0.1987,0.0371,0.1587,0.4457,35.0895,30.0076
"DE_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 50, 'Wf': 0.8, 'Cr': 0.9}",363.8108,3.6381,0.004206,363.8172,0.1671,0.0053,0.0001,0.0001,0.1628,0.0078,39.3977,31.9925,0.1671,0.2986,0.1977,0.0366,0.1628,0.4447,35.6225,30.0058
"QSO_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-QSO_{'epoch': 100, 'pop_size': 50}",969.1893,9.6919,0.002962,969.1939,0.1545,0.0053,0.0001,0.0001,0.1523,0.0079,39.4611,31.9879,0.1545,0.2988,0.2002,0.0371,0.1523,0.4474,35.6084,30.0112
