model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': (20, False), 'activation': 0}",0.0034,,0.00081134,0.005,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (20, False), 'activation': 0}",0.0052,,0.00105906,0.0073,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (20, False), 'activation': 0}",0.0098,,0.00161886,0.0131,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (40, False), 'activation': 0}",0.0041,,0.00096107,0.0061,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (40, False), 'activation': 0}",0.0068,,0.0012219,0.0092,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (40, False), 'activation': 0}",0.0095,,0.00147963,0.0125,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0043,,0.00086093,0.006,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0059,,0.00112247,0.0082,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0095,,0.00162721,0.0126,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (100, False), 'activation': 0}",0.0039,,0.00086236,0.0057,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3447,4.3254,0.9914,7.1888,326.3587,0.003,0.9914,18.0654,4.0506,4.0336
"ELM-sliding_3-net_para_{'hidden_size': (100, False), 'activation': 0}",0.004,,0.00077987,0.0056,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (100, False), 'activation': 0}",0.0092,,0.00158739,0.0125,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (150, False), 'activation': 0}",0.0046,,0.00097728,0.0067,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (150, False), 'activation': 0}",0.0058,,0.00105619,0.0079,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (150, False), 'activation': 0}",0.0078,,0.00137401,0.0105,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0044,,0.00096464,0.0064,0.9914,0.0067,0.0003,0.0001,0.9914,0.0168,4.3457,4.3229,0.9914,7.1808,326.212,0.003,0.9914,18.0613,4.0512,4.0313
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.005,,0.00096321,0.007,0.9915,0.0068,0.0003,0.0001,0.9915,0.0167,4.4214,4.4002,0.9915,7.273,322.2383,0.0031,0.9915,17.951,4.1218,4.1031
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0074,,0.00129676,0.0099,0.9915,0.0068,0.0003,0.0001,0.9914,0.0168,4.4251,4.4033,0.9915,7.2847,323.7969,0.0031,0.9914,17.9944,4.125,4.106
