model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.008,,0.00113082,0.0103,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0074,,0.00116301,0.0097,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0081,,0.0011673,0.0105,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0076,,0.00118303,0.0101,0.9973,0.0079,0.0001,0.0001,0.9965,0.0102,2.6956,2.6505,0.9973,9.4789,148.7018,0.0005,0.9965,12.1943,1.8482,1.8292
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.008,,0.00137782,0.0107,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0068,,0.00121617,0.009,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1135,2.1085,0.9974,7.6767,110.7867,0.0004,0.9974,10.5255,1.4628,1.4615
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0069,,0.00110006,0.0089,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.118,2.1122,0.9974,7.6881,110.9065,0.0004,0.9974,10.5312,1.4657,1.464
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.007,,0.00116134,0.0091,0.9974,0.0065,0.0001,0,0.9972,0.009,2.155,2.1739,0.9974,7.861,117.7931,0.0004,0.9972,10.8533,1.4925,1.5013
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0066,,0.00108504,0.0086,0.9974,0.0067,0.0001,0,0.9972,0.009,2.251,2.2318,0.9974,8.0578,116.9814,0.0004,0.9972,10.8158,1.5512,1.5438
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0074,,0.00118613,0.0096,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0068,,0.00108194,0.0089,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1151,2.1097,0.9974,7.6783,110.7777,0.0004,0.9974,10.5251,1.4636,1.4622
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.007,,0.001091,0.009,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0071,,0.00114727,0.0092,0.9974,0.0068,0.0001,0,0.9971,0.0091,2.2839,2.2628,0.9974,8.2111,120.7737,0.0004,0.9971,10.9897,1.5764,1.5678
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0075,,0.00121069,0.0097,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0092,,0.00121927,0.0114,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0069,,0.00111127,0.009,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0072,,0.00126839,0.0096,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.008,,0.00127888,0.0104,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0077,,0.00118709,0.01,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0076,,0.00132251,0.01,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0068,,0.00133634,0.0092,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0067,,0.00134134,0.009,0.9974,0.0063,0.0001,0,0.9974,0.0088,2.087,2.0885,0.9974,7.6203,110.6566,0.0004,0.9974,10.5193,1.4467,1.4482
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0074,,0.00132561,0.0099,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0068,,0.00109029,0.0088,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0066,,0.00123477,0.0088,0.9974,0.0064,0.0001,0,0.9973,0.0088,2.0893,2.0975,0.9974,7.6515,112.2263,0.0004,0.9973,10.5937,1.4493,1.4537
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0072,,0.00113082,0.0093,0.9974,0.0076,0.0001,0.0001,0.9965,0.0101,2.534,2.5794,0.9974,9.0885,147.8321,0.0005,0.9965,12.1586,1.7454,1.7654
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0075,,0.00116563,0.0096,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.0948,2.0938,0.9974,7.6337,110.5647,0.0004,0.9974,10.515,1.451,1.4516
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0069,,0.00109172,0.0089,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0076,,0.00118542,0.0098,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1174,2.1117,0.9974,7.6885,110.9284,0.0004,0.9974,10.5323,1.4654,1.4638
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0087,,0.00121307,0.0112,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0067,,0.00108004,0.0088,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0074,,0.00126266,0.0097,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0107,,0.00124979,0.0131,0.9974,0.007,0.0001,0,0.9969,0.0095,2.3049,2.3362,0.9974,8.3857,131.0308,0.0005,0.9969,11.4469,1.5946,1.6089
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0073,,0.00127244,0.0096,0.9974,0.0074,0.0001,0,0.9968,0.0096,2.4963,2.4619,0.9974,8.8456,133.9191,0.0005,0.9968,11.5723,1.7155,1.7012
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0074,,0.00128555,0.0098,0.9974,0.0078,0.0001,0.0001,0.9966,0.01,2.6885,2.6431,0.9974,9.349,144.1417,0.0005,0.9966,12.0059,1.8367,1.8181
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.007,,0.00119328,0.0091,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.007,,0.00112462,0.0092,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0074,,0.00145125,0.0099,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0066,,0.00115013,0.0087,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.007,,0.00108528,0.009,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1025,2.0995,0.9974,7.6486,110.5083,0.0004,0.9974,10.5123,1.4558,1.4554
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0066,,0.00110507,0.0086,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0067,,0.00124788,0.009,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0066,,0.0012567,0.0088,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0073,,0.00119901,0.0096,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0082,,0.00119448,0.0114,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0077,,0.00124669,0.01,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0072,,0.00116563,0.0094,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0079,,0.00127149,0.0101,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0093,,0.00121284,0.0116,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0077,,0.0014019,0.0102,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0069,,0.00117373,0.0091,0.9974,0.0063,0.0001,0,0.9974,0.0088,2.0872,2.0898,0.9974,7.6205,110.6614,0.0004,0.9974,10.5196,1.4471,1.4487
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0067,,0.00111556,0.0087,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0074,,0.00121117,0.0096,0.9974,0.0068,0.0001,0,0.9972,0.0091,2.2741,2.2535,0.9974,8.1604,119.4486,0.0004,0.9972,10.9293,1.5686,1.5603
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0066,,0.0011971,0.0088,0.9974,0.0065,0.0001,0,0.9973,0.0088,2.1356,2.1275,0.9974,7.7485,111.9416,0.0004,0.9973,10.5802,1.4779,1.475
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0065,,0.00109768,0.0086,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0065,,0.00146222,0.0089,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0079,,0.0012815,0.0102,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0075,,0.0012219,0.0097,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0077,,0.00126553,0.0101,0.9974,0.0068,0.0001,0,0.997,0.0094,2.2515,2.2788,0.9974,8.2159,126.8877,0.0004,0.997,11.2644,1.5591,1.5717
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0089,,0.0012269,0.0114,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1193,2.1138,0.9974,7.7107,111.4931,0.0004,0.9974,10.559,1.4679,1.4661
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0069,,0.00110412,0.009,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0076,,0.00116897,0.0097,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0107,,0.00122142,0.013,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.0847,2.0903,0.9974,7.6306,111.4653,0.0004,0.9974,10.5577,1.446,1.4493
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0075,,0.00118756,0.0097,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.126,2.1192,0.9974,7.6927,110.8945,0.0004,0.9974,10.5306,1.4691,1.4674
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0074,,0.00133181,0.0098,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.007,,0.00117946,0.0092,0.9974,0.0069,0.0001,0,0.9971,0.0092,2.3122,2.2891,0.9974,8.2973,122.4977,0.0004,0.9971,11.0679,1.5951,1.5856
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0068,,0.00110197,0.0088,0.9974,0.0066,0.0001,0,0.9973,0.0089,2.2105,2.1947,0.9974,7.9545,115.2845,0.0004,0.9973,10.7371,1.5259,1.5197
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0069,,0.00123882,0.0092,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0066,,0.00125194,0.0088,0.9974,0.0064,0.0001,0,0.9973,0.0088,2.0961,2.1064,0.9974,7.6729,112.892,0.0004,0.9973,10.6251,1.4538,1.4589
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0105,,0.00142288,0.0136,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0067,,0.00112844,0.0088,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0066,,0.00117087,0.0088,0.9974,0.0067,0.0001,0,0.9972,0.009,2.233,2.2157,0.9974,8.055,117.6644,0.0004,0.9972,10.8473,1.5428,1.5358
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0072,,0.00112557,0.0092,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0123,,0.00134969,0.0147,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.0949,2.0946,0.9974,7.6444,110.7924,0.0004,0.9974,10.5258,1.4523,1.4526
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0073,,0.00114584,0.0096,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0072,,0.00115728,0.0093,0.9974,0.0064,0.0001,0,0.9973,0.0088,2.0925,2.1018,0.9974,7.665,112.6568,0.0004,0.9973,10.614,1.4516,1.4564
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0066,,0.00113225,0.0087,0.9974,0.0063,0.0001,0,0.9974,0.0088,2.0874,2.0894,0.9974,7.6204,110.6147,0.0004,0.9974,10.5174,1.4471,1.4486
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0074,,0.00115848,0.0096,0.9974,0.0068,0.0001,0,0.9971,0.0091,2.2908,2.269,0.9974,8.2145,120.5535,0.0004,0.9971,10.9797,1.5798,1.571
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0073,,0.00140476,0.0098,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0075,,0.00126219,0.0098,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0103,,0.00152445,0.0131,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0107,,0.00170827,0.014,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0099,,0.00154281,0.013,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0087,,0.00132036,0.0112,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0088,,0.00135875,0.0114,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0095,,0.00151372,0.0123,0.9974,0.0066,0.0001,0,0.9972,0.009,2.1367,2.1529,0.9974,7.8771,118.0886,0.0004,0.9972,10.8669,1.484,1.4922
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0088,,0.00134373,0.0112,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0094,,0.00138927,0.0121,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0114,,0.00222278,0.015,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0113,,0.00155902,0.0152,0.9973,0.0095,0.0001,0.0001,0.9952,0.0118,3.2215,3.1503,0.9973,11.3709,200.9389,0.0007,0.9952,14.1753,2.2111,2.1801
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0096,,0.00158954,0.0123,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0088,,0.00136423,0.0115,0.9974,0.0065,0.0001,0,0.9973,0.0089,2.1711,2.1576,0.9974,7.8466,113.031,0.0004,0.9973,10.6316,1.5004,1.4951
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0108,,0.00152254,0.0136,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0098,,0.00169826,0.0128,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0096,,0.00150013,0.0124,0.9974,0.0063,0.0001,0,0.9974,0.0087,2.0825,2.0822,0.9974,7.585,108.7395,0.0004,0.9974,10.4278,1.4421,1.4427
