model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",80.2411,0.8024,0.002841,80.2458,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9555,1.9555,0.9976,7.5667,107.8355,0.0003,0.9976,10.3844,1.3768,1.3773
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",404.8775,4.0488,0.008075,404.8916,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8901,1.889,0.9978,7.3461,100.9745,0.0003,0.9978,10.0486,1.3308,1.3306
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",33.9424,0.3394,0.001772,33.9461,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.01,2.0117,0.9975,7.7952,114.8081,0.0004,0.9975,10.7149,1.4176,1.419
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",82.7048,0.827,0.003523,82.7111,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9702,1.9669,0.9976,7.6207,108.5977,0.0003,0.9976,10.421,1.3869,1.3857
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",411.2886,4.1129,0.007854,411.2991,0.9977,0.0062,0.0001,0.0,0.9977,0.0084,1.9066,1.9046,0.9977,7.3927,102.3705,0.0003,0.9977,10.1178,1.3416,1.341
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",33.3101,0.3331,0.001562,33.3132,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0059,2.0082,0.9975,7.7747,114.339,0.0004,0.9975,10.6929,1.4147,1.4162
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",80.0757,0.8008,0.003084,80.0805,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.966,1.9662,0.9976,7.6018,108.5358,0.0003,0.9976,10.4181,1.384,1.3846
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",406.046,4.0605,0.008869,406.0578,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.889,1.8879,0.9978,7.3525,101.4405,0.0003,0.9978,10.0718,1.3303,1.3301
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",33.4227,0.3342,0.0018,33.4259,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0079,2.0096,0.9975,7.7765,114.3291,0.0004,0.9975,10.6925,1.4156,1.417
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",80.6576,0.8066,0.0026,80.6621,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9641,1.9642,0.9976,7.6045,108.6534,0.0003,0.9976,10.4237,1.383,1.3835
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",418.3129,4.1831,0.008651,418.3247,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8909,1.8899,0.9978,7.3464,101.6173,0.0003,0.9978,10.0805,1.3313,1.3311
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",34.5885,0.3459,0.00187,34.5917,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0059,2.0075,0.9975,7.7723,114.3838,0.0004,0.9975,10.695,1.4144,1.4158
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",82.0321,0.8203,0.003269,82.0372,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9596,1.9601,0.9976,7.6005,108.8422,0.0003,0.9976,10.4327,1.3807,1.3814
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",423.1964,4.232,0.008234,423.2081,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.9014,1.9003,0.9978,7.3801,101.9399,0.0003,0.9978,10.0965,1.3383,1.3382
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",33.2417,0.3324,0.00253,33.2457,0.9974,0.0065,0.0001,0.0,0.9974,0.009,2.0225,2.0237,0.9974,7.826,116.1076,0.0004,0.9974,10.7753,1.4256,1.4269
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",80.6221,0.8062,0.002899,80.6282,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9508,1.9508,0.9976,7.5644,107.8442,0.0003,0.9976,10.3848,1.3741,1.3745
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",430.596,4.306,0.007355,430.6058,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8975,1.8958,0.9978,7.3734,101.9457,0.0003,0.9978,10.0968,1.336,1.3356
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",34.8855,0.3489,0.001747,34.8886,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.009,2.0109,0.9975,7.7861,114.9686,0.0004,0.9975,10.7223,1.4167,1.4182
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",80.7589,0.8076,0.002937,80.7641,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9537,1.9539,0.9976,7.5685,108.1418,0.0003,0.9976,10.3991,1.3759,1.3765
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",422.8028,4.228,0.011476,422.8175,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8902,1.8887,0.9978,7.3516,101.3102,0.0003,0.9978,10.0653,1.3309,1.3305
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",34.251,0.3425,0.001729,34.2539,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9994,2.0009,0.9975,7.7544,113.7383,0.0004,0.9975,10.6648,1.41,1.4112
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",82.9764,0.8298,0.003004,82.9828,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9686,1.969,0.9976,7.615,109.0641,0.0003,0.9976,10.4434,1.3861,1.3867
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",363.7167,3.6372,0.006295,363.727,0.9977,0.0061,0.0001,0.0,0.9977,0.0084,1.9007,1.8996,0.9977,7.3878,102.3075,0.0003,0.9977,10.1147,1.3384,1.3382
