model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",200.1487,2.0015,0.002956,200.1535,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9538,1.9541,0.9976,7.58,108.1808,0.0003,0.9976,10.401,1.3766,1.3772
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1094.1131,10.9411,0.010161,1094.1257,0.9978,0.0062,0.0001,0.0,0.9977,0.0084,1.9028,1.9069,0.9978,7.4,102.3901,0.0003,0.9977,10.1188,1.3398,1.3417
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",83.7146,0.8371,0.002139,83.7182,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9993,2.0011,0.9975,7.7526,113.6296,0.0004,0.9975,10.6597,1.41,1.4114
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",202.3737,2.0237,0.003079,202.3791,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9452,1.9453,0.9976,7.5443,107.4011,0.0003,0.9976,10.3635,1.3703,1.3708
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1098.5357,10.9854,0.010262,1098.5488,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8938,1.8918,0.9978,7.3463,101.2836,0.0003,0.9978,10.064,1.3326,1.3321
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",84.3622,0.8436,0.001977,84.3661,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0105,2.012,0.9975,7.7839,114.5211,0.0004,0.9975,10.7015,1.4173,1.4187
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",198.4387,1.9844,0.004266,198.4451,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9487,1.948,0.9976,7.553,107.4478,0.0003,0.9976,10.3657,1.372,1.3723
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1098.5458,10.9855,0.011643,1098.5621,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8981,1.8969,0.9978,7.3785,101.8569,0.0003,0.9978,10.0924,1.3361,1.3359
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",82.6059,0.8261,0.001855,82.6099,0.9975,0.0065,0.0001,0.0,0.9975,0.009,2.0186,2.021,0.9975,7.8187,115.8148,0.0004,0.9975,10.7617,1.4236,1.4252
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",195.5289,1.9553,0.003017,195.5339,0.9977,0.0063,0.0001,0.0,0.9977,0.0086,1.9436,1.9439,0.9977,7.5248,106.1049,0.0003,0.9977,10.3007,1.3685,1.3691
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1119.808,11.1981,0.010697,1119.8219,0.9977,0.0061,0.0001,0.0,0.9977,0.0084,1.8997,1.8988,0.9977,7.3805,102.2749,0.0003,0.9977,10.1131,1.3377,1.3376
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",84.4729,0.8447,0.001831,84.4766,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0038,2.0058,0.9975,7.7689,114.2554,0.0004,0.9975,10.689,1.4132,1.4146
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",199.8194,1.9982,0.003417,199.8253,0.9977,0.0063,0.0001,0.0,0.9977,0.0086,1.9445,1.9444,0.9977,7.5347,106.4813,0.0003,0.9977,10.319,1.3692,1.3696
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1098.4184,10.9842,0.009997,1098.432,0.9978,0.0065,0.0001,0.0,0.9976,0.0088,2.0407,2.0212,0.9978,7.8268,110.9681,0.0003,0.9976,10.5341,1.4315,1.4228
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",83.172,0.8317,0.001811,83.1757,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0115,2.0134,0.9975,7.7886,114.5488,0.0004,0.9975,10.7027,1.4182,1.4197
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",203.7659,2.0377,0.00319,203.7708,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9486,1.9491,0.9976,7.5635,107.613,0.0003,0.9976,10.3737,1.3731,1.3738
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1049.9461,10.4995,0.011478,1049.9606,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8963,1.8955,0.9978,7.3742,101.7959,0.0003,0.9978,10.0894,1.3354,1.3353
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",80.9529,0.8095,0.001609,80.956,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0047,2.0066,0.9975,7.7676,114.1288,0.0004,0.9975,10.6831,1.4136,1.4151
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",205.6394,2.0564,0.00332,205.6443,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9525,1.9524,0.9976,7.5581,107.6912,0.0003,0.9976,10.3774,1.3747,1.3751
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1055.6357,10.5564,0.011117,1055.6498,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8885,1.8872,0.9978,7.344,101.365,0.0003,0.9978,10.068,1.3297,1.3294
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",83.5967,0.836,0.001809,83.6006,0.9975,0.0065,0.0001,0.0,0.9975,0.009,2.0173,2.0195,0.9975,7.8106,115.698,0.0004,0.9975,10.7563,1.4224,1.4241
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",204.1167,2.0412,0.003315,204.1217,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9494,1.9495,0.9976,7.5553,107.6347,0.0003,0.9976,10.3747,1.373,1.3734
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1096.8559,10.9686,0.009713,1096.8704,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.894,1.8931,0.9978,7.365,101.5535,0.0003,0.9978,10.0774,1.3339,1.3338
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",80.3032,0.803,0.001515,80.3063,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0022,2.004,0.9975,7.7712,114.3886,0.0004,0.9975,10.6953,1.4124,1.4138
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",200.8716,2.0087,0.003479,200.8776,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9475,1.954,0.9976,7.5796,108.8383,0.0003,0.9976,10.4326,1.3733,1.3766
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1085.742,10.8574,0.009518,1085.7559,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8932,1.8926,0.9978,7.3585,101.2547,0.0003,0.9978,10.0625,1.333,1.333
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",82.3887,0.8239,0.002046,82.3929,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9997,2.0021,0.9975,7.7602,114.0311,0.0004,0.9975,10.6785,1.4108,1.4123
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",188.5429,1.8854,0.004732,188.5499,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9582,1.9583,0.9976,7.5875,108.2735,0.0003,0.9976,10.4055,1.3792,1.3798
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1028.8994,10.289,0.011139,1028.9145,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8889,1.8879,0.9978,7.3411,100.9668,0.0003,0.9978,10.0482,1.33,1.3298
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",78.3057,0.7831,0.001864,78.3092,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0103,2.0121,0.9975,7.787,114.3647,0.0004,0.9975,10.6941,1.4175,1.4189
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",196.5319,1.9653,0.005504,196.5393,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9347,1.9345,0.9976,7.5282,107.4885,0.0003,0.9976,10.3677,1.3637,1.3641
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1064.2463,10.6425,0.009441,1064.2617,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8997,1.8987,0.9978,7.383,101.7867,0.0003,0.9978,10.0889,1.3374,1.3371
"PSO_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",78.3426,0.7834,0.002381,78.3466,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0116,2.0133,0.9975,7.7856,114.5556,0.0004,0.9975,10.7031,1.418,1.4194
"PSO_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",189.7123,1.8971,0.00277,189.718,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9577,1.9578,0.9976,7.5772,108.056,0.0003,0.9976,10.395,1.3784,1.3789
"PSO_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",1030.8566,10.3086,0.008608,1030.8685,0.9978,0.0061,0.0001,0.0,0.9978,0.0083,1.8877,1.8861,0.9978,7.335,100.4718,0.0003,0.9978,10.0236,1.3291,1.3286
