model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",47.7499,0.4775,0.002048,47.7544,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2498,4.2428,0.9956,10.9951,236.1981,0.0017,0.9956,15.3687,2.9217,2.9235
"ABfoLS_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",436.5015,4.365,0.006207,436.513,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1728,4.1661,0.9958,10.7325,222.6726,0.0016,0.9958,14.9222,2.861,2.8627
"ABfoLS_ELM-sliding_10-nets_[100, 0, (25, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 50, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",2769.6227,27.6962,0.029092,2769.6603,0.996,0.011,0.0002,0.0001,0.996,0.0152,4.2361,4.2273,0.996,10.6488,215.0398,0.0016,0.996,14.6642,2.8822,2.8833
"GA_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",60.7416,0.6074,0.001368,60.7441,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2671,4.2585,0.9955,11.0199,236.7163,0.0017,0.9955,15.3856,2.9308,2.9323
"PSO_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.1739,0.6017,0.001354,60.1767,0.9955,0.0114,0.0003,0.0001,0.9955,0.016,4.253,4.2468,0.9955,11.0255,237.9551,0.0017,0.9955,15.4258,2.9247,2.9271
"DE_ELM-sliding_2-nets_[100, 0, (25, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 50, 'Wf': 0.8, 'Cr': 0.9}",65.2417,0.6524,0.001364,65.2445,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2574,4.2503,0.9956,11.0014,235.9873,0.0017,0.9956,15.3619,2.925,2.9272
"GA_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",617.7137,6.1771,0.005969,617.7233,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1907,4.1841,0.9958,10.7054,223.1749,0.0017,0.9958,14.939,2.8676,2.8689
"PSO_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",612.4834,6.1248,0.005487,612.4928,0.9959,0.0111,0.0002,0.0001,0.9959,0.0154,4.1555,4.1504,0.9959,10.6754,219.8364,0.0016,0.9959,14.8269,2.8445,2.8465
"DE_ELM-sliding_5-nets_[100, 0, (25, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 50, 'Wf': 0.8, 'Cr': 0.9}",618.0448,6.1804,0.005418,618.0546,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1421,4.1378,0.9959,10.625,218.9615,0.0016,0.9959,14.7973,2.8372,2.8393
