model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",12.5603,0.1256,0.002165,12.5641,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0139,2.0158,0.9975,7.8001,115.3204,0.0004,0.9975,10.7387,1.4201,1.4215
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",35.1815,0.3518,0.003612,35.1872,0.9976,0.0064,0.0001,0.0,0.9976,0.0087,1.9668,1.9675,0.9976,7.6369,110.0188,0.0003,0.9976,10.489,1.3863,1.3871
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",32.0735,0.3207,0.001903,32.0772,0.9975,0.0064,0.0001,0.0,0.9975,0.0089,1.9985,2.0002,0.9975,7.748,113.7002,0.0004,0.9975,10.663,1.4094,1.4108
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",41.0625,0.4106,0.002161,41.0666,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.002,2.0042,0.9975,7.7647,114.1778,0.0004,0.9975,10.6854,1.4121,1.4136
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",34.9475,0.3495,0.002034,34.9512,0.9975,0.0064,0.0001,0.0,0.9975,0.0089,1.9952,1.9969,0.9975,7.7406,113.4873,0.0004,0.9975,10.653,1.4072,1.4085
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",34.4997,0.345,0.001859,34.5036,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0132,2.0156,0.9975,7.7957,115.0449,0.0004,0.9975,10.7259,1.4196,1.4212
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",88.6381,0.8864,0.003618,88.6437,0.9976,0.0064,0.0001,0.0,0.9976,0.0087,1.9709,1.9711,0.9976,7.6305,109.6337,0.0004,0.9976,10.4706,1.3879,1.3885
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",83.9485,0.8395,0.003355,83.9549,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9347,1.9352,0.9977,7.4811,105.2668,0.0003,0.9977,10.26,1.3616,1.3621
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",81.6905,0.8169,0.002865,81.6952,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9513,1.9516,0.9976,7.5749,108.0586,0.0003,0.9976,10.3951,1.3752,1.3758
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",295.674,2.9567,0.021169,295.6978,0.9977,0.0062,0.0001,0.0,0.9977,0.0084,1.9027,1.9017,0.9977,7.4079,102.6231,0.0003,0.9977,10.1303,1.3405,1.3404
