model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",157.5897,1.5759,0.00266,157.5941,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0028,2.0043,0.9975,7.7752,114.4824,0.0004,0.9975,10.6996,1.4128,1.4141
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",162.0005,1.62,0.002978,162.0106,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9737,1.9744,0.9976,7.6163,108.786,0.0003,0.9976,10.4301,1.3883,1.389
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",129.6615,1.2966,0.002298,129.6738,0.9977,0.0062,0.0001,0.0,0.9977,0.0084,1.8993,1.9006,0.9977,7.3972,102.8056,0.0003,0.9977,10.1393,1.338,1.339
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",157.8871,1.5789,0.001974,157.8905,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9995,2.0013,0.9975,7.7605,114.0762,0.0004,0.9975,10.6806,1.4104,1.4117
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",161.7007,1.617,0.001825,161.7078,0.9977,0.0063,0.0001,0.0,0.9977,0.0086,1.9559,1.955,0.9977,7.5627,106.6977,0.0003,0.9977,10.3295,1.3761,1.3763
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",160.1322,1.6013,0.003228,160.1458,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9258,1.9261,0.9977,7.4765,104.3113,0.0003,0.9977,10.2133,1.3562,1.3568
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",138.6579,1.3866,0.002429,138.6618,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0065,2.0082,0.9975,7.7763,114.4599,0.0004,0.9975,10.6986,1.4149,1.4163
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.3844,1.3438,0.003291,134.3905,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9609,1.963,0.9976,7.5844,108.0583,0.0003,0.9976,10.3951,1.3802,1.3813
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",139.2073,1.3921,0.004823,139.2187,0.9972,0.0069,0.0001,0.0,0.9972,0.0094,2.1155,2.1198,0.9972,8.2751,127.27,0.0004,0.9972,11.2814,1.4904,1.4925
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",132.3135,1.3231,0.002213,132.3172,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0034,2.0051,0.9975,7.7707,114.6422,0.0004,0.9975,10.7071,1.413,1.4145
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",136.8586,1.3686,0.003505,136.8721,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9651,1.9651,0.9976,7.5988,108.2195,0.0003,0.9976,10.4029,1.3826,1.383
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",135.3908,1.3539,0.003583,135.4054,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9443,1.9456,0.9976,7.5568,107.3947,0.0003,0.9976,10.3631,1.3697,1.3706
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",126.735,1.2673,0.001895,126.7392,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0063,2.0083,0.9975,7.7861,114.8564,0.0004,0.9975,10.7171,1.4153,1.4167
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",126.4159,1.2642,0.001933,126.4212,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.968,1.9674,0.9976,7.6037,108.4422,0.0003,0.9976,10.4136,1.3844,1.3846
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",129.7668,1.2977,0.002509,129.777,0.9977,0.0062,0.0001,0.0,0.9977,0.0084,1.9116,1.9118,0.9977,7.4259,102.6556,0.0003,0.9977,10.1319,1.3446,1.3448
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",127.0457,1.2705,0.00212,127.0498,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0048,2.0066,0.9975,7.7701,114.3277,0.0004,0.9975,10.6924,1.4137,1.4151
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",166.3205,1.6632,0.004651,166.3286,0.9977,0.0063,0.0001,0.0,0.9977,0.0086,1.9481,1.9486,0.9977,7.5439,106.704,0.0003,0.9977,10.3298,1.3713,1.3719
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",168.7393,1.6874,0.003471,168.7592,0.9974,0.0067,0.0001,0.0,0.9974,0.0091,2.0793,2.0805,0.9974,8.0536,119.7238,0.0004,0.9974,10.9418,1.4628,1.4633
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",132.2906,1.3229,0.001819,132.2942,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9983,2.0004,0.9975,7.7565,114.0242,0.0004,0.9975,10.6782,1.4097,1.4111
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",130.211,1.3021,0.003809,130.2194,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9702,1.9706,0.9976,7.6162,108.6809,0.0003,0.9976,10.425,1.3864,1.387
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.4718,1.3447,0.002558,134.4831,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9262,1.9272,0.9977,7.4954,105.3195,0.0003,0.9977,10.2625,1.3556,1.3562
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",129.1748,1.2917,0.002293,129.1791,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0035,2.0052,0.9975,7.7641,114.1209,0.0004,0.9975,10.6827,1.4127,1.414
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",132.9123,1.3291,0.002084,132.9218,0.9976,0.0063,0.0001,0.0,0.9976,0.0086,1.9543,1.9542,0.9976,7.5553,107.2111,0.0003,0.9976,10.3543,1.3749,1.3752
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.456,1.3446,0.003741,134.4674,0.9969,0.0072,0.0001,0.0,0.9969,0.0098,2.2601,2.2574,0.9969,8.6405,139.7378,0.0005,0.9969,11.8211,1.5848,1.585
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",153.4875,1.5349,0.001812,153.4912,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0042,2.0058,0.9975,7.7627,113.9913,0.0004,0.9975,10.6767,1.4128,1.4142
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",157.9061,1.5791,0.002271,157.9137,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.967,1.9686,0.9976,7.6044,108.1264,0.0003,0.9976,10.3984,1.3847,1.3857
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",124.8253,1.2483,0.003542,124.8366,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.9026,1.9024,0.9978,7.3765,101.7715,0.0003,0.9978,10.0882,1.3381,1.3382
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",130.5448,1.3054,0.00226,130.5485,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0057,2.0077,0.9975,7.7751,114.518,0.0004,0.9975,10.7013,1.4145,1.416
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",132.5848,1.3258,0.003705,132.5922,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9658,1.966,0.9976,7.5979,108.3249,0.0003,0.9976,10.4079,1.3829,1.3835
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",135.5404,1.3554,0.002496,135.5506,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9301,1.9314,0.9977,7.4823,104.5614,0.0003,0.9977,10.2255,1.3583,1.3589
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",126.6041,1.266,0.00223,126.6077,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0018,2.0039,0.9975,7.7728,114.7178,0.0004,0.9975,10.7106,1.4122,1.4137
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",126.5311,1.2653,0.002044,126.539,0.9977,0.0063,0.0001,0.0,0.9977,0.0086,1.9398,1.9384,0.9977,7.5179,105.7472,0.0003,0.9977,10.2833,1.3654,1.3654
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",130.0981,1.301,0.003413,130.1071,0.9967,0.0074,0.0001,0.0001,0.9967,0.0102,2.2773,2.287,0.9967,8.881,149.2057,0.0005,0.9967,12.215,1.6049,1.6085
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",119.2176,1.1922,0.002917,119.2221,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9989,2.0006,0.9975,7.76,114.1768,0.0004,0.9975,10.6854,1.4101,1.4114
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",124.7287,1.2473,0.002576,124.7375,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.967,1.9669,0.9976,7.5923,108.2465,0.0003,0.9976,10.4042,1.3834,1.3838
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",129.9182,1.2992,0.004854,129.9313,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9107,1.9112,0.9977,7.422,103.1078,0.0003,0.9977,10.1542,1.3451,1.3456
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",129.6078,1.2961,0.005188,129.6144,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9982,1.9998,0.9975,7.7569,114.024,0.0004,0.9975,10.6782,1.4095,1.4108
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",170.0881,1.7009,0.002098,170.0965,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9717,1.9718,0.9976,7.6156,108.69,0.0003,0.9976,10.4254,1.387,1.3875
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",175.073,1.7507,0.003381,175.0848,0.9973,0.0067,0.0001,0.0,0.9973,0.0092,2.074,2.0715,0.9973,8.1037,123.4221,0.0004,0.9973,11.1096,1.4628,1.4618
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",126.4628,1.2646,0.003421,126.4676,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9976,1.9992,0.9975,7.7523,114.0011,0.0004,0.9975,10.6771,1.409,1.4103
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.1422,1.3414,0.002178,134.1475,0.9976,0.0064,0.0001,0.0,0.9976,0.0087,1.9729,1.9737,0.9976,7.633,109.2936,0.0003,0.9976,10.4544,1.3885,1.3892
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.3956,1.344,0.002143,134.4032,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.9028,1.9024,0.9978,7.3848,101.8943,0.0003,0.9978,10.0943,1.3383,1.3385
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",128.3544,1.2835,0.002424,128.359,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0063,2.0081,0.9975,7.7759,114.4713,0.0004,0.9975,10.6991,1.4148,1.4162
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.1102,1.3411,0.002325,134.1172,0.9976,0.0064,0.0001,0.0,0.9976,0.0087,1.9728,1.9723,0.9976,7.6439,109.4194,0.0003,0.9976,10.4604,1.3889,1.3891
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",136.201,1.362,0.004154,136.2115,0.9977,0.0062,0.0001,0.0,0.9977,0.0084,1.9043,1.9045,0.9977,7.4262,102.6391,0.0003,0.9977,10.1311,1.3424,1.3428
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",129.9378,1.2994,0.002338,129.9423,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9965,1.9982,0.9975,7.7494,113.8204,0.0004,0.9975,10.6687,1.4083,1.4096
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",131.6703,1.3167,0.003407,131.6765,0.9977,0.0063,0.0001,0.0,0.9977,0.0086,1.9484,1.9485,0.9977,7.5302,105.8595,0.0003,0.9977,10.2888,1.3706,1.371
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.564,1.3456,0.00367,134.5723,0.9978,0.0061,0.0001,0.0,0.9978,0.0084,1.8953,1.8946,0.9978,7.3638,101.4663,0.0003,0.9978,10.073,1.3339,1.3341
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",134.245,1.3425,0.00227,134.2493,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.0069,2.0087,0.9975,7.7786,114.3607,0.0004,0.9975,10.694,1.415,1.4164
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",137.9754,1.3798,0.0035,137.9821,0.9976,0.0063,0.0001,0.0,0.9976,0.0087,1.9691,1.9683,0.9976,7.6007,108.0556,0.0003,0.9976,10.395,1.3848,1.385
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",140.8932,1.4089,0.003726,140.9052,0.9974,0.0066,0.0001,0.0,0.9974,0.009,2.0309,2.0323,0.9974,7.8834,116.9347,0.0004,0.9974,10.8136,1.4274,1.4281
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",133.8648,1.3386,0.002834,133.8691,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,1.9989,2.0004,0.9975,7.7608,114.2122,0.0004,0.9975,10.687,1.41,1.4113
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",138.1319,1.3813,0.002166,138.1373,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9367,1.9365,0.9977,7.4956,105.2074,0.0003,0.9977,10.2571,1.3626,1.3628
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",137.5,1.375,0.003851,137.5086,0.9977,0.0062,0.0001,0.0,0.9977,0.0085,1.9262,1.9266,0.9977,7.4736,103.9493,0.0003,0.9977,10.1956,1.3562,1.3567
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",133.2577,1.3326,0.001837,133.2617,0.9975,0.0065,0.0001,0.0,0.9975,0.0089,2.009,2.011,0.9975,7.7898,115.116,0.0004,0.9975,10.7292,1.417,1.4184
