model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",762.5477,0.1525,0.255528,762.8051,0.9974,0.0065,0.0001,0.0,0.9973,0.0088,2.1669,2.1553,0.9974,7.8186,112.8191,0.0004,0.9973,10.6216,1.4969,1.4927
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",766.8378,0.1534,0.215556,767.0732,0.9976,0.0061,0.0001,0.0,0.9976,0.0084,2.0296,2.0286,0.9976,7.3769,101.8843,0.0003,0.9976,10.0938,1.4038,1.4037
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",753.7453,0.1507,0.280636,754.0466,0.9977,0.0062,0.0001,0.0,0.9976,0.0084,2.0246,2.0339,0.9977,7.4028,102.2932,0.0003,0.9976,10.114,1.4015,1.4063
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",929.7774,0.186,0.784985,930.5642,0.9974,0.0064,0.0001,0.0,0.9974,0.0088,2.1066,2.103,0.9974,7.6631,110.7539,0.0004,0.9974,10.524,1.4588,1.458
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",953.5279,0.1907,0.857474,954.3879,0.9976,0.0064,0.0001,0.0,0.9974,0.0086,2.1189,2.1359,0.9976,7.6333,107.8443,0.0004,0.9974,10.3848,1.4612,1.4686
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",970.7059,0.1941,0.874125,971.5906,0.9977,0.006,0.0001,0.0,0.9977,0.0082,1.9918,1.9905,0.9977,7.2477,97.7491,0.0003,0.9977,9.8868,1.3774,1.3773
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1232.4972,0.2465,1.824259,1234.3234,0.9974,0.0064,0.0001,0.0,0.9974,0.0088,2.0899,2.0946,0.9974,7.6298,111.1903,0.0004,0.9974,10.5447,1.4489,1.4512
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1308.1105,0.2616,1.977575,1310.0919,0.9975,0.0062,0.0001,0.0,0.9975,0.0085,2.0551,2.049,0.9975,7.4638,103.6735,0.0004,0.9975,10.182,1.4216,1.4195
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1261.2097,0.2522,1.85726,1263.0733,0.9977,0.0061,0.0001,0.0,0.9976,0.0083,1.9993,1.9926,0.9977,7.2971,99.0811,0.0003,0.9976,9.9539,1.3835,1.3806
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1533.0851,0.3066,3.095856,1536.1832,0.9974,0.0066,0.0001,0.0,0.9972,0.0091,2.1761,2.1972,0.9974,7.9052,118.6882,0.0004,0.9972,10.8944,1.505,1.5145
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1543.2208,0.3086,3.034221,1546.2578,0.9976,0.0062,0.0001,0.0,0.9976,0.0084,2.0398,2.0354,0.9976,7.4149,102.4078,0.0004,0.9976,10.1197,1.411,1.4093
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1567.9322,0.3136,3.298494,1571.2388,0.9977,0.006,0.0001,0.0,0.9977,0.0082,1.9706,1.9674,0.9977,7.1778,96.0114,0.0003,0.9977,9.7985,1.3619,1.3605
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2164.7116,0.4329,3.932251,2168.6471,0.9974,0.0063,0.0001,0.0,0.9974,0.0088,2.084,2.0883,0.9974,7.6132,110.7221,0.0004,0.9974,10.5225,1.445,1.4474
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2184.994,0.437,4.058205,2189.0569,0.9975,0.0062,0.0001,0.0,0.9975,0.0085,2.0576,2.0518,0.9975,7.4734,104.3192,0.0004,0.9975,10.2137,1.4232,1.4214
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2203.4974,0.4407,4.014883,2207.52,0.9977,0.006,0.0001,0.0,0.9977,0.0082,1.9951,1.9863,0.9977,7.2555,97.3868,0.0003,0.9977,9.8685,1.3789,1.3754
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2475.4093,0.4951,5.671342,2481.0831,0.9974,0.0067,0.0001,0.0,0.9971,0.0092,2.1971,2.2197,0.9974,8.0561,123.2079,0.0004,0.9971,11.0999,1.5233,1.534
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2489.9469,0.498,5.49337,2495.4448,0.9976,0.0062,0.0001,0.0,0.9975,0.0085,2.0728,2.0844,0.9976,7.4925,104.7734,0.0004,0.9975,10.2359,1.4309,1.436
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2515.8754,0.5032,5.539165,2521.4224,0.9977,0.006,0.0001,0.0,0.9977,0.0082,1.9684,1.9663,0.9977,7.1841,96.3804,0.0003,0.9977,9.8174,1.3615,1.361
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2632.467,0.5265,8.35661,2640.8256,0.9974,0.0064,0.0001,0.0,0.9974,0.0088,2.1274,2.1206,0.9974,7.7157,111.3116,0.0004,0.9974,10.5504,1.4721,1.4699
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2463.5977,0.4927,8.436488,2472.0385,0.9976,0.0061,0.0001,0.0,0.9976,0.0084,2.0285,2.0308,0.9976,7.3738,101.979,0.0004,0.9976,10.0985,1.403,1.4041
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2405.7003,0.4811,8.413589,2414.1234,0.9976,0.0067,0.0001,0.0,0.9972,0.0091,2.1523,2.1728,0.9976,8.0296,118.7642,0.0004,0.9972,10.8979,1.4977,1.5079
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2791.9052,0.5584,10.31497,2802.225,0.9974,0.0064,0.0001,0.0,0.9974,0.0088,2.1018,2.1097,0.9974,7.6468,111.386,0.0004,0.9974,10.554,1.4552,1.4586
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2847.7245,0.5695,10.131578,2857.8635,0.9976,0.0062,0.0001,0.0,0.9975,0.0085,2.0676,2.059,0.9976,7.4683,103.3466,0.0004,0.9975,10.166,1.4272,1.4245
