model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0213,,0.00286698,0.0252,0.9974,0.0067,0.0001,0.0,0.997,0.0093,2.2069,2.2304,0.9974,8.1056,124.61,0.0004,0.997,11.1629,1.5313,1.5424
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0215,,0.00224495,0.0261,0.997,0.0125,0.0002,0.0001,0.9921,0.0152,3.9621,4.0705,0.997,14.9727,331.3897,0.0011,0.9921,18.2041,2.7738,2.8246
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0202,,0.00301719,0.0292,0.9976,0.0061,0.0001,0.0,0.9976,0.0083,1.9994,1.9988,0.9976,7.2834,98.9939,0.0003,0.9976,9.9496,1.3833,1.3835
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0203,,0.00307989,0.0246,0.9974,0.0063,0.0001,0.0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0218,,0.00254846,0.027,0.9974,0.0074,0.0001,0.0,0.9968,0.0097,2.4636,2.4281,0.9974,8.8806,136.1539,0.0005,0.9968,11.6685,1.7012,1.6857
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0205,,0.00331426,0.0305,0.9976,0.0061,0.0001,0.0,0.9976,0.0083,1.9994,1.9988,0.9976,7.2834,98.9939,0.0003,0.9976,9.9496,1.3833,1.3835
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0208,,0.00295734,0.0249,0.9974,0.0063,0.0001,0.0,0.9974,0.0087,2.0909,2.0909,0.9974,7.6257,110.4865,0.0004,0.9974,10.5113,1.449,1.4498
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0212,,0.00239515,0.0262,0.9975,0.0062,0.0001,0.0,0.9975,0.0085,2.0396,2.0387,0.9975,7.428,103.8385,0.0004,0.9975,10.1901,1.4119,1.4121
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0232,,0.00286102,0.0321,0.9976,0.0061,0.0001,0.0,0.9976,0.0083,1.9994,1.9988,0.9976,7.2834,98.9939,0.0003,0.9976,9.9496,1.3833,1.3835
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0214,,0.00276709,0.0254,0.9974,0.0065,0.0001,0.0,0.9973,0.0089,2.173,2.1608,0.9974,7.8602,113.8427,0.0004,0.9973,10.6697,1.5024,1.4978
