model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': (100, False), 'activation': 0}",0.0109,,0.00128603,0.0138,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_2-net_para_{'hidden_size': (150, False), 'activation': 0}",0.0082,,0.00115252,0.0109,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_2-net_para_{'hidden_size': (20, False), 'activation': 0}",0.0111,,0.00142264,0.0139,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0059,,0.00116158,0.0085,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_2-net_para_{'hidden_size': (40, False), 'activation': 0}",0.0081,,0.00143528,0.0115,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0089,,0.00138187,0.0122,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (100, False), 'activation': 0}",0.0157,,0.0018549,0.0262,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_3-net_para_{'hidden_size': (150, False), 'activation': 0}",0.0106,,0.00190496,0.0149,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_3-net_para_{'hidden_size': (20, False), 'activation': 0}",0.0186,,0.00219107,0.0251,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0109,,0.00183487,0.0146,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_3-net_para_{'hidden_size': (40, False), 'activation': 0}",0.0128,,0.00145769,0.0165,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0151,,0.00156188,0.0193,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (100, False), 'activation': 0}",0.031,,0.00310874,0.038,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_5-net_para_{'hidden_size': (150, False), 'activation': 0}",0.0166,,0.00235748,0.0216,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_5-net_para_{'hidden_size': (20, False), 'activation': 0}",0.0256,,0.00287271,0.0311,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0177,,0.0026083,0.0226,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_5-net_para_{'hidden_size': (40, False), 'activation': 0}",0.0274,,0.00280905,0.0337,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0248,,0.00253677,0.0305,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
