2.058236002919999474e-01,2.140359729528427124e-01
1.828240007160000236e-01,2.083438187837600708e-01
1.857409924269999846e-01,1.847511231899261475e-01
1.775099337099999841e-01,1.937939524650573730e-01
1.752161234619999952e-01,1.811720728874206543e-01
1.971126049760000276e-01,1.825927644968032837e-01
1.845117062330000057e-01,2.060969620943069458e-01
1.984785944220000264e-01,1.857820749282836914e-01
2.143009155989999970e-01,2.079472094774246216e-01
1.841159015889999861e-01,2.185617983341217041e-01
2.104043960570000094e-01,1.832225322723388672e-01
2.032361328599999739e-01,2.225241959095001221e-01
2.088565975429999833e-01,2.020812779664993286e-01
1.960448026660000231e-01,2.158621996641159058e-01
1.900728046889999800e-01,1.970536261796951294e-01
1.658952832220000062e-01,1.957286894321441650e-01
1.872539073229999851e-01,1.685047447681427002e-01
1.852532625200000171e-01,1.993619948625564575e-01
1.799222826959999688e-01,1.877471208572387695e-01
2.012764066459999945e-01,1.864204257726669312e-01
1.978618204589999707e-01,2.100123316049575806e-01
1.950792670249999750e-01,1.996388882398605347e-01
1.711323857310000363e-01,2.006372958421707153e-01
1.623787879939999901e-01,1.731237322092056274e-01
1.677809953689999856e-01,1.705316454172134399e-01
2.059821039439999890e-01,1.760745942592620850e-01
2.158481031659999771e-01,2.171992510557174683e-01
2.141157686710000174e-01,2.176579684019088745e-01
1.768843084569999835e-01,2.174966037273406982e-01
1.967563778159999444e-01,1.758817583322525024e-01
1.834106147289999988e-01,2.087783813476562500e-01
1.805770993230000065e-01,1.833863854408264160e-01
1.911945044990000231e-01,1.887110173702239990e-01
2.012096941470000178e-01,1.979798674583435059e-01
2.066745012999999798e-01,2.066861987113952637e-01
2.420079559090000110e-01,2.111807763576507568e-01
2.195876985790000124e-01,2.498001754283905029e-01
2.106474190949999825e-01,2.146302163600921631e-01
1.944769918919999896e-01,2.158015966415405273e-01
1.704634428020000148e-01,1.955799460411071777e-01
1.787724494929999464e-01,1.742178499698638916e-01
1.750701963900000158e-01,1.885086297988891602e-01
1.796004772190000209e-01,1.795094162225723267e-01
1.688816994429999940e-01,1.877573281526565552e-01
1.640222966669999949e-01,1.731992512941360474e-01
1.799237728120000046e-01,1.718513071537017822e-01
1.769366562370000007e-01,1.892850100994110107e-01
1.781685650349999761e-01,1.812765896320343018e-01
1.665234863760000072e-01,1.857090294361114502e-01
1.855484992269999800e-01,1.710731834173202515e-01
1.732649058100000361e-01,1.962692290544509888e-01
1.860052198169999949e-01,1.753436028957366943e-01
1.832000017170000161e-01,1.962846219539642334e-01
1.951216459270000148e-01,1.865662187337875366e-01
2.088083624839999763e-01,2.033472359180450439e-01
1.873752027749999993e-01,2.138315141201019287e-01
2.025922685860000183e-01,1.878854036331176758e-01
1.986005455260000108e-01,2.122542262077331543e-01
1.863885968920000191e-01,1.999053508043289185e-01
1.716178953649999950e-01,1.908791065216064453e-01
1.885485500099999823e-01,1.763380318880081177e-01
2.112170010809999998e-01,1.983956545591354370e-01
1.833238750700000030e-01,2.173236310482025146e-01
2.096922993660000067e-01,1.824519485235214233e-01
2.197588831189999925e-01,2.218816131353378296e-01
2.330529242749999896e-01,2.206002622842788696e-01
2.151579260829999951e-01,2.379366904497146606e-01
2.008593231440000126e-01,2.134580165147781372e-01
1.312076449390000010e-01,2.044252306222915649e-01
1.399971693750000079e-01,1.285701543092727661e-01
1.684847325090000347e-01,1.575885266065597534e-01
2.097207009790000298e-01,1.781958192586898804e-01
1.677834987640000053e-01,2.203575074672698975e-01
1.697814613580000409e-01,1.638319939374923706e-01
1.778024435039999851e-01,1.822032630443572998e-01
1.989280730490000371e-01,1.833274513483047485e-01
1.968562752010000194e-01,2.077009528875350952e-01
1.764101982119999912e-01,1.994525939226150513e-01
1.775619983670000124e-01,1.797105967998504639e-01
1.848997771739999962e-01,1.856776773929595947e-01
1.751745045190000183e-01,1.912841796875000000e-01
1.822087168690000036e-01,1.795144081115722656e-01
1.833387613300000163e-01,1.907814294099807739e-01
2.092746049170000067e-01,1.883106380701065063e-01
2.103900015349999819e-01,2.185122221708297729e-01
1.875178515909999843e-01,2.116627395153045654e-01
1.892182081940000093e-01,1.893835216760635376e-01
2.129119038579999901e-01,1.967095881700515747e-01
1.846891939640000202e-01,2.200113981962203979e-01
1.933595985169999920e-01,1.830776333808898926e-01
1.597519963980000013e-01,2.036598026752471924e-01
1.731968969109999867e-01,1.588211208581924438e-01
1.763989776370000206e-01,1.865576356649398804e-01
1.903230398889999841e-01,1.808626353740692139e-01
1.978137493130000257e-01,1.991396993398666382e-01
1.724811047320000124e-01,2.025477737188339233e-01
1.773964017630000056e-01,1.740755289793014526e-01
1.862247735260000037e-01,1.872140169143676758e-01
2.039294093849999823e-01,1.920991092920303345e-01
2.303259670729999875e-01,2.113786935806274414e-01
2.793866395949999859e-01,2.361478954553604126e-01
2.991397082810000052e-01,2.851934731006622314e-01
2.514718174930000161e-01,2.954330444335937500e-01
1.890812516209999794e-01,2.418161630630493164e-01
2.833725214000000214e-01,1.864916086196899414e-01
2.606627941129999737e-01,3.036573827266693115e-01
2.856159806249999877e-01,2.447736114263534546e-01
2.152941524979999910e-01,2.946831881999969482e-01
1.691618561740000082e-01,1.997947990894317627e-01
1.676646620040000146e-01,1.748179048299789429e-01
1.986771523950000284e-01,1.758659780025482178e-01
1.806469559669999780e-01,2.088954001665115356e-01
1.824937760829999922e-01,1.809174120426177979e-01
1.871567964549999963e-01,1.917130351066589355e-01
2.099210023880000164e-01,1.922820359468460083e-01
1.939254999159999993e-01,2.180570960044860840e-01
1.662387549880000315e-01,1.937320381402969360e-01
1.659430116420000101e-01,1.704087108373641968e-01
1.823978126049999871e-01,1.749047785997390747e-01
1.884365230799999735e-01,1.909131258726119995e-01
2.158337980510000309e-01,1.939661949872970581e-01
2.153968065980000068e-01,2.245596647262573242e-01
1.994820386169999793e-01,2.158225774765014648e-01
1.468160003419999859e-01,2.018216997385025024e-01
1.810178905730000232e-01,1.465921550989151001e-01
1.982497125859999931e-01,1.983516067266464233e-01
1.886273920540000315e-01,2.013148814439773560e-01
