model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0139,,0.00167203,0.0166,0.6987,0.0039,0.0,0.0,0.697,0.0062,15.6439,15.1464,0.6987,0.0213,0.0011,0.0007,0.697,0.0339,9.4132,9.3405
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0417,,0.00199437,0.0461,0.6864,0.004,0.0,0.0,0.6843,0.0063,16.0109,15.4322,0.6864,0.0218,0.0012,0.0007,0.6843,0.0346,9.6401,9.5333
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0214,,0.00177526,0.0305,0.6854,0.004,0.0,0.0,0.6835,0.0063,16.0621,15.5062,0.6854,0.0219,0.0012,0.0007,0.6835,0.0346,9.6755,9.5753
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.6133,0.5561,0.001551,55.6179,0.6865,0.0036,0.0,0.0,0.6865,0.0057,14.3143,14.0249,0.6865,0.0196,0.001,0.0006,0.6865,0.0313,8.6426,8.6635
"GA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.9826,0.5698,0.00132,56.9851,0.6822,0.0037,0.0,0.0,0.6821,0.0057,14.6329,14.5351,0.6822,0.0201,0.001,0.0006,0.6821,0.0315,8.8723,8.9486
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.4807,0.5748,0.001343,57.484,0.6715,0.0038,0.0,0.0,0.6713,0.0058,15.1538,15.2562,0.6715,0.0208,0.001,0.0006,0.6713,0.032,9.2124,9.3448
"GA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",56.9435,0.5694,0.001854,56.9497,0.6632,0.0038,0.0,0.0,0.6631,0.0059,15.2409,15.4091,0.6632,0.021,0.0011,0.0007,0.6631,0.0324,9.2789,9.4292
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.6761,0.5768,0.001509,57.6838,0.6709,0.0038,0.0,0.0,0.6709,0.0058,15.2338,15.2847,0.6709,0.0209,0.001,0.0006,0.6709,0.032,9.265,9.3722
"GA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",60.4828,0.6048,0.002584,60.497,0.6683,0.0038,0.0,0.0,0.6676,0.0059,15.269,15.0052,0.6683,0.0209,0.001,0.0006,0.6676,0.0322,9.2667,9.2616
"WOA_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",60.208,0.6021,0.001787,60.2138,0.6856,0.0035,0.0,0.0,0.6783,0.0058,13.8446,14.064,0.6856,0.0195,0.001,0.0006,0.6783,0.0317,8.4377,8.6564
