model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",15.864,0.1586,0.002439,15.8684,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2283,4.2224,0.9956,10.9405,232.8413,0.0017,0.9956,15.2591,2.9083,2.9098
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",109.3155,1.0932,0.008884,109.3269,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1822,4.1786,0.9958,10.7178,221.8881,0.0017,0.9958,14.8959,2.8652,2.8675
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",14.1917,0.1419,0.001518,14.1949,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2461,4.2396,0.9956,10.9846,235.7289,0.0017,0.9956,15.3535,2.9178,2.9201
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",22.3848,0.2238,0.002857,22.3894,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.183,4.1784,0.9957,10.8547,229.4768,0.0017,0.9957,15.1485,2.8788,2.8812
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",144.4391,1.4444,0.006985,144.4494,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1478,4.1485,0.9958,10.6924,223.2381,0.0016,0.9958,14.9412,2.8458,2.8499
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",11.3245,0.1132,0.001353,11.3271,0.9955,0.0114,0.0003,0.0001,0.9955,0.016,4.2429,4.2383,0.9955,11.0012,237.7533,0.0017,0.9955,15.4193,2.9185,2.921
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",13.8806,0.1388,0.002338,13.8846,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2122,4.2092,0.9956,10.8878,231.7182,0.0017,0.9956,15.2223,2.8965,2.8994
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",128.5509,1.2855,0.005823,128.5596,0.9959,0.011,0.0002,0.0001,0.9959,0.0154,4.1735,4.1698,0.9959,10.6513,219.8351,0.0017,0.9959,14.8268,2.8545,2.857
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",15.0019,0.15,0.001494,15.0049,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2591,4.2497,0.9955,11.0244,236.7287,0.0017,0.9955,15.386,2.9273,2.9284
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",29.2511,0.2925,0.002394,29.2553,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2122,4.2094,0.9956,10.9354,231.7443,0.0017,0.9956,15.2231,2.9004,2.9035
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",148.6487,1.4865,0.006297,148.6581,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.17,4.1687,0.9958,10.7757,224.7061,0.0017,0.9958,14.9902,2.8634,2.8665
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",12.8584,0.1286,0.00164,12.8612,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2609,4.253,0.9956,11.0177,236.1564,0.0017,0.9956,15.3674,2.928,2.9296
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",20.5795,0.2058,0.002558,20.5838,0.9956,0.0113,0.0003,0.0001,0.9956,0.0159,4.1965,4.1905,0.9956,10.9249,234.6908,0.0017,0.9956,15.3196,2.8907,2.8924
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",82.5324,0.8253,0.005872,82.5407,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.2013,4.1977,0.9958,10.7766,224.5758,0.0017,0.9958,14.9859,2.8776,2.8803
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",16.2556,0.1626,0.001436,16.2583,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.244,4.2361,0.9956,10.9907,235.4815,0.0017,0.9956,15.3454,2.9184,2.9197
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",27.2327,0.2723,0.002542,27.237,0.9956,0.0113,0.0003,0.0001,0.9956,0.0159,4.236,4.2253,0.9956,10.9208,234.8551,0.0017,0.9956,15.325,2.9082,2.9082
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",76.9963,0.77,0.007458,77.0068,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1813,4.1803,0.9958,10.7237,222.2473,0.0016,0.9958,14.908,2.8624,2.866
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",12.1688,0.1217,0.001611,12.1718,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2718,4.2646,0.9956,11.0206,236.4977,0.0017,0.9956,15.3785,2.9328,2.9349
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",17.2969,0.173,0.002429,17.3023,0.9956,0.0113,0.0003,0.0001,0.9956,0.0158,4.198,4.1909,0.9956,10.9174,234.2252,0.0017,0.9956,15.3044,2.8898,2.8911
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",120.4816,1.2048,0.010465,120.4946,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1954,4.1939,0.9958,10.7548,222.4055,0.0017,0.9958,14.9133,2.8758,2.879
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",9.388,0.0939,0.001592,9.3914,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2463,4.2384,0.9956,10.9917,236.2942,0.0017,0.9956,15.3719,2.9204,2.9213
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",23.3597,0.2336,0.002234,23.364,0.9956,0.0113,0.0003,0.0001,0.9956,0.0159,4.2036,4.1963,0.9956,10.9101,235.5935,0.0017,0.9956,15.3491,2.8915,2.8928
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",94.412,0.9441,0.007567,94.4218,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1701,4.1652,0.9958,10.7089,223.3491,0.0016,0.9958,14.9449,2.8582,2.8602
