model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",31.771,0.3177,0.001446,31.7736,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2645,4.2556,0.9956,11.0107,236.0463,0.0017,0.9956,15.3638,2.9292,2.9305
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",74.9778,0.7498,0.003024,74.984,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2011,4.193,0.9956,10.8731,231.9954,0.0017,0.9956,15.2314,2.8894,2.8906
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",329.2672,3.2927,0.010102,329.28,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.1913,4.1846,0.9958,10.772,223.86,0.0017,0.9958,14.962,2.8728,2.8739
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",25.1799,0.2518,0.001644,25.1829,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2637,4.2563,0.9955,11.0259,237.1848,0.0017,0.9955,15.4008,2.9298,2.9318
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",58.8639,0.5886,0.002238,58.8692,0.9957,0.0113,0.0002,0.0001,0.9957,0.0157,4.1757,4.1739,0.9957,10.8651,229.9999,0.0016,0.9957,15.1657,2.8748,2.8782
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",244.8076,2.4481,0.006979,244.817,0.9959,0.011,0.0002,0.0001,0.9959,0.0154,4.1394,4.1387,0.9959,10.6079,220.1848,0.0016,0.9959,14.8386,2.8344,2.8379
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",25.3263,0.2533,0.001326,25.3286,0.9955,0.0114,0.0003,0.0001,0.9955,0.016,4.2487,4.2396,0.9955,11.0292,238.8812,0.0017,0.9955,15.4558,2.9237,2.9245
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",57.3923,0.5739,0.002285,57.3963,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2102,4.2026,0.9956,10.8848,231.841,0.0017,0.9956,15.2263,2.8952,2.8966
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",256.9205,2.5692,0.005372,256.9284,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1582,4.1549,0.9958,10.6835,221.1525,0.0016,0.9958,14.8712,2.8476,2.8501
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",26.3577,0.2636,0.001652,26.3606,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2505,4.2442,0.9956,11.0009,236.4083,0.0017,0.9956,15.3756,2.9225,2.9245
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",58.5414,0.5854,0.002343,58.5466,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.209,4.205,0.9956,10.9072,232.2462,0.0017,0.9956,15.2396,2.8947,2.8978
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",256.3549,2.5635,0.005482,256.3625,0.9958,0.0112,0.0002,0.0001,0.9958,0.0155,4.1899,4.1854,0.9958,10.7751,224.7348,0.0016,0.9958,14.9912,2.8725,2.8745
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",24.0961,0.241,0.001481,24.0986,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2432,4.2347,0.9955,10.9911,236.9257,0.0017,0.9955,15.3924,2.9188,2.9197
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",57.3434,0.5734,0.002727,57.3478,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.198,4.192,0.9956,10.8732,231.7019,0.0017,0.9956,15.2218,2.8873,2.8893
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",251.0394,2.5104,0.005214,251.0469,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1719,4.1639,0.9958,10.6851,221.0799,0.0016,0.9958,14.8688,2.8568,2.8576
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",24.3037,0.243,0.001529,24.3067,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2378,4.2305,0.9956,10.9766,234.9901,0.0017,0.9956,15.3294,2.9142,2.9158
