model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.5186,0.5852,0.002772,58.5234,0.9957,0.0113,0.0002,0.0001,0.9956,0.0158,4.1823,4.1785,0.9957,10.8717,231.3373,0.0017,0.9956,15.2098,2.8789,2.8816
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",272.065,2.7207,0.007194,272.0748,0.9959,0.0111,0.0002,0.0001,0.9959,0.0153,4.1474,4.1431,0.9959,10.6785,219.4813,0.0016,0.9959,14.8149,2.8435,2.8455
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",24.903,0.249,0.002039,24.9064,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2414,4.2332,0.9956,10.984,235.6194,0.0017,0.9956,15.3499,2.9169,2.9181
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.9989,0.6,0.00248,60.0042,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2102,4.2048,0.9956,10.8794,232.036,0.0017,0.9956,15.2327,2.8923,2.8946
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",267.9978,2.68,0.005709,268.0077,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1511,4.1474,0.9958,10.6942,221.8488,0.0016,0.9958,14.8946,2.8466,2.8491
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",26.5952,0.266,0.001612,26.5982,0.9955,0.0114,0.0003,0.0001,0.9955,0.016,4.2612,4.2517,0.9955,11.0212,237.4705,0.0017,0.9955,15.4101,2.9289,2.9299
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",63.5726,0.6357,0.003006,63.5776,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.1995,4.1989,0.9956,10.9149,232.0981,0.0017,0.9956,15.2348,2.8923,2.8962
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",294.3173,2.9432,0.007535,294.3273,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1422,4.1373,0.9959,10.6021,218.8766,0.0016,0.9959,14.7945,2.8349,2.8369
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",26.7636,0.2676,0.002014,26.7668,0.9955,0.0114,0.0003,0.0001,0.9955,0.016,4.2476,4.2381,0.9955,11.0184,238.3265,0.0017,0.9955,15.4378,2.9216,2.9223
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",64.4603,0.6446,0.002948,64.4649,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.1956,4.1917,0.9956,10.8873,232.0076,0.0017,0.9956,15.2318,2.8878,2.8905
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",255.7701,2.5577,0.005283,255.7784,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1493,4.1464,0.9958,10.6812,220.935,0.0016,0.9958,14.8639,2.8463,2.8489
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",24.74,0.2474,0.001702,24.7429,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2411,4.2346,0.9956,10.9809,235.5773,0.0017,0.9956,15.3485,2.9157,2.9177
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.753,0.5875,0.002414,58.7571,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.1795,4.1766,0.9957,10.8499,230.5101,0.0017,0.9957,15.1826,2.8757,2.8786
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",243.0631,2.4306,0.005258,243.0707,0.9959,0.0111,0.0002,0.0001,0.9959,0.0154,4.174,4.1741,0.9959,10.6712,220.1771,0.0016,0.9959,14.8384,2.8573,2.8615
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",24.5266,0.2453,0.001408,24.5296,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2309,4.224,0.9956,10.976,235.4535,0.0017,0.9956,15.3445,2.9105,2.9122
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",61.0355,0.6104,0.002438,61.0398,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.1838,4.1785,0.9957,10.8266,228.7736,0.0017,0.9957,15.1253,2.8778,2.8798
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",248.721,2.4872,0.007073,248.731,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.197,4.1915,0.9958,10.731,222.0752,0.0016,0.9958,14.9022,2.8733,2.8748
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",24.8544,0.2485,0.00132,24.8569,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2543,4.2473,0.9956,11.0022,236.3016,0.0017,0.9956,15.3721,2.9238,2.9259
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.0911,0.5709,0.002445,57.0952,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.1809,4.1793,0.9957,10.8202,229.4137,0.0017,0.9957,15.1464,2.8746,2.8779
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",239.1659,2.3917,0.007437,239.1758,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1591,4.1515,0.9958,10.6959,223.2831,0.0016,0.9958,14.9427,2.8502,2.8511
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",23.7008,0.237,0.001264,23.7033,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2475,4.2393,0.9956,11.0038,236.0635,0.0017,0.9956,15.3644,2.9208,2.9223
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.3912,0.5739,0.00234,57.3956,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.1869,4.1825,0.9957,10.822,228.9922,0.0017,0.9957,15.1325,2.8768,2.8796
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",245.2716,2.4527,0.009974,245.284,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1445,4.1428,0.9959,10.6471,218.687,0.0016,0.9959,14.7881,2.8386,2.8413
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",26.3425,0.2634,0.002004,26.3459,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2611,4.2523,0.9956,11.0135,236.1495,0.0017,0.9956,15.3672,2.9275,2.9289
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",60.5554,0.6056,0.002415,60.5604,0.9956,0.0113,0.0003,0.0001,0.9956,0.0158,4.2051,4.1967,0.9956,10.9012,234.0913,0.0017,0.9956,15.3,2.893,2.8936
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",237.1599,2.3716,0.005146,237.1675,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1751,4.1681,0.9958,10.6795,221.751,0.0016,0.9958,14.8913,2.8574,2.8585
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",25.5525,0.2555,0.001359,25.5551,0.9955,0.0114,0.0003,0.0001,0.9955,0.016,4.2563,4.2486,0.9955,11.0139,237.3406,0.0017,0.9955,15.4059,2.9254,2.927
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.6558,0.5866,0.002611,58.6599,0.9956,0.0113,0.0003,0.0001,0.9956,0.0158,4.1946,4.1891,0.9956,10.9037,234.1389,0.0017,0.9956,15.3016,2.8887,2.8907
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",245.1928,2.4519,0.005759,245.2005,0.9959,0.0111,0.0002,0.0001,0.9958,0.0154,4.1681,4.1644,0.9959,10.6841,220.9174,0.0016,0.9958,14.8633,2.8558,2.858
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",25.7402,0.2574,0.001394,25.7428,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2489,4.2416,0.9956,10.9933,236.0588,0.0017,0.9956,15.3642,2.92,2.9219
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.9419,0.5894,0.002495,58.947,0.9956,0.0112,0.0002,0.0001,0.9956,0.0158,4.1899,4.185,0.9956,10.8622,232.9076,0.0017,0.9956,15.2613,2.8822,2.8845
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",237.7768,2.3778,0.005929,237.7851,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.1614,4.1572,0.9958,10.7031,222.8658,0.0016,0.9958,14.9287,2.8522,2.8548
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",23.8701,0.2387,0.001426,23.8727,0.9955,0.0114,0.0003,0.0001,0.9955,0.0159,4.2523,4.2439,0.9955,11.0048,237.0846,0.0017,0.9955,15.3976,2.9237,2.9249
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.8291,0.5683,0.002436,56.8337,0.9956,0.0113,0.0003,0.0001,0.9956,0.0158,4.1869,4.1826,0.9956,10.9029,233.905,0.0017,0.9956,15.294,2.8838,2.8861
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",240.1712,2.4017,0.005431,240.179,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1362,4.1337,0.9959,10.6637,219.5578,0.0016,0.9959,14.8175,2.8367,2.8397
