model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0264,,0.00287509,0.0313,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0113,,0.00158525,0.0145,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0136,,0.00187707,0.0172,0.9957,0.0121,0.0003,0.0001,0.9955,0.017,4.2597,4.3081,0.9957,11.7298,270.2315,0.0019,0.9955,16.4387,2.964,2.9888
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0235,,0.00399899,0.0307,0.9959,0.0118,0.0003,0.0001,0.9958,0.0164,4.2105,4.1827,0.9959,11.3649,250.9125,0.0018,0.9958,15.8402,2.9107,2.9012
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.008,,0.00141215,0.0118,0.9957,0.0119,0.0003,0.0001,0.9957,0.0167,4.2054,4.2101,0.9957,11.4998,259.269,0.0018,0.9957,16.1018,2.9197,2.9265
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.007,,0.00109458,0.0094,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.012,,0.00149417,0.0147,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1969,4.1711,0.9959,11.2931,248.4638,0.0018,0.9959,15.7627,2.8984,2.891
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0052,,0.0009284,0.007,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0073,,0.00107741,0.0093,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.012,,0.00150895,0.0148,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0043,,0.00105476,0.0064,0.9957,0.0126,0.0003,0.0001,0.9955,0.0171,4.6097,4.5133,0.9957,12.1233,272.6882,0.0019,0.9955,16.5133,3.1593,3.1229
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0065,,0.00107646,0.0085,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.012,,0.00154448,0.0149,0.9959,0.012,0.0003,0.0001,0.9956,0.0168,4.2312,4.2859,0.9959,11.5915,263.7715,0.0019,0.9956,16.241,2.9381,2.965
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0056,,0.00089216,0.0074,0.9957,0.0131,0.0003,0.0002,0.9952,0.0177,4.8629,4.7341,0.9957,12.691,291.4302,0.0021,0.9952,17.0713,3.3226,3.2721
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0069,,0.00109243,0.0089,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2394,4.2202,0.9958,11.4937,256.6167,0.0018,0.9958,16.0193,2.9361,2.9318
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0119,,0.00152373,0.0147,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0057,,0.00108099,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0069,,0.00114036,0.0089,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0129,,0.00162387,0.0158,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0055,,0.00087953,0.0073,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0116,,0.00115252,0.0138,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.012,,0.00151801,0.015,0.9959,0.0125,0.0003,0.0001,0.9955,0.017,4.6037,4.4984,0.9959,12.0277,268.8793,0.0019,0.9955,16.3975,3.1462,3.106
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0059,,0.0010016,0.0082,0.9957,0.013,0.0003,0.0002,0.9953,0.0174,4.9362,4.7957,0.9957,12.5844,283.8392,0.0021,0.9953,16.8475,3.3493,3.2964
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.007,,0.00116301,0.0092,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0123,,0.00162578,0.0153,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0057,,0.00112891,0.0081,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0073,,0.00114441,0.0095,0.9957,0.0127,0.0003,0.0002,0.9954,0.0173,4.6358,4.5365,0.9957,12.2575,278.5044,0.002,0.9954,16.6885,3.1818,3.1433
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0132,,0.00170851,0.0164,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0082,,0.00136399,0.0104,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0069,,0.00114226,0.0092,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0125,,0.00157571,0.0155,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0051,,0.00092673,0.007,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0073,,0.00110412,0.0093,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0122,,0.00150609,0.0149,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0078,,0.00139141,0.0102,0.9957,0.0131,0.0003,0.0002,0.9952,0.0177,4.786,4.6678,0.9957,12.637,291.6341,0.002,0.9952,17.0773,3.2816,3.2346
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0113,,0.00177526,0.0146,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0194,,0.00247908,0.0237,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.008,,0.0009222,0.0103,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0128,,0.00152445,0.0153,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0132,,0.00159788,0.0164,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.006,,0.0012207,0.0082,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0077,,0.00146866,0.0103,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0155,,0.00155234,0.0187,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0056,,0.00092769,0.0076,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0075,,0.00140691,0.0099,0.9957,0.012,0.0003,0.0001,0.9956,0.0169,4.2263,4.2598,0.9957,11.6255,265.7413,0.0018,0.9956,16.3016,2.9397,2.9584
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0135,,0.00162601,0.0166,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0047,,0.00100207,0.0065,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0073,,0.00129867,0.0098,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0135,,0.00161409,0.0168,0.9958,0.0128,0.0003,0.0002,0.9953,0.0175,4.6365,4.5317,0.9958,12.3907,285.7022,0.002,0.9953,16.9027,3.1885,3.1458
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0058,,0.00093436,0.0079,0.9957,0.0121,0.0003,0.0001,0.9955,0.017,4.2646,4.3173,0.9957,11.7265,269.6539,0.0019,0.9955,16.4211,2.9671,2.9932
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0075,,0.00120759,0.01,0.9957,0.0126,0.0003,0.0001,0.9954,0.0172,4.4989,4.4233,0.9957,12.127,277.1519,0.0019,0.9954,16.6479,3.1068,3.0766
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0127,,0.00161695,0.0162,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1935,4.1696,0.9959,11.2724,248.2589,0.0018,0.9959,15.7562,2.8937,2.8886
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0055,,0.00111771,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0108,,0.00205255,0.014,0.9958,0.0119,0.0003,0.0001,0.9957,0.0166,4.2161,4.2089,0.9958,11.4716,256.772,0.0018,0.9957,16.0241,2.9233,2.9242
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0203,,0.00197673,0.0249,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.006,,0.00112987,0.0086,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0119,,0.00158811,0.0149,0.9957,0.0121,0.0003,0.0001,0.9955,0.017,4.2581,4.3064,0.9957,11.7168,269.5476,0.0019,0.9955,16.4179,2.9625,2.9871
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0119,,0.00159788,0.015,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0058,,0.00110984,0.0079,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0075,,0.00121236,0.0097,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0128,,0.00175548,0.016,0.9959,0.012,0.0003,0.0001,0.9957,0.0166,4.3255,4.2678,0.9959,11.5762,256.77,0.0018,0.9957,16.024,2.9805,2.9588
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0055,,0.00093913,0.0078,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0076,,0.00117755,0.0098,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0129,,0.00167227,0.0161,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.004,,0.00083423,0.0056,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0064,,0.00131083,0.0086,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0119,,0.0015974,0.0148,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0052,,0.00087428,0.0071,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.007,,0.00115728,0.0094,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0125,,0.00160742,0.0156,0.9958,0.0121,0.0003,0.0001,0.9956,0.0168,4.3488,4.2897,0.9958,11.725,263.1042,0.0018,0.9956,16.2205,3.0026,2.9791
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0056,,0.00112581,0.0078,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0072,,0.00113392,0.0094,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.013,,0.00182962,0.0163,0.9959,0.0118,0.0003,0.0001,0.9959,0.0164,4.2368,4.1988,0.9959,11.3689,250.3842,0.0018,0.9959,15.8235,2.9229,2.91
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0057,,0.0009129,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0126,,0.00174809,0.0154,0.9957,0.0123,0.0003,0.0001,0.9956,0.0169,4.4241,4.3592,0.9957,11.8337,265.166,0.0019,0.9956,16.2839,3.0496,3.0255
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0143,,0.00159788,0.0175,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0064,,0.00098896,0.0092,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0085,,0.00117326,0.0109,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.014,,0.00260949,0.0188,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0065,,0.0008781,0.0089,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0083,,0.00120759,0.0106,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0138,,0.00213385,0.0173,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0049,,0.0009985,0.007,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0075,,0.00132751,0.0102,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.014,,0.0018611,0.0176,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0062,,0.00115991,0.0085,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0078,,0.00134397,0.0105,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (50, False), 'activation': 0}",0.0144,,0.00479674,0.0213,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (200, False), 'activation': 0}",0.006,,0.00100923,0.0081,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (200, False), 'activation': 0}",0.0113,,0.00166988,0.0144,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (200, False), 'activation': 0}",0.017,,0.00166178,0.0206,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0055,,0.00096178,0.0076,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0074,,0.00114059,0.0096,0.9957,0.0123,0.0003,0.0001,0.9955,0.0171,4.3032,4.3667,0.9957,11.8329,274.1396,0.0019,0.9955,16.5572,2.9935,3.0241
"ELM-sliding_5-net_para_{'hidden_size': (500, False), 'activation': 0}",0.0129,,0.00157332,0.016,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1734,4.158,0.9959,11.2597,247.9146,0.0018,0.9959,15.7453,2.8849,2.882
"ELM-sliding_2-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0057,,0.0009408,0.0077,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0079,,0.0012126,0.0101,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (1000, False), 'activation': 0}",0.0128,,0.0015831,0.0163,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
"ELM-sliding_2-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0058,,0.00095963,0.0079,0.9958,0.0119,0.0003,0.0001,0.9957,0.0166,4.2111,4.2067,0.9958,11.4707,256.8819,0.0018,0.9957,16.0275,2.921,2.9231
"ELM-sliding_3-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0076,,0.00134206,0.01,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (5000, False), 'activation': 0}",0.0135,,0.00167155,0.0171,0.9959,0.0117,0.0003,0.0001,0.9958,0.0165,4.1589,4.1713,0.9959,11.3464,253.4628,0.0018,0.9958,15.9205,2.8831,2.8933
"ELM-sliding_2-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0047,,0.00099039,0.0066,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2234,4.2113,0.9958,11.4784,256.5431,0.0018,0.9958,16.017,2.9274,2.9262
"ELM-sliding_3-net_para_{'hidden_size': (10, False), 'activation': 0}",0.007,,0.00118995,0.0092,0.9958,0.0119,0.0003,0.0001,0.9958,0.0166,4.2249,4.2124,0.9958,11.4777,256.5882,0.0018,0.9958,16.0184,2.9279,2.9266
"ELM-sliding_5-net_para_{'hidden_size': (10, False), 'activation': 0}",0.0128,,0.00175548,0.0161,0.9959,0.0117,0.0003,0.0001,0.9959,0.0163,4.1699,4.1561,0.9959,11.2527,247.8772,0.0018,0.9959,15.7441,2.8826,2.8805
