model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.4403,0.5444,0.001273,54.4426,0.1284,0.0053,0.0001,0.0001,0.1201,0.008,39.9407,32.1361,0.1284,0.3036,0.2078,0.0378,0.1201,0.4559,36.1612,30.153
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.4527,0.5445,0.002124,54.458,0.1654,0.0052,0.0001,0.0001,0.1621,0.0078,38.6567,31.6144,0.1654,0.2959,0.1979,0.0365,0.1621,0.4449,34.9663,29.6508
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.4933,0.5649,0.002146,56.5005,0.1412,0.0053,0.0001,0.0001,0.1405,0.0079,39.2547,32.6787,0.1412,0.3036,0.2032,0.0381,0.1405,0.4507,35.5585,30.642
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",53.8714,0.5387,0.001055,53.8734,0.1181,0.0052,0.0001,0.0001,0.116,0.008,39.0903,31.0969,0.1181,0.2935,0.2088,0.0366,0.116,0.4569,35.1212,29.1812
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",53.9496,0.5395,0.002386,53.9565,0.1577,0.0052,0.0001,0.0001,0.1547,0.0079,38.6385,31.6576,0.1577,0.2963,0.1996,0.0366,0.1547,0.4468,34.9665,29.6884
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.4497,0.5545,0.001669,55.4586,0.111,0.0055,0.0001,0.0001,0.1052,0.0081,40.5958,33.5515,0.111,0.3144,0.2115,0.04,0.1052,0.4599,36.8777,31.4686
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.6921,0.5769,0.001612,57.6964,0.0996,0.0052,0.0001,0.0001,0.0962,0.0081,39.1344,31.3369,0.0996,0.297,0.2135,0.0371,0.0962,0.462,35.2835,29.4036
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.3446,0.5634,0.001321,56.3493,0.111,0.0055,0.0001,0.0001,0.1044,0.0081,40.1921,33.0708,0.111,0.3111,0.2115,0.0393,0.1044,0.4599,36.5173,31.0176
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.7043,0.577,0.001186,57.7083,0.1136,0.0054,0.0001,0.0001,0.1106,0.0081,39.4992,32.8689,0.1136,0.3082,0.2102,0.039,0.1106,0.4585,35.886,30.8252
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.3228,0.5632,0.001255,56.3268,0.1137,0.0054,0.0001,0.0001,0.1044,0.0081,39.964,32.1799,0.1137,0.305,0.2115,0.0381,0.1044,0.4599,36.2214,30.1924
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.8192,0.5882,0.001483,58.8228,0.1154,0.0055,0.0001,0.0001,0.1112,0.0081,40.0491,33.0553,0.1154,0.3101,0.2099,0.0392,0.1112,0.4582,36.3638,31.0039
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.8636,0.5886,0.001302,58.8688,0.0954,0.0055,0.0001,0.0001,0.0932,0.0081,39.6678,33.2313,0.0954,0.3116,0.2143,0.0399,0.0932,0.463,36.0822,31.1606
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",53.4497,0.5345,0.001256,53.4526,0.1283,0.0053,0.0001,0.0001,0.1218,0.008,39.607,31.8095,0.1283,0.3006,0.2074,0.0373,0.1218,0.4554,35.8056,29.8459
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.726,0.5473,0.001381,54.729,0.0659,0.0056,0.0001,0.0001,0.0611,0.0083,40.5389,33.7268,0.0659,0.3183,0.2218,0.0411,0.0611,0.4709,36.9055,31.6333
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.2476,0.5725,0.002022,57.253,0.0749,0.0056,0.0001,0.0001,0.0712,0.0082,40.2711,33.5714,0.0749,0.3159,0.2195,0.0411,0.0712,0.4685,36.6252,31.4888
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.4615,0.5446,0.001762,54.4645,0.1095,0.0053,0.0001,0.0001,0.1031,0.0081,39.5651,31.9019,0.1095,0.3022,0.2118,0.0378,0.1031,0.4602,35.8194,29.9309
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.1482,0.5515,0.001149,55.1519,0.1627,0.0053,0.0001,0.0001,0.1568,0.0079,39.3976,32.1676,0.1627,0.3007,0.1992,0.0371,0.1568,0.4463,35.711,30.1641
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.7606,0.5676,0.001188,56.7645,0.1106,0.0055,0.0001,0.0001,0.1083,0.0081,39.8895,33.1,0.1106,0.3098,0.2108,0.0394,0.1083,0.4591,36.1999,31.0435
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.93,0.5693,0.001043,56.9325,0.104,0.0053,0.0001,0.0001,0.0981,0.0081,39.5563,31.7471,0.104,0.3013,0.213,0.0376,0.0981,0.4615,35.7523,29.7893
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",59.7684,0.5977,0.002501,59.7744,0.117,0.0054,0.0001,0.0001,0.112,0.0081,39.7096,32.5865,0.117,0.3061,0.2097,0.0389,0.112,0.458,36.0278,30.5661
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.9175,0.5692,0.002077,56.9216,0.0747,0.0057,0.0001,0.0001,0.0682,0.0083,41.2608,34.258,0.0747,0.3227,0.2202,0.0416,0.0682,0.4693,37.5704,32.1369
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.1977,0.562,0.003251,56.202,0.111,0.0054,0.0001,0.0001,0.1045,0.0081,40.2377,32.4268,0.111,0.3064,0.2115,0.0386,0.1045,0.4599,36.4129,30.431
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.1407,0.5614,0.001918,56.1448,0.0453,0.0056,0.0001,0.0001,0.0379,0.0084,40.8023,33.9123,0.0453,0.321,0.2272,0.042,0.0379,0.4767,37.1978,31.8042
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",58.0483,0.5805,0.001182,58.0531,0.1184,0.0054,0.0001,0.0001,0.1154,0.008,39.9943,33.0169,0.1184,0.309,0.2091,0.0392,0.1154,0.4573,36.2663,30.9699
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",52.2114,0.5221,0.00126,52.2138,0.0885,0.0055,0.0001,0.0001,0.0809,0.0082,40.4787,32.7252,0.0885,0.3105,0.2171,0.0395,0.0809,0.4659,36.6852,30.713
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",52.3551,0.5236,0.003892,52.3607,0.0374,0.0057,0.0001,0.0001,0.0288,0.0084,40.6334,33.9957,0.0374,0.322,0.2294,0.0422,0.0288,0.4789,37.1322,31.8716
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",53.8123,0.5381,0.00175,53.8165,0.0902,0.0055,0.0001,0.0001,0.0865,0.0082,40.1025,33.4299,0.0902,0.3134,0.2159,0.0404,0.0865,0.4647,36.4559,31.3474
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.0181,0.5602,0.001166,56.0208,0.1145,0.0052,0.0001,0.0001,0.1108,0.0081,39.5802,31.4949,0.1145,0.2979,0.21,0.0372,0.1108,0.4583,35.6083,29.5583
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.3535,0.5535,0.001412,55.3574,0.0768,0.0054,0.0001,0.0001,0.0761,0.0082,39.0812,32.7212,0.0768,0.3076,0.2182,0.0395,0.0761,0.4671,35.4885,30.6857
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.186,0.5619,0.001553,56.1908,0.1393,0.0054,0.0001,0.0001,0.137,0.008,39.5847,32.6875,0.1393,0.3051,0.204,0.0383,0.137,0.4517,35.8688,30.6567
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.2059,0.5721,0.00176,57.2093,0.0918,0.0052,0.0001,0.0001,0.0898,0.0082,39.0939,31.2639,0.0918,0.2966,0.215,0.0372,0.0898,0.4636,35.1666,29.3402
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.4113,0.5441,0.001135,54.4147,0.0041,0.0057,0.0001,0.0001,-0.004,0.0086,40.9642,34.4022,0.0041,0.3266,0.2371,0.0433,-0.004,0.487,37.4647,32.2512
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.5367,0.5754,0.001205,57.5401,0.1145,0.0054,0.0001,0.0001,0.1116,0.0081,39.8658,32.936,0.1145,0.3091,0.21,0.0392,0.1116,0.4583,36.1379,30.8975
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",52.9962,0.53,0.001965,52.9992,0.1334,0.0052,0.0001,0.0001,0.1286,0.008,39.3189,31.6019,0.1334,0.2979,0.2058,0.0369,0.1286,0.4537,35.5175,29.6478
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",52.591,0.5259,0.001348,52.5958,0.1031,0.0055,0.0001,0.0001,0.0977,0.0081,40.1524,33.1343,0.1031,0.3115,0.2131,0.0396,0.0977,0.4616,36.4752,31.0772
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.5728,0.5457,0.001229,54.5787,0.1253,0.0054,0.0001,0.0001,0.1206,0.008,39.6522,32.6453,0.1253,0.3063,0.2079,0.0387,0.1206,0.4559,35.9908,30.616
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.2466,0.5725,0.001972,57.2504,0.1142,0.0054,0.0001,0.0001,0.1045,0.0081,40.0986,32.338,0.1142,0.3064,0.2115,0.0383,0.1045,0.4599,36.3613,30.3409
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.1893,0.5719,0.002085,57.1933,0.1104,0.0055,0.0001,0.0001,0.1039,0.0081,40.4908,33.0705,0.1104,0.3114,0.2116,0.0395,0.1039,0.46,36.7234,31.0287
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.131,0.5713,0.001382,57.1364,0.1379,0.0054,0.0001,0.0001,0.1344,0.008,40.1945,33.0667,0.1379,0.3086,0.2046,0.0387,0.1344,0.4523,36.4122,31.0183
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.7537,0.5675,0.001128,56.7573,0.1138,0.0053,0.0001,0.0001,0.1106,0.0081,39.5046,31.8117,0.1138,0.3003,0.2101,0.0376,0.1106,0.4583,35.6453,29.8518
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.0395,0.5704,0.00126,57.0429,0.0044,0.0058,0.0001,0.0001,-0.0051,0.0086,41.1374,34.5316,0.0044,0.3277,0.2374,0.0438,-0.0051,0.4872,37.6444,32.3737
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.8844,0.5788,0.002042,57.8891,0.007,0.0058,0.0001,0.0001,0.0007,0.0086,41.0988,34.7798,0.007,0.3287,0.2362,0.0439,0.0007,0.486,37.6087,32.6032
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.7308,0.5573,0.001214,55.733,0.0881,0.0055,0.0001,0.0001,0.0803,0.0082,40.3739,32.7579,0.0881,0.3106,0.2172,0.0394,0.0803,0.4661,36.6388,30.7375
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.0967,0.551,0.001683,55.1003,0.1689,0.0052,0.0001,0.0001,0.1642,0.0078,38.8733,31.6729,0.1689,0.2969,0.1974,0.0365,0.1642,0.4443,35.1834,29.7058
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.8759,0.5588,0.00416,55.8842,0.0932,0.0056,0.0001,0.0001,0.0871,0.0082,40.4383,33.5013,0.0932,0.3154,0.2158,0.0403,0.0871,0.4645,36.8104,31.4237
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",54.2257,0.5423,0.001402,54.2281,0.1067,0.0053,0.0001,0.0001,0.1024,0.0081,39.5613,31.7417,0.1067,0.3004,0.212,0.0376,0.1024,0.4604,35.7005,29.7866
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",55.3589,0.5536,0.001877,55.3636,0.1039,0.0054,0.0001,0.0001,0.1009,0.0081,39.2183,32.7793,0.1039,0.3084,0.2124,0.039,0.1009,0.4608,35.6928,30.738
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.9591,0.5796,0.001383,57.9641,0.076,0.0056,0.0001,0.0001,0.069,0.0083,40.1671,33.5467,0.076,0.3167,0.2201,0.041,0.069,0.4691,36.6558,31.4586
"PSO_ELM-sliding_2-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.0022,0.57,0.003158,57.0066,0.136,0.0053,0.0001,0.0001,0.1288,0.008,40.0481,31.9279,0.136,0.3009,0.2058,0.0374,0.1288,0.4536,36.1425,29.9623
"PSO_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",56.8807,0.5688,0.002022,56.8843,0.1163,0.0055,0.0001,0.0001,0.1115,0.0081,40.1964,33.1753,0.1163,0.3114,0.2098,0.0394,0.1115,0.4581,36.5154,31.1179
"PSO_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 50, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",57.6394,0.5764,0.001136,57.6456,0.097,0.0056,0.0001,0.0001,0.0927,0.0082,40.9351,33.8009,0.097,0.3164,0.2145,0.0408,0.0927,0.4631,37.1476,31.7078
