model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0086,,0.00105858,0.0104,0.1026,0.0057,0.0001,0.0001,0.0865,0.0088,43.04,33.6125,0.1026,0.3224,0.2478,0.042,0.0865,0.4978,38.9093,31.5428
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0069,,0.00111747,0.0094,0.1157,0.0056,0.0001,0.0001,0.1086,0.0087,41.5289,33.2238,0.1157,0.316,0.2418,0.0411,0.1086,0.4917,37.5678,31.1574
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.007,,0.00108075,0.0099,0.1071,0.0056,0.0001,0.0001,0.0979,0.0087,42.2274,33.5518,0.1071,0.3196,0.2449,0.0417,0.0979,0.4948,38.1866,31.4708
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0063,,0.00102639,0.0079,0.1025,0.0056,0.0001,0.0001,0.0903,0.0087,42.4747,33.4795,0.1025,0.3205,0.2468,0.0417,0.0903,0.4968,38.4194,31.4105
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0063,,0.00119042,0.0085,0.1157,0.0056,0.0001,0.0001,0.1086,0.0087,41.5289,33.2238,0.1157,0.316,0.2418,0.0411,0.1086,0.4917,37.5678,31.1574
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0065,,0.00106263,0.0094,0.1071,0.0056,0.0001,0.0001,0.0979,0.0087,42.2274,33.5518,0.1071,0.3196,0.2449,0.0417,0.0979,0.4948,38.1866,31.4708
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0084,,0.00111365,0.0103,0.1028,0.0056,0.0001,0.0001,0.0903,0.0087,42.5039,33.4839,0.1028,0.3205,0.2468,0.0417,0.0903,0.4968,38.444,31.415
"ELM-sliding_5-net_para_{'hidden_size': 12, 'activation': 0}",0.0072,,0.00128675,0.0098,0.1157,0.0056,0.0001,0.0001,0.1086,0.0087,41.5289,33.2238,0.1157,0.316,0.2418,0.0411,0.1086,0.4917,37.5678,31.1574
"ELM-sliding_10-net_para_{'hidden_size': 12, 'activation': 0}",0.0075,,0.00118566,0.0109,0.1071,0.0056,0.0001,0.0001,0.0979,0.0087,42.2274,33.5518,0.1071,0.3196,0.2449,0.0417,0.0979,0.4948,38.1866,31.4708
"ELM-sliding_2-net_para_{'hidden_size': 12, 'activation': 0}",0.0064,,0.00110173,0.0082,0.1028,0.0056,0.0001,0.0001,0.0903,0.0087,42.5039,33.4839,0.1028,0.3205,0.2468,0.0417,0.0903,0.4968,38.444,31.415
