model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_nor,MAE_nor,MSE_nor,mean_squared_log_error_nor,r2_nor,RMSE_nor,MAPE_nor,SMAPE_nor,explained_variance_denor,MAE_denor,MSE_denor,mean_squared_log_error_denor,r2_denor,RMSE_denor,MAPE_denor,SMAPE_denor
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",631.5691,6.3157,0.007781,631.5791,0.9959,0.011,0.0002,0.0001,0.9959,0.0153,4.1467,4.1423,0.9959,10.6499,219.3731,0.0016,0.9959,14.8112,2.8408,2.8425
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",59.5964,0.596,0.001394,59.5989,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2425,4.235,0.9956,10.9939,236.0712,0.0017,0.9956,15.3646,2.918,2.9196
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",141.4287,1.4143,0.002546,141.4332,0.9957,0.0112,0.0002,0.0001,0.9957,0.0157,4.1956,4.192,0.9957,10.8557,230.7489,0.0017,0.9957,15.1904,2.8839,2.8871
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",610.4735,6.1047,0.005497,610.4816,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.137,4.1344,0.9958,10.6839,222.2285,0.0016,0.9958,14.9073,2.8417,2.8443
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",60.4974,0.605,0.001316,60.5,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2494,4.2425,0.9956,10.9696,235.2974,0.0017,0.9956,15.3394,2.9197,2.9215
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",138.5919,1.3859,0.002512,138.5957,0.9956,0.0113,0.0003,0.0001,0.9956,0.0158,4.21,4.2011,0.9956,10.9018,234.0131,0.0017,0.9956,15.2975,2.8954,2.896
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",625.417,6.2542,0.005394,625.4244,0.9958,0.0111,0.0002,0.0001,0.9958,0.0155,4.2037,4.1984,0.9958,10.7505,223.2216,0.0017,0.9958,14.9406,2.8778,2.8794
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",61.6329,0.6163,0.001527,61.6357,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2657,4.2575,0.9956,11.0125,235.9471,0.0017,0.9956,15.3606,2.9296,2.9313
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",151.9359,1.5194,0.002198,151.9399,0.9957,0.0113,0.0002,0.0001,0.9957,0.0157,4.1833,4.1815,0.9957,10.8695,230.6334,0.0017,0.9957,15.1866,2.8818,2.8845
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",619.1063,6.1911,0.005289,619.1135,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1478,4.1444,0.9958,10.6956,221.2425,0.0016,0.9958,14.8742,2.846,2.8485
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",57.4635,0.5746,0.001257,57.4658,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.242,4.2346,0.9956,10.9931,235.7417,0.0017,0.9956,15.3539,2.9171,2.9187
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",137.9933,1.3799,0.002423,137.9972,0.9956,0.0113,0.0003,0.0001,0.9956,0.0158,4.2139,4.2105,0.9956,10.9399,233.3231,0.0017,0.9956,15.2749,2.8993,2.9023
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",623.8501,6.2385,0.006547,623.8586,0.9958,0.0111,0.0002,0.0001,0.9958,0.0154,4.1584,4.15,0.9958,10.7055,221.5936,0.0016,0.9958,14.886,2.8519,2.8526
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",59.1131,0.5911,0.001774,59.116,0.9956,0.0114,0.0003,0.0001,0.9956,0.0159,4.2313,4.2244,0.9956,10.9773,235.9692,0.0017,0.9956,15.3613,2.9101,2.9119
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",139.8888,1.3989,0.002416,139.8932,0.9957,0.0113,0.0002,0.0001,0.9957,0.0157,4.1917,4.1918,0.9957,10.8834,229.2247,0.0016,0.9957,15.1402,2.8858,2.8899
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",606.6063,6.0661,0.007848,606.6162,0.9958,0.0114,0.0003,0.0001,0.9955,0.016,4.2329,4.3138,0.9958,11.0458,238.8781,0.0018,0.9955,15.4557,2.9255,2.9627
"GA_ELM-sliding_2-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",60.4257,0.6043,0.001435,60.429,0.9956,0.0114,0.0003,0.0001,0.9955,0.0159,4.251,4.2444,0.9956,10.9979,236.5782,0.0017,0.9955,15.3811,2.9229,2.9245
"GA_ELM-sliding_3-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",142.5849,1.4258,0.002452,142.5888,0.9956,0.0113,0.0002,0.0001,0.9956,0.0158,4.2072,4.2012,0.9956,10.8689,232.2257,0.0017,0.9956,15.239,2.8915,2.8932
"GA_ELM-sliding_5-nets_[100, 0, (20, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 50, 'pc': 0.95, 'pm': 0.025}",606.9602,6.0696,0.005248,606.9686,0.9957,0.0112,0.0002,0.0001,0.9957,0.0156,4.2082,4.2024,0.9957,10.7972,226.2577,0.0017,0.9957,15.0419,2.8841,2.8859
